,Baso,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated,pDC
Gm4951,0.10269727220601554,0.3982350634202243,0.0,0.876971478644319,0.03624419504181151,0.14667009823403113,0.03833220020712008,0.417079138908408,0.272859196796906,0.0
Gm4956,0.09963460808100867,0.36385937096505994,0.0,0.6632044957464078,0.07806352361381273,0.14667009823403113,0.04228773713170445,0.4517095164276955,0.17966016902400334,0.0
Gm5111,0.3152447884488529,0.673573770986162,0.0,0.45908870145405534,0.28347587436828875,0.14667009823403113,0.04268340442475573,0.8044193984584598,0.07638007583504224,0.0
Gm5128,0.1129320292057776,0.18394567674558218,0.0,0.7514472724048109,0.021697500442357194,0.2799572043591872,0.06051682456328973,0.7162250611280143,0.3117455694147503,0.0
Gm525,0.7780578049028037,0.37245279607829374,0.0,0.5881723621693753,0.14946953526461318,0.2799572043591872,0.005765391699223186,0.5899919769011969,0.28753881654523694,0.0
Gm5414,0.15562205936376894,0.06993385683887672,0.0,0.646804382441769,0.03644223725042538,0.14667009823403113,0.011772571629835691,0.4062589779352819,0.1558143008976658,0.0
Gm5415,0.597446311363102,0.24207367630549767,0.0,0.4902919289878971,0.1425958640716943,0.06540556589897925,0.029081265353233663,0.7666865067276305,0.14390625036900945,0.0
Gm5416,0.00604167269974123,0.3432895832111098,0.0,0.8620405350877217,0.3834420038007149,0.06540556589897925,0.2010836534718303,0.9703024104076329,0.08643041609845614,0.0
Gm5431,0.39019225294653137,0.27464064601429655,0.0,0.7086952593743079,0.09872697323070898,0.14667009823403113,0.18944142421700164,0.6642096771000388,0.3225190493470619,0.0
Gm5475,0.08672155988896632,0.11226232762049831,0.0,0.23081161724195576,0.045311763595342766,0.2799572043591872,0.07159796507861657,0.8295174412588758,0.15056087610894223,0.0
Gm5483,7.829707052122258e-08,0.24982022204181983,0.0,0.43738220227232694,0.0013726119619646212,0.06540556589897925,2.9148911194065576e-11,1.5243105025149139e-09,2.3848751403366923e-14,0.0
Gm5577,0.45644163469563437,0.281457385789351,0.0,0.7332554196244586,0.0900982887746953,0.14667009823403113,0.027800558513816992,0.9228503759401536,0.08738509668868445,0.0
Gm568,0.26760815726347553,0.34442835813091555,0.0,0.6279017524720149,0.016565011485189685,0.14667009823403113,0.08164116709204478,0.6873185289473576,0.45914318999899184,0.0
Gm6096,0.6645964162544585,0.3432895832111099,0.0,0.17566049601765707,0.14886960230717264,0.14667009823403113,0.0029295552405705747,0.4191819223459058,0.10280885057035612,0.0
Gm7457,0.0605045920164191,0.36385937096505994,0.0,0.43508235221245783,0.049295631802157354,0.14667009823403113,0.05037169992956215,0.42095221146348416,0.19651776097547358,0.0
Gm7694,0.2138941498698372,0.13869247951567834,0.0,1.0,0.03044765128510675,0.14667009823403113,0.0034909654525554965,0.11074777571709414,0.17889823801485716,0.0
Gm8113,0.3650428215050676,0.42148622579951456,0.0,0.6552841890467642,0.0012341240324954435,0.14667009823403113,0.03896407236725079,0.8608169817906084,0.20338044517534892,0.0
Gm8439,0.05977980584513193,0.01914293560402081,0.0,0.5799248888092695,0.14046597268624103,0.06540556589897925,0.008294699184075317,0.35275893904873856,0.15045344482720657,0.0
Gm933,0.8815603522699285,0.18394567674558218,0.0,0.43508235221245817,0.14406973895254782,0.14667009823403113,0.10555558294823965,0.8574636576350217,0.5069594152291396,0.0
Gm973,0.11736429602523628,0.19679203612009058,0.0,1.0,0.1014749135621114,0.14667009823403113,0.03397135306534013,0.8971620813845018,0.0988256187928695,0.0
Gm9780,0.2530854779393545,0.0577707768697079,0.0,0.7043536459720288,0.14259586407169436,0.14667009823403113,0.19254335851316884,0.9223640028569301,0.3075762808685527,0.0
Gm9888,0.3353514590231933,0.09088851410255525,0.0,0.5110411866305122,0.22500598052355444,0.2799572043591872,0.008148479433025133,0.5092294885931758,0.13227897507633227,0.0
Gmpr,0.01953434054277726,0.1246799502749897,0.0,0.10296686242587484,0.0029637631180241112,0.4702547207669704,6.4604235287785025e-09,0.32090699356404184,0.00022654881581461636,0.0
Gnai1,0.0006681103370254109,0.673573770986162,0.0,0.5589621067350703,2.770958729571871e-11,0.06540556589897925,0.00381379912041839,0.7178258109707896,0.004360500897132504,0.0
Gnaz,0.5436575653047883,0.004714129005038994,0.0,0.3931526677798316,7.681318550181002e-10,0.06540556589897925,0.000723468039263563,0.3812040515662536,0.342179510684708,0.0
Gnb4,0.17124176230547963,0.06979546110959348,0.0,1.0,6.0993255849266764e-05,0.14667009823403113,0.002380782986463509,0.633452697044943,0.18229722287480077,0.0
Gng11,0.04202468634407185,0.22020452219346576,0.0,0.20958159226295958,0.0014728452193575802,0.2799572043591872,1.2463686919805846e-05,0.008716646607272819,0.13941731282713274,0.0
Gng4,0.03104381123182734,0.2624583855343762,0.0,0.2784106323908373,0.007002244814057487,0.2799572043591872,0.010012114905783662,0.2923295887748002,0.5340457230717672,0.0
Gnmt,0.02940872061177861,0.12467995027498992,0.0,0.7332554196244586,0.03535475439794196,0.2799572043591872,0.14115704920613914,0.6738876916880984,0.2710724751720833,0.0
Gns,0.3357590046267067,0.01790255841068437,0.0,0.7244970142021083,0.14406973895254788,0.14667009823403113,0.015265254086568782,0.22736670384205815,0.8215858775954743,0.0
Golga3,0.3950080150511449,0.24680010511933345,0.0,0.7698657545614791,0.04135746080805221,0.2799572043591872,0.07418100750733027,0.5313229238590814,0.5973922261750839,0.0
Golim4,0.5579542135607254,0.281457385789351,0.0,0.8506869168237399,0.02090809183058091,0.2799572043591872,0.0003021386646102232,0.0009315071340177785,1.0,0.0
Gp1bb,0.30357688309186126,0.027594528452217094,0.0,0.8458840423483202,0.0100281920382977,0.4702547207669704,3.962254724648765e-06,0.060878376498143205,0.3830715825750426,0.0
Gp5,0.7174711321251657,0.03710244031474165,0.0,0.4977135992625432,0.022619560226380887,0.7144543295730106,2.8583209275538544e-07,0.12171651212384585,0.023410774854888926,0.0
Gp6,0.7961191851108267,0.1363946172807734,0.0,0.8620405350877217,0.000995050856387535,0.2799572043591872,8.70546119215257e-05,0.06095161405929195,0.633437337237948,0.0
Gp9,0.9126626925130441,0.03575061840637875,0.0,0.8837396980241339,0.012460179685761595,0.9999999999999996,7.63662950687725e-05,0.19135797288416667,0.25799134199052215,0.0
Gpa33,0.5983019108940495,0.24207367630549761,0.0,0.8734951596088896,0.09033197588170584,0.2799572043591872,0.14949730713249687,0.4774510160298129,0.654663837048421,0.0
Gpam,0.10251444905311562,0.14568923387231206,0.0,0.8776342836254065,0.005932561866424173,0.06540556589897925,0.035679188621757583,0.54445640338714,0.295679826186014,0.0
Gpbar1,0.0451027932890931,0.1764642921344623,0.0,0.6237687631291674,0.040252233971920584,0.14667009823403113,0.08503032343999527,0.3720420931630003,0.5211763715494659,0.0
Gpc3,0.1780809764683289,0.3361400665373281,0.0,0.7244970142021088,0.06556011850327388,0.2799572043591872,0.027640803638725914,0.6540875065773677,0.15616820684515847,0.0
Gpcpd1,0.0826103501817954,0.025771408824950107,0.0,0.2847463631727076,0.09872697323070898,0.14667009823403113,0.000925683300260439,0.0755188921916458,0.3406133957842783,0.0
Gpha2,0.5417645899551914,0.6132506495779415,0.0,1.0,0.10872087868974795,0.06540556589897925,0.06867425645494535,0.8298702667274721,0.3220134884107858,0.0
Gpnmb,0.7905295387742121,0.010449080511881164,0.0,0.4863385535115351,0.28376065273678247,0.14667009823403113,0.55274663955197,0.3238816719532991,0.46815150981023146,0.0
Gpr137b,1.0,0.014396496368826374,0.0,0.3931526677798318,0.09108011964616057,0.2799572043591872,0.07194218092101,0.5918760240692451,0.27150153082150924,0.0
Gpr137c,0.032972190100226575,0.12467995027498999,0.34343639613791355,0.6519627916995834,0.03044765128510675,0.06540556589897925,0.02629443366183249,0.32479029811144766,0.3129056627830261,0.0
Gpr171,0.14356908052850834,0.2128566559105166,0.0,0.5934423303839971,0.028662116570736015,0.2799572043591872,0.047209967107216755,0.0651396903750469,0.025093429195093758,0.0
Gpr174,0.043186324644878864,0.636744214080197,0.0,0.8831686368173038,0.00020619778104218186,0.2799572043591872,0.0008991685471352409,0.7002512158443183,0.41554509238945103,0.0
Gpr18,0.20263232091625957,0.5380366305266966,0.0,0.744304232387671,0.047272758933787296,0.14667009823403113,0.03736512823694193,1.0,0.11760071112067227,0.0
Gpr183,0.01600578460169889,0.7012762516712856,0.0,0.8697214829309522,0.0024289412899870734,0.14667009823403113,0.1971836978947058,0.06295325666544892,0.935777030886872,0.0
Gpr21,0.16162026715755026,0.8179862940384242,0.0,0.4350823522124575,0.2663947189591188,0.06540556589897925,0.026305326283142964,0.7543561057274868,0.08272044959353589,0.0
Gpr4,0.1413480345074488,0.673573770986162,0.0,0.7514472724048109,0.02365476016766742,0.2799572043591872,0.003063842930891838,0.7303188490043178,0.06032894234900533,0.0
Gpr45,0.3105830732234279,0.3936313775131728,0.0,0.4977135992625432,0.0036094160442483795,0.06540556589897925,0.03439010975802972,0.8291625158597915,0.377980234216694,0.0
Gpr55,0.17808097646832963,0.27464064601429655,0.0,0.8808001307440989,0.252429189033422,0.14667009823403113,0.010304266503872386,0.08305383722525131,0.28553900814799416,0.0
Gpr75,0.3431173235416878,0.044679757865809334,0.0,0.8064492268697109,0.29570948368229866,0.14667009823403113,0.08789997590331966,0.9055550711204988,0.3796282052020403,0.0
Gprasp2,0.4148657680774731,0.5168136232117864,0.0,0.5004560698888756,0.059418262403250446,0.14667009823403113,0.004291329301506259,0.7389794816420601,0.018300845182917084,0.0
Gprc5a,0.16950370486849126,0.42148622579951445,0.0,0.4079939024935699,0.0951794992126336,0.2799572043591872,0.029769221271878216,0.723524593082759,0.07769779389165736,0.0
Gprc5b,0.03696072279592682,0.30005103694516244,0.0,1.0,0.0478576285583279,0.2799572043591872,0.033037672540709384,0.8235726901087284,0.05247666577194623,0.0
Gprc5d,0.19202947268699688,0.1967920361200905,0.0,0.7486587995498506,0.03415665548695879,0.2799572043591872,0.02908126535323368,0.6744768843379325,0.18371739930441164,0.0
Gprc6a,0.3650428215050687,0.3983609043461408,0.0,0.8837396980241339,0.017014354282624926,0.14667009823403113,0.16297785158652642,0.4538332784243778,0.404643319153856,0.0
Gprin3,0.8388025795029314,0.2624583855343762,0.0,0.7244970142021083,0.3090402402524553,0.06540556589897925,0.014872452717418263,0.9316494988166124,0.11549195407957843,0.0
Gpx4,0.31469793575580607,0.002219149067618658,0.0,0.6338694012850277,0.23306979508273262,0.4702547207669704,1.8732209461890957e-07,1.7317824025758805e-05,0.5796636172326706,0.0
Grap,0.16966440538112856,0.07398091179333768,0.0,0.7782010350487796,0.1326686600842135,0.2799572043591872,0.055351630197692174,0.8332871884535447,0.10826754708319081,0.0
Grhl2,0.3066725869413621,0.009978504938443208,0.0,0.8697214829309522,0.029045991613196084,0.06540556589897925,0.03970415606960456,0.5808564374363977,0.3796282052020403,0.0
Grhl3,0.29297422184131444,0.6132506495779415,0.0,0.7244970142021083,0.27744369641793554,0.06540556589897925,0.015877138969095005,0.4090290828459261,0.13602056594514858,0.0
Gria1,0.06858294032858366,0.013461621967831173,0.0,0.5258390182334826,0.06807765800769318,0.14667009823403113,0.05004788482051712,0.6765506782811253,0.06951467567177891,0.0
Gria2,0.4888641392394444,0.15685383683381712,0.0,0.7676359323443614,0.08543876817276576,0.14667009823403113,0.004552061949443765,0.10056822488291198,0.4233460184990704,0.0
Grid2,0.4323874371312809,0.30005103694516244,0.0,0.5799248888092695,0.2455716869986391,0.06540556589897925,0.016881691696705222,0.722106880725752,0.03778426962887739,0.0
Grik2,0.14070825208641768,0.09088851410255525,0.0,0.39315266777983215,0.03631743650181838,0.06540556589897925,0.015037784691024812,0.48110155620317496,0.25616607345703934,0.0
Grik3,0.16495612417857858,0.08490796802537716,0.0,0.8561557560851356,0.017878626072416273,0.2799572043591872,0.015402417237413587,0.5826376632959245,0.26076010162792335,0.0
Grin1os,0.2246911369496991,0.5849836512104812,0.0,0.6173229691787215,0.058195247580637544,0.14667009823403113,0.00964566824892755,0.40729628455374556,0.14054125005938997,0.0
Grin2d,0.17395662927417863,0.42148622579951445,0.0,0.36068261930807766,0.024378904679685873,0.14667009823403113,0.02037420857421046,0.7644574841311886,0.1482973713281941,0.0
Grin3a,0.11855828043987891,0.14104888703427879,0.0,0.3419962602536377,0.024131132752202713,0.14667009823403113,0.02715113294527747,0.35248542314417497,0.15942920723458898,0.0
Grina,0.012947180107202937,0.07757018217648382,0.0,0.8664604796331512,0.453154402847193,0.2799572043591872,0.0028394446446927697,0.0021451020245903197,0.43344212946005023,0.0
Grm6,7.403139072567098e-06,0.2164605184253504,0.0,0.3606826193080779,0.09701704920696791,0.2799572043591872,0.001700737734407941,0.42568405776423823,0.580993079190089,0.0
Grm8,0.18242000870055938,0.5168136232117863,0.0,0.7244970142021083,0.12658392476352862,0.06540556589897925,0.1372956583273877,0.6726405841289917,0.14912533185997418,0.0
Grn,0.00815490174712494,0.11530264766766792,0.0,0.16225771024058883,0.14385700332715382,0.06540556589897925,0.9733931525036699,0.5424982241853678,0.35457594520129765,0.0
Gsg1l,0.29888511910692867,0.2814573857893513,0.0,0.40799390249357026,0.2556827769393788,0.14667009823403113,0.009330158603324106,0.9295023945791485,0.11996492720267475,0.0
Gsn,2.421651031653478e-06,0.003087239101316965,0.0,0.8801859303738573,0.07639477133849314,0.3419256513503085,1.0355224999559618e-05,0.018688187888630043,0.036241098258045557,0.0
Gsr,0.01710563324224762,0.47800921236627236,0.0,0.20193111051005747,0.8253252129049125,0.06540556589897925,5.087999071305745e-07,3.4969382109174877e-10,0.0078254230939925,0.0
Gsta2,0.25556171620822765,0.1410488870342788,0.0,0.8697214829309522,0.05833536672662419,0.2799572043591872,0.00017355935990292406,0.24746888368341433,0.0835793338061329,0.0
Gstm1,0.0006785159600253751,0.08490796802537716,0.0,0.3606826193080779,0.8428624765121913,0.2799572043591872,2.1972220574494986e-10,1.4923767200014862e-11,0.003141187810478285,0.0
Gstt1,0.45136569607862476,0.019142935604020864,0.0,0.5560325383365778,0.30836352510541165,0.14667009823403113,0.00021331457357811855,0.6534717903866134,0.0380015269303143,0.0
Gucy2c,0.07452131005144956,0.6883254861190504,0.0,0.6815600771630295,0.10510610126865931,0.14667009823403113,0.0452992982832715,0.6521603632374762,0.06370985558617749,0.0
Gulp1,0.04482766620575825,0.15347971493599624,0.0,0.741279715107652,0.013187970826811205,0.2799572043591872,0.013620045652724731,0.5509457111412501,0.1727124433625987,0.0
Gzma,0.6217930379237075,0.1513996263940661,0.0,0.09432391566422647,0.4618878797815965,0.2799572043591872,0.0007261028563263132,0.1397678878769916,0.24152461795197383,0.0
Gzmb,0.00497532689413268,0.04350098116567037,0.0,0.874212990542049,4.732371879537622e-13,0.02467053782137404,9.507276973824989e-08,0.0163268745553432,4.59771568531498e-08,0.0
Gzmc,0.15360721776429928,0.09865104217758121,0.0,0.8697214829309526,0.10875210619651927,0.3419256513503085,0.48780009203862473,0.822544562631591,0.7082836202770357,0.0
Gzmk,0.5319859887839524,0.29918223954446765,0.0,0.601023000847384,0.3310651448880133,0.2799572043591872,0.030146535806774396,0.7580328778455601,0.18889640243346426,0.0
H19,0.041032867729498525,0.6735737709861622,0.0,0.741279715107652,0.010019310440052928,0.14667009823403113,0.0075381918290273265,0.5745071179019284,0.1477075255371297,0.0
H1f0,0.48685710649305336,0.31040732741198357,0.0,1.0,0.001432968014159813,0.4702547207669704,0.00036356073346560365,0.5929093120546176,0.09973635054859643,0.0
H2-Aa,0.12610757725331126,0.3936313775131727,0.0,0.8561557560851356,1.0,0.14667009823403113,0.40875403372255914,0.5964112034209597,0.33387900018707806,0.0
H2-Ab1,0.12119687536593021,0.42148622579951456,0.0,0.8808001307440994,0.21725350369150628,0.14667009823403113,0.29424250442233013,0.4044959372583632,0.8267860453787785,0.0
H2-DMa,0.4828744644352754,0.3432895832111098,0.0,0.7933329750753718,0.14574277707514502,0.14667009823403113,0.7058420193370145,0.5315845727185249,0.5634980698234433,0.0
H2-DMb1,0.8011160578589611,0.4318176432047982,0.0,0.7554690768384485,0.03621801817006725,0.14667009823403113,0.1577186669103056,0.9655412182026959,0.5033894954414032,0.0
H2-DMb2,0.05460786179624799,0.4644914874890361,0.0,0.6815600771630295,0.0533715142950775,0.14667009823403113,0.08717529961334654,0.49834440718283546,0.4039226098872831,0.0
H2-Eb1,0.05629402247681692,0.24680010511933345,0.0,0.601023000847384,0.3715080360492886,0.14667009823403113,0.7343387316960885,0.6429121623480019,0.7890123516213703,0.0
H2-Eb2,0.011670749294065393,0.00992168514504157,0.0,0.22204279381429234,0.003982434796044157,0.2799572043591872,0.03668543431458792,0.38909735921218913,0.5179587023762215,0.0
H2-K1,0.16423127576019164,0.8060824350186249,0.0,0.8571849180925775,0.21800165723462964,0.14667009823403113,0.542933974972343,0.0004264474118032659,0.008458597192632245,0.0
H2-M2,0.5122859962442254,0.1078958858708424,0.0,1.0,0.028219917770980776,0.14667009823403113,0.00410013954456364,0.07496115776910893,0.5824752706085012,0.0
H2-Oa,0.3907530485266367,0.2814573857893513,0.0,0.17038529470087244,0.055396189383447904,0.2799572043591872,0.007860536354596796,0.518273977449353,0.40103813303034874,0.0
H2-Ob,0.5080507081228773,0.42148622579951445,0.0,0.71490186903486,0.08220574057413188,0.14667009823403113,0.011140459593595076,0.9002597627622155,0.10289812197038473,0.0
H2-Q7,0.009269196863084802,0.4318176432047982,0.0,1.0,0.008729189694794925,0.02467053782137404,0.00020131375403708714,0.49227745178948135,9.162056451366278e-06,0.0
H2-T24,0.5301301823449751,0.5168136232117864,0.0,0.3430780927322822,0.10618689185289541,0.14667009823403113,0.023701806604776422,0.6267375477630014,0.2187086210392809,0.0
H2-T3,0.23275401879639035,0.026357392875900974,0.0,0.2595397527076635,0.022495231213519176,0.06540556589897925,0.011654716619939455,0.8922252604282619,0.041587895817391085,0.0
H2afy,8.515140982509443e-05,1.0,0.0,0.8808001307440989,0.5120528786795896,0.02467053782137404,0.1537881879090465,5.8535115509528335e-05,0.002683819170851014,0.0
H2afy2,0.37544733802168007,0.17216366363706476,0.0,0.8571849180925775,0.03957392472220877,0.06540556589897925,0.04471922154519822,0.46025213400462817,0.06888906773817634,0.0
H60c,0.09950027400679973,0.28145738578935153,0.0,0.6279017524720149,0.02880472643670155,0.06540556589897925,0.03650386960710119,0.5738230436572391,0.22636136039981142,0.0
Hacd4,0.16301490543907848,0.24680010511933345,0.0,0.21579527447071767,0.5405377427165468,0.2799572043591872,0.07937629472292426,0.8567520500161033,0.5259626567475874,0.0
Hao1,9.738826639301433e-05,0.07338837420431334,0.0,0.5135946860244562,0.7448911293838496,0.14667009823403113,0.0017752393788240852,0.8052350832029253,0.6035609196254936,0.0
Hapln3,0.1589325425148199,0.3232349755309014,0.0,0.8656084606795994,0.03034696257990979,0.06540556589897925,0.03891554799383228,0.5424764711552368,0.16486371017056178,0.0
Havcr1,0.7621434081798735,0.21285665591051675,0.0,1.0,0.49616954227529686,0.4702547207669704,0.0035774897067492113,0.8405781783382078,0.05655592858422484,0.0
Havcr2,9.863949841497097e-05,0.47800921236627236,0.0,0.23081161724195576,0.02046957583860265,0.14667009823403113,0.0007273917991350901,0.5070289507853298,0.7295373365540222,0.0
Hba-a1,0.4090573789730394,0.10005342670430092,0.0,0.4350823522124575,0.033004680631850594,0.2799572043591872,0.010216992684668516,0.5334183616283774,0.31242105830181527,0.0
Hba-a2,0.4378551220063944,0.1568538368338176,0.0,1.0,0.03332753137709446,0.2799572043591872,0.0040475603672999625,0.2408460945880218,0.15613851716920224,0.0
Hbb-bs,0.3536126598086857,0.0449795570484271,0.0,0.1633377228618802,0.4887588972541278,0.2799572043591872,0.0009535710888620221,1.0,0.07533104504535525,0.0
Hbb-bt,0.13116148395779084,0.2164605184253504,0.0,0.31528856094128366,0.35026384185854176,0.7642444117441555,1.153585110380726e-08,0.5950093430120484,3.528399011375882e-05,0.0
Hbp1,0.5547302956767284,0.17216366363706476,0.0,0.6173229691787219,0.5863369182961566,0.2799572043591872,0.00063094116493559,0.18027119121674987,0.10993979346980111,0.0
Hcar2,0.8930674778270073,0.22020452219346603,0.0,0.37738711702170924,0.08543876817276551,0.06540556589897925,0.05205837880898782,0.45129207305341723,0.49659993092897725,0.0
Hcst,0.23189099466977214,0.014506509269412698,0.0,0.8734951596088892,0.2588991582145715,0.2799572043591872,0.0003338699195494631,0.16572980079930896,0.402731401608013,0.0
Hdac11,0.12335015305846785,0.656579224694315,0.0,0.5909729217674176,0.0847100511843536,0.14667009823403113,0.012250411146667467,0.7486035870302115,0.05408953770896953,0.0
Hdac9,0.13101352535116934,0.3432895832111098,0.0,0.5934423303839966,0.5336569196497196,0.14667009823403113,0.1051297983202677,0.47658073290332914,0.03039422173046045,0.0
Hdc,2.981757733282896e-08,0.0051465953231934905,0.0,0.046771267993237935,0.0003781110950872594,0.4702547207669704,9.889190385796409e-05,0.13692069840706653,0.04371218596914023,0.0
Hdgf,0.031768647894662765,0.13639461728077307,0.0,0.6010230008473838,0.006211099647624668,0.2799572043591872,0.001348987849684629,0.2396751505814381,0.006523326359744057,0.0
Hdgfrp3,0.09020925737025377,0.4318176432047982,0.0,0.8656084606795994,0.09743071968442246,0.14667009823403113,0.005776769272077884,0.5213660322065077,0.0682963581047141,0.0
Helt,0.07801637298875641,0.033324105585149755,0.0,0.4833901861771789,0.13505787379575404,0.2799572043591872,0.11050412945941752,0.9667749984144387,0.325402018537404,0.0
Helz2,0.07392392824207712,0.8134830459507065,0.0,0.5372701844159466,0.22842534400112596,0.14667009823403113,0.3255608141739066,0.1825061280840453,0.024479769906258154,0.0
Hes1,0.04619015106496893,0.27464064601429655,0.0,0.6237687631291674,2.4795784391108676e-07,0.14667009823403113,0.0004989928901258157,0.11653639184709887,0.8561037576925836,0.0
Hgf,2.431327619785144e-08,0.636744214080197,0.0,0.4219524704470391,0.11703328217723315,0.14667009823403113,2.849655398990331e-05,0.17324704152140744,0.0005401559470151136,0.0
Hgfac,1.0,0.08490796802537716,0.0,0.6552841890467642,0.0006315628893424271,0.2799572043591872,0.01796850651853433,0.8959774982655219,0.4999671546962646,0.0
Hgsnat,0.5781422059501635,0.3983609043461408,0.0,0.8859452840799149,0.23306979508273296,0.14667009823403113,0.39053137173551067,0.12380803306209671,0.313644944367629,0.0
Hhip,0.21765850873662632,0.12467995027498999,0.0,1.0,0.0693524237280439,0.2799572043591872,0.14230595617331207,0.7355749936588614,0.19156407276972992,0.0
Hid1,0.2003789531685724,0.2202045221934658,0.0,0.6237687631291674,0.15197581722421427,0.2799572043591872,0.01347711260830921,0.8277214181186111,0.07566733388929973,0.0
Hif3a,0.12177180173718032,0.3232349755309014,0.0,0.741279715107652,0.13317053120864328,0.14667009823403113,0.011860021967125566,0.47441348675724215,0.12393526111491558,0.0
Hip1,0.18485119495752567,0.12467995027498992,0.0,1.0,0.01872663764272915,0.06540556589897925,0.1483157183130185,0.14317922681372441,0.06310257219660735,0.0
Hipk4,0.11217592081849709,0.6132506495779415,0.0,0.6377012172432657,0.08309448296511363,0.06540556589897925,0.08205629917511228,0.8353841929730611,0.21351249751905862,0.0
Hist1h1a,0.33169617984709643,0.3432895832111099,0.0,0.4045214978453532,0.15157031123584871,0.14667009823403113,0.03491930176287978,0.9083031550238818,0.12141324713249467,0.0
Hist1h1c,0.18833892417551223,0.007349537826900847,0.0,0.7933329750753718,0.08683461951001423,0.06540556589897925,0.000582853604544783,0.004389019480023731,0.41128872360627744,0.0
Hist1h2bc,0.5392642562163319,0.27464064601429655,0.0,0.32471418695058085,0.5216255179740377,0.14667009823403113,0.004791972962431282,0.4862000348535743,0.010323271344062454,0.0
Hist1h2bp,0.32685383623603737,0.27464064601429655,0.0,0.741279715107652,0.007865767139085279,0.06540556589897925,0.026901704854705454,0.8349233405396929,0.1840058290010024,0.0
Hist1h2bq,0.26441573296416465,0.6367442140801969,0.0,0.8392683450167753,0.060711536815118504,0.06540556589897925,0.05089284749883125,0.937708054989968,0.13150001370187014,0.0
Hist1h2br,0.31568945050388914,0.04159045319498749,0.0,0.4590887014540549,0.06010645817748263,0.2799572043591872,0.009918325319846445,0.8427298236386871,0.0798342053201358,0.0
Hist2h3c2,0.7471489992729603,0.08490796802537727,0.0,0.8734951596088892,0.2768669745506221,0.2799572043591872,0.034495728187559874,0.8247322161142135,0.28350899992761464,0.0
Hivep3,0.3704990171567558,0.3817344680813364,0.0,0.8664604796331512,0.06028759148952808,0.2799572043591872,0.07272579124833137,0.4665740892026735,0.09277366434895769,0.0
Hmga2,0.12723183890939196,0.2883808949579024,0.0,0.7332554196244586,0.03315199860514887,0.14667009823403113,0.004494490350004371,0.585247803885039,0.030932479187503397,0.0
Hmgn3,0.006044938479974144,0.7012762516712854,0.0,0.8620405350877217,0.0002115344349262844,0.06540556589897925,0.011853249408140943,0.014892235010626361,0.41132498489152625,0.0
Hmox1,0.866766402938578,0.09318339928433825,0.0,0.4079939024935696,0.4103186446265856,0.14667009823403113,0.04837326702080485,0.3270452074554433,0.21315800301462337,0.0
Hnf4a,0.12469487098895106,0.34442835813091555,0.0,1.0,0.010682074789622182,0.06540556589897925,0.009541098114183747,0.5688680150388224,0.06495654644332005,0.0
Hoxa2,0.34873403426988425,0.22964235958250304,0.0,0.5652073423176294,0.1972626757435974,0.14667009823403113,0.017303053541387173,0.6992341570237153,0.1259811742502498,0.0
Hoxa3,0.1862267578670891,0.17187235166224993,0.0,0.5110411866305125,0.03573041160843967,0.14667009823403113,0.06426267955205789,0.7008986382258555,0.11662579138927527,0.0
Hoxa5,0.06993102049984937,0.7916388505400507,0.0,0.5560325383365778,0.07164216784232755,0.14667009823403113,0.10990664610526481,0.20533992792894695,0.0287762274378565,0.0
Hoxb5os,0.4269214912749043,0.8060824350186252,0.0,1.0,0.21808149512538275,0.14667009823403113,0.00509162591093472,0.22958068341009416,0.15097902186258153,0.0
Hoxb7,0.23137545768937612,0.24680010511933345,0.0,0.8656084606795994,0.24033133952782804,0.14667009823403113,0.004867015729089688,0.7660722201844092,0.023223804494972543,0.0
Hp,0.0010710442544195455,0.13639461728077307,0.0,0.4219524704470391,0.22237027950834815,0.2799572043591872,0.9301152939869504,0.0030765429880822517,0.2151722006996071,0.0
Hpgd,0.10429450353460107,0.8060824350186252,0.0,0.6377012172432657,0.06808754660176806,0.14667009823403113,0.4239289762121664,0.7686443339681632,0.6871814650361996,0.0
Hpse,0.00044676312060630124,0.06635319066885252,0.0,0.7365479553016665,0.40207142335698864,0.2799572043591872,0.06446190036132221,0.00020604227252725413,0.18376239093690167,0.0
Hrh3,0.4537883290887027,0.05769675966873482,0.0,0.8859452840799149,0.1467687751548406,0.14667009823403113,0.02645560649012461,1.0,0.17455892190487,0.0
Hrh4,0.7591501512983768,0.42148622579951445,0.0,0.3419962602536375,0.1493181379181339,0.2799572043591872,0.03857083191902481,0.685656198674425,0.4723012522249299,0.0
Hs3st1,0.646469494391505,0.8365443236299983,0.0,0.4079939024935699,0.04840124273692939,0.2799572043591872,0.03962820016728006,0.93062947825865,0.13926591608926922,0.0
Hs6st2,0.00043120605835167793,0.59108381258352,0.0,0.2341180981527519,2.726480688054773e-13,0.14667009823403113,0.00025404711136488344,0.7909670061926499,0.00012852737448547981,0.0
Hsd11b1,0.0013456783372903043,0.1718723516622499,0.0,0.4711597061688805,0.02113252461811129,0.14667009823403113,5.672142258978942e-06,1.1017701955149973e-08,0.12760897393532372,0.0
Hsf2bp,0.31344038087452475,0.07757018217648382,0.0,0.71490186903486,0.23613870735127745,0.14667009823403113,0.021119258648237996,0.8850433210276694,0.16668916640774628,0.0
Hsh2d,0.3996408937635314,0.4318176432047982,0.0,1.0,0.06253659010274142,0.14667009823403113,0.04738238709886752,0.7890475530964773,0.26220357202194783,0.0
