,Baso,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated,pDC,n
Cckbr,0.4532503180214925,20.708804100247942,0.0,11.242730261572513,0.4304357954134282,15.138065376711701,0.34513375498595183,0.2794730454021339,0.22434745457845137,0.0,10
Ccl1,0.5281140040422589,14.662723014601845,0.0,7.658567712018379,0.5089465947831995,15.138065376711701,0.2876627035432291,0.297544307980708,0.23118958929784358,0.0,10
Ccl12,0.46648307437049263,17.95903076031291,0.0,7.190891745381529,0.27187948212949226,14.21771526254713,0.31357700417762385,0.22644281694757265,0.22646067442414242,0.0,10
Ccl17,0.5578590595419585,18.969861214662615,0.0,7.617892436394762,0.43888086687547645,14.21771526254713,0.3307054539054739,0.2657286474864403,0.20871948981180746,0.0,10
Ccl2,0.43350017508511945,18.31185331549858,0.0,13.54745876485885,0.3362556590844755,15.138065376711701,0.3223026691112273,0.29615483930944564,0.19360765899175633,0.0,10
Ccl22,0.4292631475601561,11.219225436432538,0.0,11.226670105169953,0.29611643788832864,11.624340823048843,0.2696216018339833,0.20181774276549483,0.1983006567304084,0.0,10
Ccl24,0.5256315509116803,16.24443211042774,0.0,13.2094537872305,0.3955163978859854,16.558063188348715,0.31700012180738174,0.32842250022355635,0.2342311718958057,0.0,10
Ccl3,0.49798923866865885,15.449422094820676,0.0,11.2367195633378,0.3358501382429248,14.21771526254713,0.34305841725519187,0.3202045347555377,0.21672389318729104,0.0,10
Ccl4,0.3983540370776651,12.81964141864481,0.0,13.40194886581087,0.46526865425391317,15.138065376711701,0.3807720889913774,0.26712710074829776,0.2201708831083454,0.0,10
Ccl5,0.4561825006124307,15.674112599266621,0.0,11.307287896725395,0.3422558825966097,14.256742041579633,0.33059131446316586,0.20749329498667618,0.21296480893937292,0.0,10
Ccl6,0.3641629327622323,14.576635869304436,0.0,13.130231250981444,0.4589306330085338,11.624340823048843,0.46704912047973995,0.2342252982697113,0.18386473152707505,0.0,10
Ccl7,0.4004751395887489,12.063285881725317,0.0,7.6827279376243816,0.4110995590146578,10.913869651320978,0.29687434947296554,0.277502766104432,0.21539337849605922,0.0,10
Ccl9,0.4000008515822897,17.945781604548838,0.0,10.992496747921148,0.5154441815840671,15.658025806402684,0.3070130150735432,0.2460083023429721,0.16721176618209196,0.0,10
Ccnd1,0.47873919007556354,21.64565583695079,0.0,7.555453128878798,0.3509409424141684,17.66895299304512,0.3292829324675955,0.29011458304815935,0.14503904674906562,0.0,10
Ccnd2,0.5166596615445859,12.209953866287835,0.0,7.75780062220288,0.33560949608750434,14.21771526254713,0.38647152205779095,0.3096344542596854,0.21517727485206117,0.0,10
Ccng2,0.3403470387157048,18.015472914743025,0.0,11.270974361917371,0.38276217697908127,14.21771526254713,0.31945671656955227,0.26633082054763363,0.2045297975244482,0.0,10
Ccpg1,0.5453675054653232,19.120194825649097,0.0,7.5526718439654985,0.3585884530904903,14.21771526254713,0.3209447783720039,0.19919132176335144,0.18792607566304678,0.0,10
Ccr1,0.4994602251056346,16.13087781247159,0.0,7.827499748133423,0.3164265323458781,14.21771526254713,0.307251275142749,0.23113008228805648,0.23490124062064527,0.0,10
Ccr2,0.34693406668247473,16.011035503581745,0.0,11.150424705903546,0.33548579796195344,14.21771526254713,0.2299363358107407,0.2886483649100088,0.19684931148674023,0.0,10
Ccr3,0.6049968734770009,12.34274048373481,0.0,11.383278243468418,0.437657609468829,15.138065376711701,0.3263853592129984,0.20127772984580428,0.20398454549778047,0.0,10
Ccr4,0.7912337131953882,17.983765735936437,0.0,7.7946452289946135,0.2973065401805536,10.913869651320978,0.3850905305075471,0.2952461204728954,0.19122403989045336,0.0,10
Ccr5,0.4551358357235846,15.71280656312919,0.0,7.777385582560436,0.45349680584345986,15.138065376711701,0.30050544331840234,0.20784007571344973,0.22118773126634267,0.0,10
Ccr6,0.6241255360416906,15.890924452647168,0.0,11.22022159770302,0.4028430344793891,15.138065376711701,0.289037271637489,0.2489708553020596,0.20721721075294217,0.0,10
Ccr7,0.44256567973468147,18.801987258507037,0.0,7.9582799823030195,0.3912997963450418,14.21771526254713,0.33386162947751113,0.29985237473009424,0.23858765237955706,0.0,10
Ccr9,0.7322889496481946,17.093983326672422,0.0,7.837405167401959,0.37688733800729723,12.810971234288848,0.35619130474578453,0.2425539669338828,0.15970018354522442,0.0,10
Ccser1,0.4871747141227507,19.056977604375973,0.0,7.1556138886796345,0.37569446416317265,15.138065376711701,0.2775007382263714,0.28621264103332633,0.16497462511238006,0.0,10
Cd14,0.46261792641478466,15.743775043340056,0.0,13.63759134908065,0.3982452286415561,19.601477728296953,0.27523104771091494,0.300927647633632,0.17389816359821736,0.0,10
Cd160,0.3884685776103573,12.029656242644565,0.0,7.848517338033289,0.43402052697260884,14.21771526254713,0.29113760229424956,0.246221247943193,0.1944945213910983,0.0,10
Cd177,0.5056086702792791,15.022309977667783,0.0,11.253223254451814,0.3274893291164674,14.21771526254713,0.3072984934649226,0.22624560431091678,0.2119936418972346,0.0,10
Cd2,0.6281299829042336,11.074326460483318,0.0,7.403801757083189,0.5115033842526655,11.624340823048843,0.26702054712021905,0.293138322941103,0.16062636230335764,0.0,10
Cd200,0.49933367750579594,15.829976524164366,0.0,7.604483043464159,0.4094250941442136,10.913869651320978,0.32901454749901765,0.26026162557729504,0.2223319868006536,0.0,10
Cd200r2,0.4269748484572358,12.491078869287195,0.0,11.00604499366764,0.4529956042290923,15.138065376711701,0.33883524269014687,0.30154861937165,0.18031012616953604,0.0,10
Cd200r3,0.41515527677360864,15.500105499594062,0.0,13.162997685068904,0.28621429954029864,15.138065376711701,0.3463945096196399,0.32859994634159484,0.17911293212525797,0.0,10
Cd200r4,0.4090044209141327,14.522415829103085,0.0,13.700088883615173,0.3641512641867419,15.138065376711701,0.32693114385119887,0.2679331703288263,0.21946525721425222,0.0,10
Cd22,0.7301438682361394,19.9930052381719,0.0,11.381241799903751,0.4048024755240363,10.913869651320978,0.28312322849394067,0.2678650716405271,0.18437598249164344,0.0,10
Cd244,0.3226575381056687,20.240103556540586,0.0,11.243453792644393,0.32992984408261294,15.138065376711701,0.339824881762886,0.28085549493660916,0.18597633591383672,0.0,10
Cd247,0.48847745748334714,17.08591829547757,0.0,11.010971457963324,0.43187089418333274,15.138065376711701,0.24242061808450766,0.29570490812238887,0.17074322883738863,0.0,10
Cd24a,0.5534330781776403,18.083038965554838,0.0,7.715648692293688,0.3808454429571534,10.913869651320978,0.32704504714671173,0.2578434580962771,0.21501134527128676,0.0,10
Cd27,0.5475485329346174,19.876558492330247,0.0,7.621733424919833,0.4484445668730278,15.138065376711701,0.28517410906470236,0.29458977131740677,0.20081899180558255,0.0,10
Cd274,0.3920049004491987,15.583749881674237,0.0,7.6921234663915925,0.36565180867828223,10.913869651320978,0.31294432515578036,0.284191317996622,0.21758970185143617,0.0,10
Cd28,0.5155333091387974,18.815297918814164,0.0,7.554337059933545,0.4028026347458787,10.913869651320978,0.34064149991453657,0.31546312009896244,0.2161492689252787,0.0,10
Cd300c2,0.4770917627916656,16.177193758535513,0.0,10.9936419203794,0.3680506345791174,16.55806318834872,0.3251170214744516,0.24294503058325623,0.19690474264542493,0.0,10
Cd300ld,0.5887356785745632,15.385929849210319,0.0,7.360428785663618,0.27972307450139944,17.66895299304512,0.30664439703666446,0.2705427862040378,0.20247871246091384,0.0,10
Cd300lf,0.4497026561496615,15.656764118473479,0.0,7.601056971675301,0.4113258462574998,15.138065376711701,0.3412163730661887,0.2446350715632614,0.22040824241436172,0.0,10
Cd33,0.38414570786139635,12.138703258979868,0.0,10.999310945953425,0.5073125220141096,15.138065376711701,0.3203422745047266,0.266798139371599,0.2047068686249268,0.0,10
Cd34,0.44130676011202613,20.943537084702946,0.0,7.756500304372661,0.5307510969679435,15.658025806402684,0.31409383794158885,0.3057450919273381,0.18462333819325427,0.0,10
Cd36,0.38800702744016297,16.208087957094236,0.0,11.01379972040603,0.3670997641356677,14.21771526254713,0.30169604688019863,0.25443874998838295,0.20262576410939867,0.0,10
Cd38,0.43391773102661374,14.859935854731752,0.0,7.696021547300347,0.38108866744155934,15.138065376711701,0.2922777922056332,0.2287029381443516,0.13978960665494647,0.0,10
Cd3g,0.732202094535065,18.487641159719956,0.0,11.537756237298998,0.36670528309509204,16.55806318834872,0.30570840345550065,0.25152522886040013,0.22275406672134168,0.0,10
Cd4,0.638601426030126,14.712725646310554,0.0,11.44746697041743,0.29994859543180075,14.21771526254713,0.34229652037904135,0.2138078512198763,0.1822752331581874,0.0,10
Cd40,0.6330341167257459,19.980740176353322,0.0,7.085249578070854,0.33675167433405245,14.21771526254713,0.3204042519349026,0.2171487028121248,0.21205407699454684,0.0,10
Cd44,0.5625818479542604,15.807046307680865,0.0,11.255550767764593,0.40069807231561083,14.21771526254713,0.3040304212171442,0.2889468214431638,0.2201741878514392,0.0,10
Cd47,0.3393925270415773,15.888408531482527,0.0,11.505240848070049,0.43275327998740315,11.837787002494062,0.3006228138740452,0.35895507763199186,0.16160458223526433,0.0,10
Cd52,0.5248052863129107,19.310042842415548,0.0,11.453437874573684,0.3117564080998735,15.138065376711701,0.30564718113534817,0.27885540680883575,0.18144521890049028,0.0,10
Cd53,0.43449590624109685,14.256742041579633,0.0,10.99514230355933,0.46624314240684234,11.837787002494062,0.35902077951633804,0.28510942432276254,0.21342629050803097,0.0,10
Cd55,0.42044853721614545,16.54547406992847,0.0,11.39046942263935,0.3396269099202757,15.138065376711701,0.33787878844276403,0.23239415301173164,0.20720327678386677,0.0,10
Cd59a,0.46064060583782246,14.28861837474774,0.0,11.539664357657978,0.31291588954063365,14.21771526254713,0.33196173689396524,0.29771173999044637,0.1985423909455722,0.0,10
Cd6,0.6192705314063135,18.879605254610524,0.0,11.380959115929443,0.43296186670543085,11.624340823048843,0.3130065349420229,0.26390676127495266,0.15991855696254376,0.0,10
Cd63,0.4707682084163378,16.01668364223558,0.0,11.291894426322981,0.4274701498703261,10.913869651320978,0.3737675969976748,0.23310976404102007,0.20034042491686233,0.0,10
Cd68,0.5169057754950674,16.13237642980131,0.0,7.514448237149719,0.40644664461355606,17.66895299304512,0.32549151818895944,0.27005511036514396,0.24760692472097512,0.0,10
Cd69,0.42624526252790745,12.202000229442302,0.0,11.16032777911595,0.3613494604357741,14.21771526254713,0.34460378520429574,0.27589869706111003,0.20822888496136,0.0,10
Cd7,0.5520239910235607,9.827174234749414,0.0,7.718348352683474,0.3406285278803266,10.913869651320978,0.3443218558758543,0.3302598141003807,0.1731149230302813,0.0,10
Cd70,0.40867844564131184,17.96521662334753,0.0,10.984009108594577,0.41245695055986153,15.004738117338215,0.2970815500992176,0.25811736837432997,0.21460848252858716,0.0,10
Cd72,0.5620988133118907,18.256562156953304,0.0,8.062985142137219,0.37427774608126835,15.138065376711701,0.29462982732173776,0.2721959821063245,0.14500489488920656,0.0,10
Cd74,0.4107491703736542,21.03486867314983,0.0,7.862285913844563,0.5271812109871888,10.913869651320978,0.2713144797466349,0.24745164241815823,0.1944746017639957,0.0,10
Cd79a,0.5051995303297828,18.232312730783427,0.0,11.371525445052995,0.36014957213616444,16.55806318834872,0.29101386337852314,0.23032176137670593,0.17866189749567057,0.0,10
Cd81,0.5102619430979368,15.511335936693278,0.0,11.018664546839886,0.3608654025792458,17.66895299304512,0.3523664759555723,0.2071088104674551,0.22443130386313012,0.0,10
Cd82,0.5126830584079614,12.155498813529341,0.0,11.164737254558437,0.3302967268653199,10.98718977730269,0.29170752156352164,0.26348089618452764,0.1900938732107849,0.0,10
Cd83,0.5134432821445066,17.363345715516893,0.0,7.817487731585833,0.45462472151812544,14.21771526254713,0.2875626665979453,0.2998782567101888,0.15854415676903602,0.0,10
Cd84,0.4193724396509916,14.464140386872872,0.0,13.30437474342383,0.45670815282603433,10.913869651320978,0.420934052571105,0.257970345349542,0.2051036987551917,0.0,10
Cd9,0.4157089294504696,16.462338318916416,0.0,7.572094407749831,0.32987638227834115,11.624340823048843,0.2937560517769782,0.2653514956438229,0.16518155413919558,0.0,10
Cd93,0.54836452702003,16.043792849193515,0.0,13.096136757516371,0.3461737460130223,11.624340823048843,0.33564057357674293,0.25633500485342253,0.23678768825807334,0.0,10
Cd96,0.5067312848976665,15.337230318512397,0.0,7.630382085332712,0.30096662989933,14.21771526254713,0.28780681996306107,0.3089210917304487,0.15042135123732853,0.0,10
Cdc42ep2,0.5020500556475277,12.211454098553288,0.0,7.584116335154746,0.4251920503514896,17.66895299304512,0.2707560256838058,0.2963676622723005,0.19718527692692958,0.0,10
Cdh1,0.37665616026514814,19.87328199558557,0.0,7.768907564222454,0.5042287407652205,15.138065376711701,0.4157033995090859,0.29095401939442317,0.1964394350253964,0.0,10
Cdh17,0.4153366109946132,18.88194085915112,0.0,11.171283385526868,0.4375607606929924,11.624340823048843,0.33558928906020813,0.27273327583803403,0.22430045221857567,0.0,10
Cdhr1,0.437267589095263,18.334936103874206,0.0,7.734401507172202,0.3561419701987288,14.21771526254713,0.3105937283626178,0.25863021703395467,0.22254804537051748,0.0,10
Cdk15,0.607639236629564,15.50010549959406,0.0,7.379213667396756,0.5085111569751134,14.21771526254713,0.3525733917697484,0.2645865115075086,0.19857495079191803,0.0,10
Cdk18,0.6210313496933932,16.00824340870904,0.0,13.517907542095605,0.3026605255066343,14.21771526254713,0.3775511695470291,0.2691361154212733,0.22012576888674043,0.0,10
Cdk4,0.561678034480392,16.989325015399416,0.0,11.220146424134139,0.3990416866985445,11.624340823048843,0.2894585137676945,0.3515059022472842,0.20347012762797564,0.0,10
Cdk6,0.696164698704337,16.760019198792154,0.0,7.304689574883909,0.41909239713276497,14.21771526254713,0.3450123163398719,0.3340417712754068,0.22984865375314134,0.0,10
Cdkn1a,0.39990154735128336,14.39116914050655,0.0,13.555877202829855,0.34760047071495287,10.913869651320978,0.2581554874062364,0.24162682557402929,0.2017678387317441,0.0,10
Cdkn1c,0.5829993436415973,12.876547724770038,0.0,11.238033732159169,0.3566471690741602,14.21771526254713,0.3720209168197184,0.22397935584867762,0.22175352642992485,0.0,10
Cdkn2a,0.4896152549632744,12.026439393705981,0.0,10.760784724348127,0.31930832079953625,15.138065376711701,0.326649189225501,0.2419427867252579,0.22313085425493706,0.0,10
Cdkn2b,0.48184517217049,18.13892029890891,0.0,11.47311915787954,0.48713666100451875,14.21771526254713,0.3471697372739287,0.2516323118989062,0.21164062910209658,0.0,10
Cdx1,0.46926304261905305,15.77330996519152,0.0,7.427890901765582,0.4031306827877962,17.66895299304512,0.2955042048990969,0.2614721247686476,0.2151228564053647,0.0,10
Ceacam1,0.6377032611944214,12.259724030192798,0.0,7.812414226258536,0.4042325098551596,10.913869651320978,0.35452961694568436,0.221887204218239,0.2262147611938453,0.0,10
Ceacam10,0.48577462672614935,15.439533231495092,0.0,7.757409057381395,0.4275230383555959,17.66895299304512,0.37025475828171794,0.2890585569746686,0.21892984358654574,0.0,10
Ceacam15,0.36979388438719274,18.98205032948268,0.0,11.364452011175803,0.3179359967941438,10.913869651320978,0.29132388758944455,0.20712358041376067,0.19159553458115788,0.0,10
Cebpa,0.38033326059715383,18.19510093179703,0.0,7.950091636113791,0.414848346819258,11.624340823048843,0.2514434909790265,0.26424712271901185,0.15064599650152274,0.0,10
Cebpb,0.4373633753317535,11.963263893345015,0.0,7.772616695337012,0.3612093956057101,15.138065376711701,0.3022599247059977,0.2473954669263928,0.2523034891333622,0.0,10
Cebpd,0.6632208105931233,15.605425207122005,0.0,11.269644937579438,0.3601439268846702,17.66895299304512,0.3395438711714687,0.235026502608879,0.21276948905797882,0.0,10
Cebpe,0.500978064798185,11.794746326631994,0.0,7.884822961669182,0.4997895287905362,15.138065376711701,0.35266221821497296,0.22964371899547822,0.2067903058889229,0.0,10
Cecr6,0.44523389806798175,17.42610496105574,0.0,13.461385886762724,0.3951290021035139,15.138065376711701,0.3397286914758892,0.31913733428945296,0.2044450717337828,0.0,10
Cemip,0.4638695187709609,11.551935385518469,0.0,7.639566115141054,0.46071036452850905,11.624340823048843,0.34578245666279445,0.2818353771379511,0.20270009480769174,0.0,10
Cerkl,0.5602334452388411,18.885596404975296,0.0,7.723500999137406,0.2617085552297524,15.138065376711701,0.3204424195410657,0.24515803714486217,0.21397370461310963,0.0,10
Ces1d,0.4651880507082172,16.16790360024244,0.0,7.4054880921304385,0.39327595111174285,14.21771526254713,0.2905398112766601,0.24221547759111858,0.18725197394558996,0.0,10
Ces2c,0.66601690943421,17.2200172058548,0.0,7.853068276143589,0.3458443857770695,11.624340823048843,0.31457421632666344,0.2770091203021223,0.20498273009673879,0.0,10
Ces4a,0.3577796764463953,11.578962025504175,0.0,7.811653471815731,0.31696077585706367,11.624340823048843,0.2945613161875068,0.25899900711514234,0.15562958827306858,0.0,10
Cfap161,0.5677305532754889,15.768942493294892,0.0,7.680317827405821,0.48793058895938435,11.624340823048843,0.34383422197272157,0.3100235175213994,0.23207023374539582,0.0,10
Cfap70,0.559863349313611,15.520292381503706,0.0,11.272028275028099,0.2859328222781182,15.138065376711701,0.38420244502276046,0.31030094473744096,0.24529349046839938,0.0,10
Cfb,0.5518920934002349,11.843383841514367,0.0,7.372995060423475,0.5152055924259142,14.21771526254713,0.31169301876209743,0.3235045789252026,0.19826715707498782,0.0,10
Cflar,0.5494181276592247,15.411613186048381,0.0,11.22405525669193,0.38114971828083133,14.21771526254713,0.2775892250255603,0.28388325918829505,0.21451658443900126,0.0,10
Cfp,0.6237589066053052,18.183502133918168,0.0,7.764868926465217,0.49093851348489786,11.624340823048843,0.3687887509811916,0.2662787456430262,0.23681101681987599,0.0,10
Ch25h,0.5939052827313104,17.441309316467958,0.0,7.46879408041102,0.4218343771095636,14.21771526254713,0.29607261140241886,0.2931101702331931,0.2260395345380965,0.0,10
Chga,0.5410637060137536,19.117679722604425,0.0,11.16233428449523,0.4468996893846588,14.21771526254713,0.28134502111621107,0.23409774474587866,0.17240893752912692,0.0,10
Chil1,0.4134590806305765,11.910481275837009,0.0,7.792451602174259,0.42601988896190696,14.21771526254713,0.3097883140032109,0.2477961498932913,0.19137240291589355,0.0,10
Chil3,0.4679819644814069,16.30378715503043,0.0,11.14805296741024,0.3851677144360704,11.624340823048843,0.29442568965267846,0.21104557608532568,0.1958775767111711,0.0,10
Chil5,0.5567699699663393,18.962136407126337,0.0,11.238348161200118,0.36018091612792774,15.138065376711701,0.32880965118305466,0.25364041493749934,0.20136431164303184,0.0,10
Chit1,0.48873834385100845,15.968987428680077,0.0,13.517308681063986,0.40747897117309007,15.138065376711701,0.3541548524170343,0.23928166751438817,0.20580226626494313,0.0,10
Chl1,0.5074697453971264,12.150150593166009,0.0,11.143103414454757,0.4692367858131767,15.138065376711701,0.3175608089164064,0.23822014135916386,0.19969772963940266,0.0,10
Chp1,0.5267541608008129,16.38390367623576,0.0,10.792778363839197,0.38993566861977474,11.624340823048843,0.3551061179372652,0.2903091273099167,0.190438443489079,0.0,10
Chrm1,0.46132341066693616,16.397137278395885,0.0,7.584761147868981,0.4870870912833589,15.138065376711701,0.2914751239773599,0.24251587648347014,0.15163121311405958,0.0,10
Chrna1,0.4893275856603108,18.047008866363296,0.0,11.298129246548054,0.38937047526624924,14.21771526254713,0.3339600971412732,0.31062724856720425,0.19831902733578813,0.0,10
Chrnb3,0.5228770225130729,18.273919950223302,0.0,7.4398503191857825,0.35405511733661504,11.624340823048843,0.30094987195197853,0.2422124018058271,0.17405527549850852,0.0,10
Chrnd,0.43666264429653023,15.352916094919832,0.0,7.614403476424837,0.35186160425106117,15.138065376711701,0.3306297537212333,0.27017730994881556,0.1827173522589405,0.0,10
Chst15,0.5286993782737656,12.346387875200469,0.0,11.253872745619008,0.3736993179102184,15.138065376711701,0.2652937784761441,0.2564553463327065,0.1621332968564543,0.0,10
Cib3,0.6063082426441766,15.332508845874914,0.0,7.642533978121172,0.4091555827179439,10.913869651320978,0.29102531724106867,0.2963070616342626,0.18367840572771793,0.0,10
Cib4,0.5266139801285878,15.777354807514255,0.0,11.230056183249362,0.36360926011848826,14.21771526254713,0.29945877652317054,0.31102950627425335,0.22007768609423403,0.0,10
Ciita,0.4473999730304346,18.970484131202,0.0,7.766547494719297,0.37610643695240326,14.21771526254713,0.24709876302314296,0.328520911116098,0.13606409242938208,0.0,10
Cish,0.42591057287752504,16.101892725555345,0.0,10.786692429884592,0.30090199785168553,14.21771526254713,0.31357592562234793,0.3685653706404128,0.23759514226820092,0.0,10
Ckap4,0.48463318171731745,15.865515457950979,0.0,11.119998174568005,0.4706857505170953,11.837787002494062,0.34119920890035166,0.19045890261126255,0.20204305320725405,0.0,10
Clca3a1,0.5072986820320152,18.80518337280122,0.0,7.925088496711224,0.40660493168207984,14.21771526254713,0.34710410527975405,0.2615061618756201,0.19034817798181905,0.0,10
Cldn1,0.40788498881224405,18.17716404907263,0.0,7.2175231358069,0.3734522716854939,15.138065376711701,0.33162417199913097,0.21024293060412663,0.17078871258273495,0.0,10
Cldn11,0.6305969027720166,19.045161625773957,0.0,7.4497135930926035,0.30735658578978853,11.624340823048843,0.3664891843124004,0.3175845092447672,0.250424381287291,0.0,10
Clec10a,0.5584364137844959,15.243043593937099,0.0,11.243316697214874,0.31621472252707705,12.810971234288848,0.2873175291818045,0.24589000317836796,0.20402515364126234,0.0,10
Clec1b,0.4119187026854756,11.787623887194556,0.0,7.826693304581357,0.44209154474059226,14.21771526254713,0.30349482499497743,0.2843941602106463,0.19909535416766017,0.0,10
Clec2d,0.44640245330352213,15.607737620686198,0.0,7.4892519516860725,0.34772477097527194,15.191010887562333,0.31192808698351343,0.2687718052744349,0.18798375152990343,0.0,10
Clec2h,0.5156463389751078,15.340554342870496,0.0,7.734952948928341,0.4926427221185943,11.624340823048843,0.29933453858376335,0.30122914620034813,0.17512203410811944,0.0,10
Clec4a1,0.2772827694091083,18.071282808377106,0.0,7.67049210796621,0.4371242423975941,14.21771526254713,0.2766488872233624,0.23973607227480287,0.205388263653913,0.0,10
Clec4a2,0.438048534822933,11.397933092126951,0.0,7.558147319904669,0.4007709544809097,10.913869651320978,0.262874467742719,0.2473866231473368,0.17686214744386466,0.0,10
Clec4a3,0.4827417015321615,15.442170984993298,0.0,7.849526981176664,0.3502718879701234,17.66895299304512,0.2514507466318337,0.2862201494477246,0.1902515014384411,0.0,10
Clec4b2,0.5878229806950644,20.124607751320152,0.0,11.274669873019812,0.40808398316351907,15.138065376711701,0.39206780774036337,0.2793222669638727,0.23883462616491416,0.0,10
Clec4d,0.5046651513276608,16.297082074675338,0.0,8.035200050939451,0.6390344163193591,15.138065376711701,0.2993740841268352,0.27377934143596444,0.21590901818732022,0.0,10
Clec4e,0.4688241794445336,18.096187628378427,0.0,10.770689933946684,0.44286799425074824,15.138065376711701,0.2959844390145406,0.2493402900082002,0.18159237390529662,0.0,10
Clec4f,0.34496467204083026,18.25870887081591,0.0,7.737681277470054,0.3314184968632902,14.21771526254713,0.285917120999241,0.24268617919639143,0.1766931050124497,0.0,10
Clec4n,0.4353639859810216,16.7495721098626,0.0,7.833325873347785,0.29361424503721617,14.21771526254713,0.31186483412926747,0.3021913447184763,0.2082030021312225,0.0,10
Clec7a,0.39318161492902887,20.059850373888633,0.0,11.53547508611446,0.4729210142936127,14.21771526254713,0.28675770006497125,0.2405408434171155,0.17860067456813022,0.0,10
Clic4,0.5719952645915941,10.89119611556664,0.0,7.927470359120169,0.5442842973187634,16.55806318834872,0.33218380833532346,0.31721199472554484,0.23187695225782046,0.0,10
Clic5,0.5304977233494147,15.482892757855847,0.0,7.778846748114837,0.3495025919402075,11.624340823048843,0.3633630530283357,0.2672957633407115,0.22973800974838576,0.0,10
Clip3,0.49593085215024735,12.138659624721926,0.0,7.498795436610668,0.4690576401026848,15.138065376711701,0.3684570546415216,0.2500433946154626,0.2355460165049662,0.0,10
Clip4,0.43195911434400036,18.058803889038106,0.0,7.660403615591992,0.4619426279111394,11.624340823048843,0.3031318586240971,0.2631545618102164,0.23361228400830175,0.0,10
Clnk,0.4615556068090702,11.450833315124653,0.0,7.655660442305078,0.3857562834905244,15.138065376711701,0.27665418508562406,0.24902245462319142,0.16967854383320435,0.0,10
Cma1,0.5294698868123534,20.179146646668148,0.0,7.697823928934262,0.3568824529835533,11.624340823048843,0.38146711344872053,0.24200385734341412,0.2319768618706202,0.0,10
Cmpk2,0.5110049530378232,15.511145033193062,0.0,7.679407214937312,0.42419909502367475,10.913869651320978,0.2958148728605031,0.27716904166844275,0.19294880975582682,0.0,10
Cmtm8,0.7133205852540654,11.852234197235077,0.0,7.56454164089807,0.436859438023013,14.21771526254713,0.35233931762343174,0.30315910768196896,0.21673825744033642,0.0,10
Cmya5,0.5919301329327735,18.38965315521256,0.0,11.161520504201269,0.40721927108366585,11.624340823048843,0.32557401967469807,0.24488633884311964,0.19157012265276027,0.0,10
Cndp2,0.4447177970066497,16.041272345549928,0.0,10.76948057737155,0.37835289312691356,10.913869651320978,0.34580967204104723,0.24798109287284528,0.2162940644772889,0.0,10
Cnfn,0.6505896240385308,15.04472106152515,0.0,10.767570169675851,0.3158684501798855,14.21771526254713,0.3802095196195997,0.3198220411504534,0.1798752745060736,0.0,10
Cnn2,0.5419991455383104,15.137660900033866,0.0,11.012662814841228,0.2872548638913187,14.21771526254713,0.330183141652343,0.24037373122238215,0.17586596489371173,0.0,10
Cnn3,0.4986037644238858,17.438866406996894,0.0,11.466073253222563,0.40486776386131296,15.138065376711701,0.35518679108417717,0.3208596304221761,0.206728250886591,0.0,10
Cnrip1,0.3950778091840617,18.802678617594307,0.0,7.656565455052091,0.3885346787227653,14.21771526254713,0.28956661921048943,0.27069402580405016,0.172309846253832,0.0,10
Cntn4,0.5329110648389582,15.93042430812282,0.0,7.830708437234965,0.4151315618751863,14.21771526254713,0.3041946964889705,0.29176571883549046,0.2006845382513481,0.0,10
Cobl,0.5106126686056358,18.714281371676538,0.0,11.260170408649637,0.21338385456037667,14.21771526254713,0.34553756940766545,0.27633533238101315,0.21298922963121972,0.0,10
Coch,0.44316437046339596,17.983263815149723,0.0,7.662382884677954,0.582782977488505,14.21771526254713,0.28783086757135506,0.27641721647539785,0.18017833085314888,0.0,10
Col16a1,0.5233782512694488,18.115433447601525,0.0,11.015606789871416,0.4098095672653634,14.21771526254713,0.3025161375837678,0.2734644154299816,0.16419013962572998,0.0,10
Col18a1,0.6386245846394032,12.162505218411159,0.0,7.756653995198547,0.32235030073579174,14.21771526254713,0.33776039113392814,0.2366030131078621,0.16243762260608802,0.0,10
Col1a1,0.5527302181453476,19.047662734097393,0.0,11.359866824955843,0.38191362361212405,11.624340823048843,0.32109961283111876,0.2224396171843127,0.20630769522181608,0.0,10
Col1a2,0.5331837139300629,16.861489268514653,0.0,11.126656794373778,0.4304458077607052,12.810971234288848,0.3383884119085167,0.26772797303117435,0.1786644865084155,0.0,10
Col3a1,0.6236346829806776,19.076651117566676,0.0,7.763060713842713,0.4648810344952088,15.138065376711701,0.3032538997536273,0.27030957454196053,0.17929104261168366,0.0,10
Col4a1,0.36879552507389685,16.036623956130057,0.0,7.836768826935359,0.4967827668280627,10.913869651320978,0.3453460782914215,0.3135152750283212,0.22050505208204998,0.0,10
Col5a3,0.4188027880627192,12.271977036757606,0.0,11.36689075474523,0.38487899869113346,14.256742041579633,0.333388763647745,0.27943572564385133,0.1967251585746714,0.0,10
Col9a2,0.4076531023259365,11.98164742314338,0.0,11.157471113741288,0.28377619202060506,14.21771526254713,0.2967232330185704,0.2435010795517574,0.19779860957443768,0.0,10
Coro2b,0.6426778364140593,15.518306685938782,0.0,7.806526085206021,0.4014489803476329,15.138065376711701,0.296562083564185,0.23710679912488244,0.19144406317063903,0.0,10
