,Baso,Ccr7_DC,Eos,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated
D630039A03Rik,0.5830828918801942,0.34343639613791355,1.0,0.35584114604163897,0.7367647060044569,0.09993724700324352,0.03428189102778977,0.00575845546553079,0.34954394426047075
D930028M14Rik,0.5719032645783358,0.34343639613791355,0.5565650165675332,0.13814824935619238,0.781302303135932,0.0325285346895795,0.8704908771370852,0.27722960578484557,1.0
D930048N14Rik,0.6213769208826758,0.34343639613791355,1.0,0.6600791471799283,0.7154205100077788,0.2764146331271035,0.32531950260248743,0.06760507245800229,0.14452784291807041
Dab2,0.0030711424451356126,0.34343639613791355,0.5565650165675332,0.6600791471799283,0.3349641326668613,0.0008744047599846118,1.6070937428361166e-06,0.02870482187535597,0.00025393289352285044
Dach1,0.5123685269766824,0.34343639613791355,1.0,0.35584114604163897,0.8046934193365051,0.014746571062071208,0.03138679132860231,8.378544333671238e-05,0.4888397898112691
Dact1,0.7369612550277358,0.34343639613791355,1.0,0.35584114604163897,0.9999999999999989,0.08078769176572476,0.7246369436985232,0.03606346380011132,0.5092083199663651
Dapk2,0.5131208178744411,0.34343639613791355,0.34343639613791355,0.35584114604163897,0.9151179648927226,0.10933822753741461,0.8394306260161576,0.027620072106907357,0.6142884819340813
Daxx,0.8734907025057824,0.34343639613791355,1.0,0.35584114604163897,0.8053501707454027,0.02790718245673059,0.105132500575925,0.7650441151762911,0.5156399650001664
Dbndd1,0.78722615060395,0.34343639613791355,1.0,0.13814824935619238,0.7515644898637085,0.04750325237056383,0.7481126805224572,0.194030931601555,0.25383841593577106
Dbp,0.22602331068874715,0.34343639613791355,0.5565650165675332,0.13814824935619238,0.9120369060426922,0.013582118706170045,0.4256294304380379,0.3637980043775376,0.34322112193893073
Dcaf12l1,0.6035974441643651,0.34343639613791355,0.34343639613791355,0.35584114604163897,0.62009163231476,0.5244966936741133,0.8966272808507123,0.06619901041538556,0.38071926507021103
Dcstamp,0.7080004679985898,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.90506942094497,0.11564470771773724,0.6161381723096606,0.5442312733270678,0.9680433522327117
Ddc,0.7518206015609913,0.34343639613791355,1.0,0.13814824935619238,6.159955062539419e-05,0.007790693428090326,0.14245439203649762,0.904410244090257,0.8433098728887414
Ddhd1,0.2657248117308887,0.34343639613791355,1.0,0.6600791471799283,0.9999999999999987,0.07668804639913732,0.0036758155546742096,0.3092096762519104,0.0009855610155836902
Ddit4l,0.9539188047538275,0.34343639613791355,1.0,0.35584114604163897,0.7220136440786297,0.04480071453897232,0.5607689051627806,0.013100089473659808,0.789062909538281
Ddn,0.704117818967607,0.34343639613791355,0.5565650165675332,0.13814824935619238,0.5728127134869093,0.047565209433225904,0.7170408779880129,0.006361036499516372,0.6336127627642245
Ddt,0.6751641445562602,0.34343639613791355,1.0,0.6600791471799283,0.3661505136658817,0.06124257478660481,0.0006834308400939043,0.8913588137147066,0.0008479414943218413
Ddx58,0.8133504166648682,0.34343639613791355,0.34343639613791355,0.35584114604163897,0.9506756176598654,0.028777274614699797,0.27199614635882313,1.0,0.907311383231225
Dennd2a,0.7536260794821035,0.34343639613791355,1.0,0.35584114604163897,0.7547484372550076,0.15149802778257715,0.6671330657315915,0.488093488063581,0.6192208326253585
Dennd5b,1.0,0.34343639613791355,1.0,0.13814824935619238,0.7835260974883925,0.16082826591334945,0.3198207461008883,0.6694134196286146,0.6233070452684297
Dgat2l6,0.606319920646565,0.34343639613791355,0.6619521150893831,0.35584114604163897,0.3582274011458062,0.34658611071681056,0.9365041280642208,0.28616972128004997,0.7082248353129279
Dgkb,0.3553400582573777,0.34343639613791355,1.0,0.35584114604163897,0.8359573538587616,0.1406492066999262,0.5276412889345347,0.007684823722768569,0.17025893915114867
Dhrs2,0.6003747882359358,0.34343639613791355,0.6619521150893831,0.35584114604163897,0.70981779090117,0.10399414728257082,0.9544303235646192,0.2712096568939669,0.7857184433140072
Dhrs3,0.048102432099855714,0.34343639613791355,0.6619521150893831,1.0,0.9026998582033395,0.003143171108001467,0.05600943712257953,0.999999999999998,0.00024942948309920405
Dhrs9,0.9018491811784383,0.34343639613791355,0.34343639613791355,0.6600791471799283,0.8966432548987446,0.005518729871483699,0.40611285029105926,0.09334189306653273,0.8376751698005128
Dhx58,0.6267383419759858,0.34343639613791355,0.34343639613791355,0.13814824935619238,0.4053230207614842,0.16660649832970173,0.031341953638176795,0.42550097913244367,0.28105809854082414
Dio1,0.9561736394237399,0.34343639613791355,1.0,0.35584114604163897,0.5079803874807766,0.1171117758990703,0.8171764583718333,0.05893928394718578,0.5288393806660667
Dio2,0.5510576053327143,0.34343639613791355,1.0,0.13814824935619238,0.5917881124456763,0.3261161293730471,0.28993805279027307,0.003936932825946075,0.7982609319782434
Dkkl1,0.5875567831541184,0.34343639613791355,0.34343639613791355,0.13814824935619238,0.8130645435191478,0.35350910712948147,0.16945522285943426,0.006102036733187226,0.9631917391465852
Dlk1,0.5862778842330314,0.34343639613791355,1.0,0.35584114604163897,0.033844288589898,0.05295718410827931,0.0004865708374429912,0.006704885678666741,8.884959402080843e-05
Dlk2,0.7753426359647304,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.9999999999999986,0.024188947652979152,0.7228448393027744,0.06024279678183577,0.6585625187387449
Dll1,0.9268715688866218,0.34343639613791355,1.0,0.13814824935619238,0.9506756176598654,0.24977508725024716,0.9441788304527448,0.042769501110780296,0.36760526985870023
Dll4,0.7080004679985898,0.34343639613791355,1.0,0.13814824935619238,0.9583350968217801,0.0054801054458318765,0.22094423329677923,0.21080682289651445,0.8667223131392632
Dmd,0.6900427043490677,0.34343639613791355,1.0,0.35584114604163897,0.8132100717393012,0.12592809181397305,0.8320469392324986,0.04458465709845186,0.3447286159916372
Dmkn,0.00018809924949708256,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.3809812354876255,0.007157430335953192,2.708339938651192e-05,0.8706012137298205,0.012933109361059677
Dmrt2,0.47564331134844673,0.34343639613791355,1.0,0.13814824935619238,0.8267702439374612,0.27984116340286375,0.645892062808723,0.07569608220423758,0.654934269875902
Dmxl2,0.0003943427238948891,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.7660251083286642,0.48128261824705,0.4238845327371247,0.02232871783878119,0.00016524300902997688
Dnaic1,0.4157905115717353,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.4231427506100818,0.20647869474288302,0.7446151945708366,0.16995284736255126,0.5816150010909154
Dnajc28,0.37897082606494503,0.34343639613791355,0.6619521150893831,0.35584114604163897,0.858751240727656,0.35571804331336887,0.8686831033606903,0.08963720142494555,0.1787226023440624
Dnajc7,0.7289185240382083,0.34343639613791355,0.29003341600144816,0.35584114604163897,0.5568761367772459,0.5229036869972481,0.39321661821581055,0.927060219545296,0.5466934322849243
Dnase1l3,0.7166902588213462,0.34343639613791355,1.0,0.13814824935619238,0.6957772085119585,0.10816191894744907,0.6884083170149801,0.005845756751589704,0.08050823668442644
Dnase2b,0.028741803631752882,0.34343639613791355,1.0,0.35584114604163897,0.8685315500169184,0.28341317761623175,0.21145663161081082,0.010915488525560232,0.05606950537414248
Dnmbp,0.5819874948189118,0.34343639613791355,1.0,0.13814824935619238,0.6089391773169186,0.08683964454679362,0.4470182404619638,0.040081864390845254,0.8454458646707377
Dntt,0.2222150093287206,0.34343639613791355,1.0,0.6600791471799283,0.5685786869365688,0.3856085804577848,0.2217873672251316,0.2721836415259171,0.24693370080627458
Dok2,0.01984494554611695,0.34343639613791355,1.0,0.35584114604163897,0.9534564205548707,0.9564725494755988,0.5491433084627444,0.864596191526222,0.33218791729001784
Dok4,0.9999999999999989,0.34343639613791355,1.0,0.13814824935619238,0.8589858894553619,0.3479117221980954,0.6185421396862598,0.13402782666799928,0.12183530571899565
Dok7,0.9577935249113992,0.34343639613791355,1.0,0.13814824935619238,0.4191704796992032,0.044353361010788836,0.3808241194938652,0.3342930320120572,0.7242444763950858
Dopey2,0.5197889491686667,0.34343639613791355,0.2390337967349938,0.35584114604163897,0.960754564548923,0.23413440547841724,0.30333937509940767,0.9669730802844373,0.26053151033524125
Dpcr1,0.6135483398094213,0.34343639613791355,1.0,0.35584114604163897,0.9114183615936073,0.047905643089830224,0.8244284192634177,0.08615844191552403,0.8164955221749981
Dpep2,0.3419315513555776,0.34343639613791355,1.0,0.13814824935619238,0.3972746019001486,0.09338334160534689,0.006101025834610288,0.9630338683749189,0.05005497297192127
Dpf1,0.9213510649621237,0.34343639613791355,1.0,0.35584114604163897,0.7502547976125749,0.06778618632421056,0.7595362476587992,0.11837402840192003,0.3640638564384462
Dpp4,0.11293985831087443,0.34343639613791355,1.0,0.35584114604163897,0.5848690346821807,0.6315613052071946,0.3072447545547018,0.9585803166228155,1.0
Dpy19l2,0.5485538016707097,0.34343639613791355,1.0,0.35584114604163897,0.3704397946323472,0.26436439189589284,0.5116495532854004,0.8853668109697902,0.9391967302466195
Dpys,0.6228293203810756,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.7835260974883925,0.14282905975122528,0.6566500701043736,0.06262230280553631,0.8102790179544801
Drc7,0.672837544336634,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.4432015929379777,0.06997068270000693,0.6095094057233643,0.07940785075706208,0.12398988117624776
Dscam,0.6183791237207461,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.6160713142795451,0.6287458405128106,0.4933808927976361,0.0042270830968617595,0.17492595057631388
Dstn,0.026882180442392493,0.34343639613791355,1.0,0.13814824935619238,0.5872958566151669,0.08699030998695269,3.370969065590072e-05,2.7709583739896843e-11,0.06834376553058426
Dtx3l,0.763188975820803,0.34343639613791355,1.0,0.35584114604163897,0.8814186471447798,0.28800238177201687,0.14452611399658874,0.33353865751178235,0.03930325261065604
Duox2,0.5712783634064863,0.34343639613791355,0.34343639613791355,0.13814824935619238,0.8564776676770115,0.05783301285988094,0.693768227891,0.02080288976222547,0.8212913874755452
Dusp1,0.1479396870324025,0.34343639613791355,1.0,0.35584114604163897,0.5796342296714234,0.10542359204016795,0.7792660844328445,0.019835014451228535,0.1535149752400656
Dusp10,0.04227865072607441,0.34343639613791355,1.0,0.6600791471799283,0.8609473873573563,0.032762828246671594,0.4907341458635235,0.04011804369565493,0.16754472892106867
Dusp6,1.474356411129961e-07,0.34343639613791355,0.34343639613791355,0.13814824935619238,0.5166008335784518,0.08998820391251339,0.0028336779804918736,0.08236026402760822,0.0013779498123821718
Dynlrb2,0.46652284529422905,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.8632416888818516,0.6733518254921181,0.2924382094647096,0.060130281454370216,0.5246581038090619
Dytn,1.0,0.34343639613791355,1.0,0.35584114604163897,0.5758054922300717,0.08517907577778443,0.6663113972290389,0.06843907823690341,0.3606845342487146
E030042O20Rik,0.9539878482930855,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.86761371330615,0.22965146532261235,0.6974360865292022,0.11997381458666394,0.24191754820968236
E130102H24Rik,0.6918239108529757,0.34343639613791355,1.0,0.35584114604163897,1.0,0.22211029504190305,0.5267262658696867,0.0635782759371754,1.0
E230013L22Rik,0.6813466867257774,0.34343639613791355,0.34343639613791355,0.13814824935619238,0.8540838088447328,0.2530405511801878,0.8554727475947688,0.21144217044593233,0.7230831966261224
E230025N22Rik,0.9591545644226003,0.34343639613791355,1.0,0.35584114604163897,0.8159150072474339,0.12271183192194843,0.6326402395680895,0.09900647570553206,0.7425017680469669
E330020D12Rik,0.03393138532140109,0.34343639613791355,0.411768148465269,0.13814824935619238,0.41059317018630515,0.3479117221980954,1.0,0.8874320825508867,0.030072245158628927
Ear1,0.004112935259454496,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.41538619281145217,0.0059943014307402755,0.23496875936282516,0.7060728937935541,0.03420249513732132
Ear2,0.9225942440959247,0.34343639613791355,1.0,0.35584114604163897,0.2858467362827344,0.056552907727050857,0.5726774031244377,0.30251432877667095,0.30980268085685814
Ear6,0.514863963505815,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.8370452918698938,0.3567935297883996,0.444691594537618,0.04957618278434349,0.12064850361099856
Ebf1,0.7148419886282615,0.34343639613791355,0.5565650165675332,0.13814824935619238,0.4731732976720876,0.36889085133027266,0.7778402178047472,0.8657580084508293,0.4988981600753941
Ebf2,0.9336306464724917,0.34343639613791355,1.0,0.6600791471799283,0.948648755597505,0.11403715679311535,0.5219339005036645,0.006538090193311404,0.5195576739584924
Edn1,0.6261793656092769,0.34343639613791355,1.0,0.6600791471799283,0.2318197380202966,0.31181751751203307,0.05289349410329986,0.017925498206329084,0.8543942939051787
Ednra,0.709620718736609,0.34343639613791355,0.5565650165675332,0.13814824935619238,0.5872958566151668,0.12829055371270157,0.5357374705222434,0.09244724629519463,0.31072553910883
Eef1a1,0.005907011394539092,0.34343639613791355,1.0,0.35584114604163897,0.05361438954568345,0.023408711118489,0.04730260998104205,0.15247448011961656,0.00024282643739626032
Efhd2,0.48051611699156815,0.34343639613791355,0.34343639613791355,0.13814824935619238,0.6860645145748464,0.015766686184207956,0.00011532265697200308,0.3977730963632037,0.00020092563871247797
Efna1,0.7725411102040667,0.34343639613791355,1.0,0.13814824935619238,0.2675412838509288,0.1449231870669591,0.8374143232079659,0.1522432308040858,0.8631206420413212
Efna5,0.30219723822427647,0.34343639613791355,0.5565650165675332,0.13814824935619238,0.7620518063975191,0.20647869474288372,0.8809659047974937,0.18946614654756175,0.5543836272060528
Efnb2,0.9577395728411315,0.34343639613791355,1.0,0.13814824935619238,0.4908381090165933,0.18649377153163285,0.7548108355609154,0.026560486605498906,0.24985966535052162
Egfem1,0.7544931535702526,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.7022595459830182,0.018907925257605634,0.6677906170696888,0.08948487610693034,0.5455227168625236
Egfl7,0.9596833623457532,0.34343639613791355,1.0,0.35584114604163897,0.5759905299078425,0.08587552533638677,0.9267274277535262,0.09084899301693687,0.4435140927011769
Egflam,0.6526136287396005,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.49306958866068396,0.2962780743657411,0.9058621586714062,0.1868784146177858,0.8149934505020471
Egln3,0.6111882714556414,0.34343639613791355,0.34343639613791355,0.35584114604163897,0.24177380353334424,0.08127748523289718,0.13267398315788484,0.25265333013240127,0.0017798317513677202
Egr1,0.019665182737914025,0.34343639613791355,1.0,0.6600791471799283,0.03194388698230545,0.5650069482886345,0.1284990505209632,0.9373190656835604,0.3553680347933684
Egr2,0.7927554902503791,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.8159150072474326,0.0573808023381066,0.6727765871262057,0.014367237351206753,0.30522994692459066
Ehd3,0.8003996425661057,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.7827921086959373,0.1496241389485696,0.004756595588742369,0.2838088892937907,0.09466111139106775
Elane,0.017858352154820106,0.34343639613791355,0.29003341600144816,0.6600791471799283,0.541335130582454,0.00023011336017679705,3.895087364721117e-09,1.444698185057515e-10,3.520582177174008e-05
Elavl3,0.500302659852939,0.34343639613791355,0.34343639613791355,0.35584114604163897,0.6023905204016946,0.0587598263456283,0.874279908839724,0.1196694681391979,0.7497732796686202
Emb,0.01568592561837803,0.34343639613791355,1.0,0.35584114604163897,0.1272476018355485,0.00732148482144884,4.411198658812336e-09,0.00320319690117562,2.7955372768406606e-05
Emcn,0.4665116950931508,0.34343639613791355,1.0,0.35584114604163897,0.3207016270521881,0.6623009952500434,0.2466469067543295,0.05102651611371448,1.0
Emid1,0.11235173173783168,0.34343639613791355,0.34343639613791355,0.35584114604163897,0.8207461383226456,0.3283458150176438,0.40203734902353727,0.1857918545870815,0.5788814691639117
Emilin2,3.1408286748448924e-08,0.34343639613791355,0.3138338197455121,0.13814824935619238,0.866009935550377,0.003013204529988752,0.9225744479152912,0.13275506285224933,0.0002522096544810391
Emp1,0.13354477084147107,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.07992887997753383,0.006379674870200529,2.612003009611088e-06,0.5244724656812184,0.0023766536916792654
Emx2,0.7518206015609914,0.34343639613791355,1.0,0.35584114604163897,0.4786168443294525,0.1648153016830307,0.8347336890233777,0.587866442140391,0.9144425953872599
Enam,0.7513632831504682,0.34343639613791355,0.6619521150893831,0.35584114604163897,0.41380033886880463,0.18936105491781074,0.8433395281843745,0.30974618695320094,0.645411473719106
Enc1,0.6776277072605212,0.34343639613791355,1.0,0.35584114604163897,0.9593688066192749,0.053988273330344144,0.7053341668196841,0.6088304406604556,0.42476335654966646
Endou,0.4640858298204561,0.34343639613791355,0.5565650165675332,0.13814824935619238,0.5316665958751713,0.15380196683887778,0.5531895799687474,0.053385040288201666,0.7039076345291337
Engase,0.7925330170213192,0.34343639613791355,1.0,0.35584114604163897,0.7526385693556852,0.30277099244404576,0.930899773324289,0.031684732367780646,0.28960772771204984
Enho,0.9228028515477439,0.34343639613791355,0.6619521150893831,0.13814824935619238,0.860625895584971,0.628347545060588,0.9780265940379489,0.6824327554199239,0.9705099177140373
Enkur,0.5198984078558584,0.34343639613791355,1.0,0.35584114604163897,0.46918162964712706,0.07140818069768176,0.7361304074769155,0.04510879334637478,0.8796583663595643
Eno2,0.6312312674570857,0.34343639613791355,1.0,0.35584114604163897,0.5352378463753494,0.037618093761525494,0.6332868527539643,0.11293995090609359,1.0
Eno3,0.43071563845532557,0.34343639613791355,0.6619521150893831,0.35584114604163897,0.9999999999999987,0.3039692476873742,0.5568696024143033,0.1644331334128758,0.4015054095167736
Enox1,0.9085000103631381,0.34343639613791355,1.0,0.35584114604163897,0.6844728518979467,0.10373307650675108,0.9776323923791562,0.2988222649143123,0.9594108359796207
Entpd3,0.9999999999999986,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.8664874519960024,0.4295723787702985,0.10444585293973506,0.5634853861631961,0.07424590503745455
Eomes,0.7399609317117275,0.34343639613791355,0.34343639613791355,0.6600791471799283,0.9527188265908455,0.8339569205738644,0.7930728353554637,0.08866958731350927,0.11991111632455059
Epb41l1,0.7482516957425748,0.34343639613791355,0.5565650165675332,0.13814824935619238,0.782050881953839,0.10249000315624812,0.33845051603163445,0.006161594460504771,0.8830740774366463
Epb41l3,0.5235644404249378,0.34343639613791355,1.0,0.35584114604163897,0.9999999999999988,0.06494981312884175,0.8477242054807602,0.13689683097906916,0.6113863573139918
Epb41l4b,0.583275017564469,0.34343639613791355,1.0,0.35584114604163897,1.0,0.29066989624219064,0.7533373654969375,0.4663490582057205,0.7822176886659165
Epgn,0.791241917879205,0.34343639613791355,0.12746680324446447,0.35584114604163897,0.6154485301070809,0.12298845678651821,0.8929058949183943,0.014620686581276363,0.17960521319837228
Epha2,0.7771704924879423,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.37945438120765607,0.13876968667377942,0.7281846682072101,0.2373767049898049,0.27185244604909703
Ephb1,0.874209566841291,0.34343639613791355,0.6619521150893831,0.35584114604163897,0.9578021661920869,0.16768034467997478,1.0,0.30584977873567865,0.9009440570464408
Ephb2,0.5425836086887325,0.34343639613791355,1.0,0.35584114604163897,0.811740071475137,0.19598841431196432,0.31908249011714773,0.4390100269885946,0.4639223388810574
Ephx2,0.6228293203810755,0.34343639613791355,1.0,0.6600791471799283,0.9999999999999989,0.42661565272017044,0.37003179992901314,0.6176319829130804,0.02589601559171802
Eps8l1,0.4076683417041347,0.34343639613791355,0.34343639613791355,0.35584114604163897,1.0,0.1392810232172685,0.7067811788287873,0.042605417959863535,0.3479080214729977
Epsti1,0.8235204728013492,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.9016195114749661,0.014135739265815135,0.020171351752718683,0.7006680500330077,0.12614000934150468
Epx,7.545560481723917e-06,0.34343639613791355,0.29003341600144816,0.35584114604163897,0.007369166060897912,0.10598388304696188,0.20603933281556733,0.00031961235200251615,0.0001718054304916928
Ermap,0.3088293060970991,0.34343639613791355,1.0,0.6600791471799283,0.5732713245779214,0.07786973520027592,0.7669185643577383,0.03926550385101812,0.24331222657324275
Ero1l,0.0006176771515448786,0.34343639613791355,0.5565650165675332,0.13814824935619238,0.051851585796598064,0.0018555633480114222,0.011819216057709081,0.05238608696156994,0.1430368887380277
Esam,0.7800152309214385,0.34343639613791355,0.411768148465269,0.35584114604163897,0.8231530421629768,0.09611728331829633,0.5364401240381436,0.6229040588324419,0.45352969499318263
Esm1,0.7446974139637852,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.7086113172308056,0.3721419901549917,0.5039373155493567,0.07119218267846728,0.1347264250543066
Espn,0.8369267971330943,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.06990369718444849,0.0791865159023975,0.8658640714211565,0.16743164366076901,0.2896684219240825
Espnl,0.5521199104513284,0.34343639613791355,1.0,1.0,0.6415646571896431,0.12359277882231964,0.3969146765352083,0.031105176462633194,0.43440620295715604
Esrrg,0.8673744309927085,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.4031239410374724,0.0625968528084996,0.9757905976540131,0.10023092452791661,0.3228237143973415
Etohd2,0.917596078728725,0.34343639613791355,1.0,0.35584114604163897,0.703750179662243,0.04099247975755301,0.9443005308405746,0.024150115130480276,0.23560958361096362
Etohi1,1.0,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.9519071766087575,0.039487709635139964,0.44763634361318594,0.06874913136056258,0.14452784291807105
Ets1,3.0012922377209666e-05,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.6623081174661007,0.07217813504772207,0.0007673175013387893,0.007706014939515408,0.027484511345052403
Evpl,0.4996080504108532,0.34343639613791355,0.34343639613791355,0.35584114604163897,0.6723993945017902,0.30539270975268284,0.43072275518758474,0.036767367645179794,0.17622202430632522
Exoc3l,0.21065905535038407,0.34343639613791355,1.0,1.0,0.7966648298652373,0.1346285061263865,0.2272258506239852,0.0003831105899219834,0.42845423701085916
Eya2,0.21388013513766121,0.34343639613791355,1.0,0.35584114604163897,0.5781193156751362,0.09067816253731763,0.661757313359378,0.1354137312089679,0.2755316380924128
F10,0.06275037854805804,0.34343639613791355,1.0,0.35584114604163897,0.6947403018958194,0.13640069554647696,0.0029105497179782265,0.13422720490504564,0.013753162750500663
F13a1,0.03212299496340254,0.34343639613791355,1.0,0.35584114604163897,0.4031950618488067,0.1415483401421413,6.451101913589002e-07,0.001960101434189352,0.003155039884340707
F2r,1.3473708209105739e-10,0.34343639613791355,0.34343639613791355,0.13814824935619238,0.01139308259940378,0.020902003909381166,1.0749122413361132e-06,0.04789616967854185,2.2967317898630143e-06
F2rl2,0.001026552601280709,0.34343639613791355,0.29003341600144816,0.35584114604163897,0.7605447082510954,0.0010234884008050193,0.03590503923459309,0.048231131797008706,0.004620695390070137
F3,0.3933822608918949,0.34343639613791355,1.0,0.35584114604163897,0.602957802073056,0.132637277021082,0.2548553708170465,0.011089188544803563,0.9768559904377168
F630028O10Rik,0.01918004865239137,0.34343639613791355,0.5565650165675332,0.13814824935619238,0.9069228104977277,0.042804382477158995,0.0446833233383537,4.652813461524393e-06,0.16710611014541715
F7,0.14246673853676614,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.1656187072503194,0.040914867264124424,8.664091742910507e-06,0.5577821793602382,0.00021322258878107725
F730016J06Rik,0.8588196224965197,0.34343639613791355,1.0,0.35584114604163897,0.7351121509349201,0.13548581709398216,0.846904056171008,0.11354815775544214,0.704518990400589
Faah,0.03113579588802405,0.34343639613791355,0.13814824935619238,0.35584114604163897,0.7717009451884713,0.5733841879589131,0.12332704897882517,0.08558783651429717,0.2046288499532002
Fabp4,0.6981089281760613,0.34343639613791355,1.0,0.7144543295730104,0.1307370050880425,0.0008822395410215377,0.0020904672142823843,0.6711780636464257,0.1723082090153023
Fabp5,0.011399875022249041,0.34343639613791355,1.0,0.35584114604163897,0.2673797791515256,4.6833423859679435e-05,1.6740747359352156e-08,0.0035267709086361774,2.370553782193753e-05
Fabp7,0.8678330143670395,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.38121712131252505,0.19266213922948805,0.7503786924240299,0.08757385347985899,0.18038052706694732
Fam101b,0.3267700452477912,0.34343639613791355,1.0,0.13814824935619238,0.817972973365012,0.26105885189792355,0.12482680647135183,3.379693879863703e-05,0.23562243490640755
Fam105a,0.25320495085764794,0.34343639613791355,0.34343639613791355,0.35584114604163897,3.867239255539915e-06,0.018704147278322345,0.023226799627715337,0.011002451102507199,0.00032835179995895894
Fam107a,0.9029846569368886,0.34343639613791355,1.0,0.35584114604163897,0.8424926999817253,0.06787970572415229,0.6017410557224239,0.013720565703594801,0.2754917849289573
Fam107b,0.0028144663481096664,0.34343639613791355,0.34343639613791355,0.35584114604163897,0.7061798423738364,0.029395101287306453,2.296056732516436e-05,2.3183740415645956e-06,0.5778688666803875
Fam120aos,0.8119452532310902,0.34343639613791355,1.0,0.35584114604163897,0.6821588088512324,0.0978256752568886,0.4510292354949623,0.09454002462188217,0.24693370080627458
Fam129b,0.6089437964016264,0.34343639613791355,1.0,0.6600791471799283,0.34613212323779585,0.05270844514457406,0.00018259931667637916,0.10036789172744358,0.002038805527953321
Fam135a,0.7072511286732711,0.34343639613791355,1.0,0.35584114604163897,0.6095825756195803,0.30538507028495676,0.24789488312406371,0.4140614971433553,0.1978157059938887
Fam155a,0.6325842488313012,0.34343639613791355,0.34343639613791355,0.35584114604163897,0.9999999999999986,0.3478356204840929,0.753748094295648,0.06407273370807705,0.11462784520288234
Fam160a1,0.48021131416743745,0.34343639613791355,0.34343639613791355,0.35584114604163897,0.612777094959013,0.13607509368417897,0.9496833681132613,0.10402101484439463,0.2712780525822472
Fam167a,0.9238617751446686,0.34343639613791355,0.34343639613791355,0.6600791471799283,0.80217387083154,0.5674488306121458,0.6030881713938906,0.24922054163679352,0.9671835028195633
Fam171b,0.5458414158818018,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.7162937580262059,0.26845060932837567,0.802279688627314,0.06073516323908122,0.39711206937815
Fam178b,0.5907757066702837,0.34343639613791355,1.0,0.35584114604163897,0.2018376910429841,0.1139300468003184,0.8066674095560605,0.32798550970470697,0.5977250733120694
Fam179a,0.3807668834297008,0.34343639613791355,1.0,0.35584114604163897,0.7080298340874146,0.05970086020227306,0.48906888414397776,0.3070924702938886,0.6022907849811718
Fam181b,0.6850672445174195,0.34343639613791355,1.0,0.35584114604163897,0.7766497400133103,0.318715745187446,0.976361141227628,0.05384036672335218,0.069521864839454
Fam184a,0.7955118672645632,0.34343639613791355,0.5565650165675332,0.13814824935619238,0.6878558912395781,0.3941645346687621,0.778837685223032,0.15270003986101005,0.34447128234911784
Fam196b,0.4359074227182306,0.34343639613791355,1.0,0.35584114604163897,0.4358994016040738,0.12739737438871074,0.8771611241854551,0.15041275618681574,0.9717370305279043
Fam198b,0.05218533212685317,0.34343639613791355,0.29003341600144816,0.6600791471799283,1.8766887812442437e-06,0.025875418734167013,0.9738967451289231,0.2762703514215702,0.0049776523981688294
Fam19a1,0.909236916435006,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.6617521928567179,0.33416195716657693,0.9739847856360948,0.4790491743259927,0.9728976286048032
Fam20a,0.8555283629483381,0.34343639613791355,1.0,0.13814824935619238,0.7884704708543973,0.36733091021655606,0.27279516990702185,0.13878013831777244,0.5814737762919091
Fam214a,0.4461122577101506,0.34343639613791355,0.5565650165675332,0.35584114604163897,0.9544694580501097,0.4354720915057232,0.7485145823279586,0.16924977706289784,0.3031492716563655
Fam216a,0.5395751048113212,0.34343639613791355,0.34343639613791355,0.35584114604163897,0.7332405999091021,0.050689028242580515,0.007943436811504955,0.03282037163387768,0.02151274378766
Fam43a,0.6813466867257774,0.34343639613791355,0.29003341600144816,0.35584114604163897,0.5700846459176521,0.6307738259962847,0.6691957569659557,0.5698076535188898,0.3658977552033972
