epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_0.0_training,sinkhorn_0.0_validation,sinkhorn_1.0_training,sinkhorn_1.0_validation,sinkhorn_2.0_training,sinkhorn_2.0_validation,sinkhorn_3.0_training,sinkhorn_3.0_validation,sinkhorn_4.0_training,sinkhorn_4.0_validation,sinkhorn_5.0_training,sinkhorn_5.0_validation,step,total_epochs,velo_f_0.0_training,velo_f_0.0_validation,velo_f_1.0_training,velo_f_1.0_validation,velo_f_2.0_training,velo_f_2.0_validation,velo_f_3.0_training,velo_f_3.0_validation,velo_f_4.0_training,velo_f_4.0_validation,velo_f_5.0_training,velo_f_5.0_validation,velo_g_0.0_training,velo_g_0.0_validation,velo_g_1.0_training,velo_g_1.0_validation,velo_g_2.0_training,velo_g_2.0_validation,velo_g_3.0_training,velo_g_3.0_validation,velo_g_4.0_training,velo_g_4.0_validation,velo_g_5.0_training,velo_g_5.0_validation,velo_ratio_0.0_training,velo_ratio_0.0_validation,velo_ratio_1.0_training,velo_ratio_1.0_validation,velo_ratio_2.0_training,velo_ratio_2.0_validation,velo_ratio_3.0_training,velo_ratio_3.0_validation,velo_ratio_4.0_training,velo_ratio_4.0_validation,velo_ratio_5.0_training,velo_ratio_5.0_validation
154,,,3.999999989900971e-06,0.0,,140.85067749023438,,113.50460052490234,,128.37132263183594,,89.76720428466797,,89.7826919555664,,2355,154.0,1.7023495435714722,,1.2544046640396118,,0.9345477223396301,,0.7643823027610779,,0.6726407408714294,,0.753466784954071,,0.6858512759208679,,0.5026067495346069,,0.37121742963790894,,0.3022558093070984,,0.2719082534313202,,0.3079279065132141,,0.0320512056350708,,0.0017661883030086756,,0.030699046328663826,,0.0836666077375412,,0.068758025765419,,0.28203052282333374,
154,,,3.999999989900971e-06,0.0,,139.94082641601562,,116.31243133544922,,134.40771484375,,96.0033950805664,,71.62916564941406,,2356,154.0,1.686044692993164,,1.2408065795898438,,0.9276180267333984,,0.7622340321540833,,0.67647385597229,,0.7639981508255005,,0.680954098701477,,0.49916911125183105,,0.3703603744506836,,0.3027341961860657,,0.27226635813713074,,0.31007593870162964,,0.05758364126086235,,0.02032335475087166,,0.002149516250938177,,0.03179986774921417,,0.02370624803006649,,0.13027387857437134,
154,,,3.999999989900971e-06,0.0,,135.00399780273438,,149.21820068359375,,132.92120361328125,,118.69498443603516,,77.26587677001953,,2357,154.0,1.6961891651153564,,1.2460907697677612,,0.9320869445800781,,0.7618799805641174,,0.674820065498352,,0.7586750984191895,,0.6839617490768433,,0.5014568567276001,,0.3690245747566223,,0.3010169565677643,,0.2710762619972229,,0.30945253372192383,,0.04021096229553223,,0.022676613181829453,,0.06662916392087936,,0.0962250605225563,,0.011213961988687515,,0.23359106481075287,
154,,,3.999999989900971e-06,0.0,,133.62562561035156,,119.2664794921875,,126.94256591796875,,97.92206573486328,,68.43252563476562,,2358,154.0,1.6975376605987549,,1.2468270063400269,,0.9268732070922852,,0.7598495483398438,,0.6699482798576355,,0.7525813579559326,,0.675554633140564,,0.4995882511138916,,0.370344877243042,,0.30067336559295654,,0.2689855694770813,,0.30466100573539734,,0.016399206593632698,,0.0018411128548905253,,0.0007452314021065831,,0.07376358658075333,,0.00874682329595089,,0.0886530727148056,
154,,,3.999999989900971e-06,0.0,,139.581298828125,,123.56458282470703,,148.21519470214844,,102.76972198486328,,77.38438415527344,,2359,154.0,1.6983435153961182,,1.2542779445648193,,0.9303154349327087,,0.7628656625747681,,0.6724920272827148,,0.7494663000106812,,0.6772071123123169,,0.5010386109352112,,0.37268465757369995,,0.30336856842041016,,0.2708689570426941,,0.3058917224407196,,0.0061846221797168255,,0.0011262601474300027,,0.0014034546911716461,,0.021461164578795433,,0.02985689416527748,,0.2489682286977768,
154,,,3.999999989900971e-06,0.0,,135.70391845703125,,114.755615234375,,134.48342895507812,,107.57090759277344,,88.52318572998047,,2360,154.0,1.7059224843978882,,1.256423830986023,,0.9338083267211914,,0.7636024355888367,,0.6721410155296326,,0.7606686949729919,,0.6796205639839172,,0.5011782646179199,,0.37280091643333435,,0.30448639392852783,,0.2719578742980957,,0.3065096437931061,,0.010221493430435658,,0.004816204309463501,,0.002346847439184785,,0.006142693571746349,,0.081285260617733,,0.03344471752643585,
154,,,3.999999989900971e-06,0.0,,141.49972534179688,,155.28883361816406,,126.51739501953125,,111.05618286132812,,97.06295776367188,,2361,154.0,1.7007468938827515,,1.2440142631530762,,0.9253015518188477,,0.7593214511871338,,0.66745525598526,,0.7618540525436401,,0.6836687326431274,,0.5031471848487854,,0.3686631917953491,,0.3001922369003296,,0.2700074315071106,,0.30448710918426514,,0.015185980126261711,,0.07581216096878052,,0.009767696261405945,,0.0867341086268425,,0.07846475392580032,,0.0004367008514236659,
154,,,3.999999989900971e-06,0.0,,143.7753143310547,,107.03158569335938,,121.10027313232422,,113.10853576660156,,95.29426574707031,,2362,154.0,1.688938021659851,,1.2447103261947632,,0.934988796710968,,0.765666663646698,,0.6793867945671082,,0.7586777806282043,,0.6853054165840149,,0.5018801093101501,,0.37380868196487427,,0.30724042654037476,,0.2717069089412689,,0.30651572346687317,,0.12599658966064453,,0.0396212637424469,,0.00015613796131219715,,0.006277970504015684,,1.9349641661392525e-05,,0.06166524440050125,
154,,,3.999999989900971e-06,0.0,,131.66726684570312,,119.58556365966797,,150.63870239257812,,108.62886810302734,,79.85884094238281,,2363,154.0,1.6861361265182495,,1.23871648311615,,0.9280425906181335,,0.7620067000389099,,0.6763035655021667,,0.7616866230964661,,0.6802065968513489,,0.5007966756820679,,0.3711245059967041,,0.30378708243370056,,0.27132532000541687,,0.3069298267364502,,0.0446954146027565,,0.07026790082454681,,3.884108446072787e-05,,0.006985220592468977,,0.005486643873155117,,0.03374098986387253,
154,,,3.999999989900971e-06,0.0,,141.093505859375,,124.50065612792969,,132.05792236328125,,83.32525634765625,,78.11643981933594,,2364,154.0,1.692394495010376,,1.233986496925354,,0.9220256805419922,,0.7574607133865356,,0.6718032956123352,,0.7606284022331238,,0.6792525053024292,,0.49925339221954346,,0.3706337809562683,,0.30320000648498535,,0.27167320251464844,,0.3079185485839844,,0.007133051753044128,,0.08029451221227646,,0.015129035338759422,,0.0003163427172694355,,0.07378819584846497,,0.08864881098270416,
154,,,3.999999989900971e-06,0.0,,138.8074188232422,,120.85639953613281,,133.5254364013672,,105.50192260742188,,87.00840759277344,,2365,154.0,1.6973005533218384,,1.2458611726760864,,0.9294687509536743,,0.7619380354881287,,0.6744400858879089,,0.7626838088035583,,0.6775044202804565,,0.49745774269104004,,0.36869779229164124,,0.30254027247428894,,0.26994284987449646,,0.3052067756652832,,0.0027292557060718536,,0.0019858446903526783,,0.043890580534935,,0.03410722315311432,,0.0002386877895332873,,0.00011913291382370517,
154,,,3.999999989900971e-06,0.0,,137.83956909179688,,128.79913330078125,,145.200927734375,,106.82569122314453,,72.48138427734375,,2366,154.0,1.6875921487808228,,1.2471086978912354,,0.9333011507987976,,0.7652248740196228,,0.6728745102882385,,0.7612244486808777,,0.6815032362937927,,0.5012837648391724,,0.3722795248031616,,0.30596616864204407,,0.2716884911060333,,0.30512309074401855,,0.056268490850925446,,0.01481107622385025,,0.004886281676590443,,0.00010228725295746699,,0.054570142179727554,,0.002692511770874262,
154,,736.69775390625,3.999999989900971e-06,,0.0,,183.9546661376953,,197.32545471191406,,181.32666015625,,91.01280975341797,,81.2448959350586,2366,154.0,,1.819036602973938,,1.3537861108779907,,1.0041152238845825,,0.7934415936470032,,0.7183194756507874,,0.7382519245147705,,0.7201616764068604,,0.5501644015312195,,0.4131934642791748,,0.3312700092792511,,0.28150317072868347,,0.3029519319534302,,0.06696020811796188,,0.1552109271287918,,0.4911952018737793,,1.0997412204742432,,0.2759453356266022,,0.39892515540122986
154,580.3198852539062,,,,,,,,,,,,,,,2366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,3.999999989900971e-06,0.0,,134.4574737548828,,137.2352294921875,,119.28663635253906,,101.32846069335938,,68.19158935546875,,2367,155.0,1.6681431531906128,,1.2328073978424072,,0.9239892959594727,,0.766670823097229,,0.6806765794754028,,0.7696699500083923,,0.677546501159668,,0.4973180890083313,,0.3671113848686218,,0.2988373041152954,,0.26609230041503906,,0.2996503710746765,,0.14413458108901978,,0.04447391256690025,,0.02862248755991459,,0.42918771505355835,,0.33694329857826233,,0.4700457751750946,
155,,,3.999999989900971e-06,0.0,,138.41734313964844,,121.131103515625,,122.94403076171875,,111.53138732910156,,91.08856201171875,,2368,155.0,1.6774284839630127,,1.2374264001846313,,0.9241225123405457,,0.7658891677856445,,0.6810318231582642,,0.7666533589363098,,0.6719743013381958,,0.4970097243785858,,0.3676148056983948,,0.29922211170196533,,0.26512330770492554,,0.30085983872413635,,0.001392223173752427,,0.01052110642194748,,0.019137294963002205,,0.35522589087486267,,0.47246482968330383,,0.23239880800247192,
155,,,3.999999989900971e-06,0.0,,141.73680114746094,,118.79020690917969,,159.32864379882812,,103.70489501953125,,75.35371398925781,,2369,155.0,1.6759861707687378,,1.2330325841903687,,0.9242942929267883,,0.7651203274726868,,0.6786968111991882,,0.7643394470214844,,0.6735183596611023,,0.4944641590118408,,0.3642967939376831,,0.2981488108634949,,0.26619747281074524,,0.3017573356628418,,0.013445532880723476,,0.004001475404947996,,0.13839267194271088,,0.43872734904289246,,0.24600541591644287,,0.10864046961069107,
155,,,3.999999989900971e-06,0.0,,139.57977294921875,,119.53459167480469,,137.6338348388672,,106.28736877441406,,74.36520385742188,,2370,155.0,1.6858739852905273,,1.2420427799224854,,0.9301676750183105,,0.767650306224823,,0.6805428862571716,,0.7656367421150208,,0.6779935359954834,,0.4972301423549652,,0.36871427297592163,,0.3032655715942383,,0.27038341760635376,,0.3051091432571411,,0.01805410347878933,,0.0004312374512664974,,0.05167880281805992,,0.0978485643863678,,0.02874686010181904,,0.008810712024569511,
155,,,3.999999989900971e-06,0.0,,134.0826416015625,,123.83576965332031,,124.51791381835938,,107.27932739257812,,73.76354217529297,,2371,155.0,1.6728546619415283,,1.228737711906433,,0.9256505966186523,,0.7658206820487976,,0.6795908212661743,,0.7648954391479492,,0.6746696829795837,,0.4937254786491394,,0.3667515516281128,,0.3003213405609131,,0.26825761795043945,,0.3032948672771454,,0.04195735231041908,,0.012754651717841625,,0.05720437690615654,,0.2500424385070801,,0.111231729388237,,0.04819388687610626,
155,,,3.999999989900971e-06,0.0,,138.8655242919922,,127.15321350097656,,125.30958557128906,,97.5341796875,,103.3436050415039,,2372,155.0,1.669185996055603,,1.2211569547653198,,0.9188867807388306,,0.7630687355995178,,0.6772671341896057,,0.774833619594574,,0.673456072807312,,0.4942306876182556,,0.3667476773262024,,0.29895710945129395,,0.2659035921096802,,0.3019312024116516,,0.04606465995311737,,0.08512526750564575,,0.003026397433131933,,0.2749471068382263,,0.22127826511859894,,0.43902429938316345,
155,,,3.999999989900971e-06,0.0,,139.0419921875,,99.57182312011719,,129.6691131591797,,103.89158630371094,,79.98937225341797,,2373,155.0,1.6702913045883179,,1.2338066101074219,,0.9295913577079773,,0.7683199644088745,,0.6774295568466187,,0.7655998468399048,,0.6791459918022156,,0.49861493706703186,,0.3675212562084198,,0.30399423837661743,,0.26883000135421753,,0.3006371259689331,,0.16484037041664124,,0.06518956273794174,,0.08616629242897034,,0.07516495883464813,,0.03967253118753433,,0.217072531580925,
155,,,3.999999989900971e-06,0.0,,142.0474090576172,,131.57086181640625,,122.74781799316406,,110.02412414550781,,102.84999084472656,,2374,155.0,1.6797630786895752,,1.24281907081604,,0.9286760687828064,,0.7686275839805603,,0.6794061064720154,,0.7630807161331177,,0.6752964854240417,,0.4980575442314148,,0.3682488799095154,,0.3032546043395996,,0.2696847915649414,,0.30160871148109436,,0.015761911869049072,,0.0021787972655147314,,0.04783237352967262,,0.11968149244785309,,0.037094488739967346,,0.0902131050825119,
155,,,3.999999989900971e-06,0.0,,140.0523223876953,,119.6254653930664,,130.35943603515625,,123.87661743164062,,73.79986572265625,,2375,155.0,1.6728442907333374,,1.2391836643218994,,0.9285328984260559,,0.7696098685264587,,0.6782180666923523,,0.7625222206115723,,0.6752679944038391,,0.4966644048690796,,0.3687899708747864,,0.3029622733592987,,0.26859360933303833,,0.29916757345199585,,0.05150983855128288,,0.00248796958476305,,0.031621549278497696,,0.16227172315120697,,0.06285741925239563,,0.23827192187309265,
155,,,3.999999989900971e-06,0.0,,141.75927734375,,116.35543060302734,,122.33244323730469,,102.01835632324219,,95.77615356445312,,2376,155.0,1.6849358081817627,,1.2395596504211426,,0.9272087216377258,,0.765929639339447,,0.6750240921974182,,0.7589635848999023,,0.677600622177124,,0.5019671320915222,,0.37013986706733704,,0.3021506667137146,,0.2677493095397949,,0.3005930781364441,,0.017900023609399796,,0.09361163526773453,,0.0025225766003131866,,0.12198378145694733,,0.044541310518980026,,0.061936698853969574,
155,,,3.999999989900971e-06,0.0,,141.76535034179688,,122.2584457397461,,129.0428009033203,,109.14250183105469,,78.42951965332031,,2377,155.0,1.6834608316421509,,1.2469123601913452,,0.9315078854560852,,0.7695374488830566,,0.6756656765937805,,0.763270914554596,,0.676735520362854,,0.5000050067901611,,0.36943188309669495,,0.30254536867141724,,0.2703716456890106,,0.30337879061698914,,0.015326154418289661,,0.0038443889934569597,,0.04605545103549957,,0.18960846960544586,,9.494879486737773e-05,,0.02528294548392296,
155,,,3.999999989900971e-06,0.0,,141.73980712890625,,123.20548248291016,,123.4072265625,,108.74365234375,,79.9466552734375,,2378,155.0,1.6656179428100586,,1.22841215133667,,0.9275047183036804,,0.7674010396003723,,0.6801266074180603,,0.7691811919212341,,0.6720529794692993,,0.49543899297714233,,0.3672046661376953,,0.3021897077560425,,0.26857298612594604,,0.3032362759113312,,0.04664367437362671,,0.04226362332701683,,0.06683363765478134,,0.15577080845832825,,0.10479152947664261,,0.13376492261886597,
155,,,3.999999989900971e-06,0.0,,137.74185180664062,,108.38369750976562,,151.3568115234375,,95.3819351196289,,72.34818267822266,,2379,155.0,1.6779865026474,,1.240662932395935,,0.9264196753501892,,0.766298770904541,,0.673987090587616,,0.7611798644065857,,0.6739356517791748,,0.49739870429039,,0.3688119053840637,,0.3034597635269165,,0.2684079110622406,,0.3003714680671692,,0.010338976047933102,,0.003245866158977151,,0.01416768692433834,,0.06354070454835892,,0.012221813201904297,,0.11647496372461319,
155,,,3.999999989900971e-06,0.0,,145.36178588867188,,125.52059173583984,,126.0350112915039,,95.7010726928711,,89.88053894042969,,2380,155.0,1.6777757406234741,,1.2391281127929688,,0.9264117479324341,,0.767026960849762,,0.6746730804443359,,0.758450984954834,,0.6760425567626953,,0.5002047419548035,,0.37238818407058716,,0.30581220984458923,,0.26953694224357605,,0.30139821767807007,,0.033267926424741745,,0.05179377645254135,,0.014986265450716019,,0.006663805805146694,,0.0009498951840214431,,0.02703256532549858,
155,,,3.999999989900971e-06,0.0,,147.64495849609375,,113.21600341796875,,152.73776245117188,,106.44070434570312,,84.66620635986328,,2381,155.0,1.6755743026733398,,1.2362273931503296,,0.9245999455451965,,0.7672867178916931,,0.6778262853622437,,0.7645910382270813,,0.6688794493675232,,0.4964123070240021,,0.3686319589614868,,0.3043166399002075,,0.26997804641723633,,0.3040342330932617,,0.0025470638647675514,,0.009362920187413692,,0.006711769849061966,,0.04555334895849228,,0.011388846673071384,,0.021959999576210976,
155,,756.3065185546875,3.999999989900971e-06,,0.0,,213.99644470214844,,171.70420837402344,,145.2135772705078,,146.2902069091797,,76.87306213378906,2381,155.0,,1.51163911819458,,1.0592412948608398,,0.8617213368415833,,0.7138960957527161,,0.6766364574432373,,0.8465995788574219,,0.7103174328804016,,0.5027511715888977,,0.33991244435310364,,0.2684216797351837,,0.26941749453544617,,0.34768128395080566,,13.837815284729004,,15.45457649230957,,0.1238270252943039,,2.5490427017211914,,0.02167409658432007,,0.4227790832519531
155,581.004638671875,,,,,,,,,,,,,,,2381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,3.999999989900971e-06,0.0,,137.03378295898438,,120.57537841796875,,150.58590698242188,,103.83515167236328,,77.71501159667969,,2382,156.0,1.692731499671936,,1.2508156299591064,,0.9271764755249023,,0.7667710781097412,,0.6737596392631531,,0.7533835768699646,,0.6852041482925415,,0.5148988962173462,,0.3814336061477661,,0.31035342812538147,,0.27149325609207153,,0.2992553114891052,,0.08758862316608429,,0.5006237030029297,,0.4793100953102112,,0.08621108531951904,,0.033559054136276245,,0.030722443014383316,
156,,,3.999999989900971e-06,0.0,,131.55126953125,,121.19485473632812,,131.58053588867188,,103.56062316894531,,77.0605697631836,,2383,156.0,1.6761009693145752,,1.2439727783203125,,0.9264745116233826,,0.7674521207809448,,0.6759819984436035,,0.758425235748291,,0.6782079935073853,,0.508197546005249,,0.37976232171058655,,0.31473836302757263,,0.27501532435417175,,0.3023450970649719,,0.08198417723178864,,0.2723429501056671,,0.3646145462989807,,0.37968769669532776,,0.1765727400779724,,0.0071830772794783115,
156,,,3.999999989900971e-06,0.0,,138.80368041992188,,126.72711181640625,,147.42063903808594,,106.34907531738281,,91.73234558105469,,2384,156.0,1.685023307800293,,1.2420952320098877,,0.9314146041870117,,0.7688314318656921,,0.6742420196533203,,0.7576430439949036,,0.6848642826080322,,0.5107226371765137,,0.37885504961013794,,0.3109772205352783,,0.2744314670562744,,0.3044053614139557,,0.15700973570346832,,0.4619278013706207,,0.17223763465881348,,0.07668512314558029,,0.18603341281414032,,0.012258741073310375,
156,,,3.999999989900971e-06,0.0,,142.05564880371094,,106.17945098876953,,128.8943634033203,,120.87350463867188,,74.56041717529297,,2385,156.0,1.6892210245132446,,1.2600828409194946,,0.9314814805984497,,0.7713976502418518,,0.677143931388855,,0.7463986277580261,,0.6814959049224854,,0.5125402808189392,,0.38154488801956177,,0.3119708001613617,,0.2731296420097351,,0.30047807097435,,0.04538659751415253,,0.17218421399593353,,0.34407755732536316,,0.07474850863218307,,0.043249595910310745,,0.02548198401927948,
156,,,3.999999989900971e-06,0.0,,138.7622833251953,,123.46817016601562,,134.92593383789062,,109.18718719482422,,90.737548828125,,2386,156.0,1.68498957157135,,1.2507164478302002,,0.9305630922317505,,0.7668434977531433,,0.6750317215919495,,0.7519423365592957,,0.6829651594161987,,0.5113978385925293,,0.379833459854126,,0.31242477893829346,,0.27373963594436646,,0.3029484748840332,,0.1077965497970581,,0.2950465679168701,,0.25076064467430115,,0.20711649954319,,0.11585412919521332,,0.03211270272731781,
156,,,3.999999989900971e-06,0.0,,128.5091094970703,,130.25689697265625,,120.97894287109375,,97.88251495361328,,73.78678894042969,,2387,156.0,1.6892772912979126,,1.2419718503952026,,0.929327130317688,,0.7679566740989685,,0.6755374073982239,,0.755443274974823,,0.6819636225700378,,0.5088440179824829,,0.3769625127315521,,0.30840909481048584,,0.2710379958152771,,0.3014680743217468,,0.052540894597768784,,0.350803405046463,,0.12038195133209229,,0.009883496910333633,,0.005763066001236439,,0.003459260566160083,
156,,,3.999999989900971e-06,0.0,,132.11355590820312,,106.64156341552734,,113.72700500488281,,100.8416748046875,,75.43531799316406,,2388,156.0,1.6757124662399292,,1.245781660079956,,0.9283480644226074,,0.7684513926506042,,0.680225670337677,,0.7484272718429565,,0.6780660152435303,,0.5077394247055054,,0.37854695320129395,,0.31384921073913574,,0.27445393800735474,,0.302460253238678,,0.08230260759592056,,0.21543829143047333,,0.22658763825893402,,0.2655009627342224,,0.046356797218322754,,0.06520416587591171,
156,,,3.999999989900971e-06,0.0,,134.62619018554688,,125.16778564453125,,149.00241088867188,,102.94147491455078,,108.03101348876953,,2389,156.0,1.682355523109436,,1.2513235807418823,,0.933764636516571,,0.7715619802474976,,0.6821351051330566,,0.7545003890991211,,0.6790698766708374,,0.5052701234817505,,0.37703806161880493,,0.3107500672340393,,0.2717551290988922,,0.30009031295776367,,0.050890520215034485,,0.055019963532686234,,0.05485343933105469,,0.029233988374471664,,0.010220046155154705,,0.020290059968829155,
156,,,3.999999989900971e-06,0.0,,135.44618225097656,,107.92346954345703,,128.60255432128906,,107.32382202148438,,80.2022933959961,,2390,156.0,1.6902344226837158,,1.2528361082077026,,0.9334526062011719,,0.7709252238273621,,0.6772034168243408,,0.7535588145256042,,0.6811941862106323,,0.5079410076141357,,0.37954509258270264,,0.3136589527130127,,0.2758900821208954,,0.30513080954551697,,0.03503904491662979,,0.11222949624061584,,0.16484811902046204,,0.17770060896873474,,0.2059960663318634,,0.09226119518280029,
156,,,3.999999989900971e-06,0.0,,129.17233276367188,,111.19926452636719,,151.76101684570312,,107.67765808105469,,85.15696716308594,,2391,156.0,1.6859943866729736,,1.2547708749771118,,0.9334650039672852,,0.7718578577041626,,0.6765281558036804,,0.7533454298973083,,0.6769607663154602,,0.5076391696929932,,0.378365159034729,,0.3107563257217407,,0.2718450725078583,,0.3002517819404602,,0.008959034457802773,,0.07965263724327087,,0.10823535174131393,,0.026230311021208763,,0.012874484062194824,,0.008182289078831673,
156,,,3.999999989900971e-06,0.0,,134.89036560058594,,118.52755737304688,,131.63250732421875,,112.99395751953125,,86.44624328613281,,2392,156.0,1.7028404474258423,,1.2624647617340088,,0.9355379939079285,,0.7710793614387512,,0.6789862513542175,,0.7479158639907837,,0.6793930530548096,,0.5077002644538879,,0.37706005573272705,,0.30905675888061523,,0.2735223174095154,,0.3037320375442505,,0.004114164039492607,,0.017864951863884926,,0.03557753935456276,,0.0025562169030308723,,0.031047584488987923,,0.14122574031352997,
156,,,3.999999989900971e-06,0.0,,140.45095825195312,,109.19898986816406,,126.5643310546875,,122.47372436523438,,75.35871887207031,,2393,156.0,1.6785469055175781,,1.2497303485870361,,0.9327263832092285,,0.7705543637275696,,0.6782349348068237,,0.7462297677993774,,0.6790701746940613,,0.5053470730781555,,0.3774813413619995,,0.31134992837905884,,0.2745356857776642,,0.30216819047927856,,0.07934744656085968,,0.07282507419586182,,0.08456136286258698,,0.06309075653553009,,0.08714324980974197,,0.09251192957162857,
156,,,3.999999989900971e-06,0.0,,129.68319702148438,,116.14434814453125,,119.72162628173828,,102.29460144042969,,102.9563217163086,,2394,156.0,1.6881641149520874,,1.2496240139007568,,0.9294336438179016,,0.7685158848762512,,0.6774195432662964,,0.7506063580513,,0.6776145100593567,,0.5061566829681396,,0.37614041566848755,,0.3083382844924927,,0.2713616192340851,,0.30344337224960327,,0.007510022260248661,,0.09704329073429108,,0.08424412459135056,,0.005709255579859018,,0.0013162496034055948,,0.06954297423362732,
156,,,3.999999989900971e-06,0.0,,136.81454467773438,,103.98905944824219,,137.02650451660156,,123.53781127929688,,79.22024536132812,,2395,156.0,1.6929126977920532,,1.2587202787399292,,0.9357542395591736,,0.7715966105461121,,0.6798633933067322,,0.7532855868339539,,0.6800425052642822,,0.5049961805343628,,0.3757697641849518,,0.3104400634765625,,0.2743399441242218,,0.3071911931037903,,0.011189737357199192,,0.0055738757364451885,,0.009539537131786346,,0.021045465022325516,,0.04761674255132675,,0.22875364124774933,
156,,,3.999999989900971e-06,0.0,,135.7821044921875,,107.35899353027344,,153.97125244140625,,109.32036590576172,,79.8373031616211,,2396,156.0,1.6893023252487183,,1.258017897605896,,0.9327813386917114,,0.7691380977630615,,0.6786002516746521,,0.7514033317565918,,0.6745923161506653,,0.5034698247909546,,0.3757130205631256,,0.31069207191467285,,0.2733488976955414,,0.30319392681121826,,0.0017493952764198184,,0.00017014281183946878,,0.029941823333501816,,0.05971179157495499,,0.03047637827694416,,0.04712067171931267,
156,,656.84423828125,3.999999989900971e-06,,0.0,,208.8410186767578,,149.85012817382812,,137.813232421875,,86.45391845703125,,74.70279693603516,2396,156.0,,1.7822320461273193,,1.2198312282562256,,0.8799143433570862,,0.7003661394119263,,0.7091724872589111,,0.6678262948989868,,0.7250398993492126,,0.5373646020889282,,0.38393667340278625,,0.28102144598960876,,0.28853824734687805,,0.3384896218776703,,0.181745246052742,,5.304192066192627,,4.333862781524658,,0.00637552235275507,,0.18665960431098938,,27.80307960510254
156,578.3982543945312,,,,,,,,,,,,,,,2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,3.999999989900971e-06,0.0,,142.85562133789062,,104.19526672363281,,123.84761810302734,,123.2044448852539,,92.86611938476562,,2397,157.0,1.6705436706542969,,1.2459172010421753,,0.9272910356521606,,0.7575759887695312,,0.6760956645011902,,0.758569061756134,,0.670394241809845,,0.4951322376728058,,0.37365812063217163,,0.313045471906662,,0.27778613567352295,,0.3093879818916321,,0.006589279044419527,,0.02667391113936901,,0.03364908695220947,,0.6396974325180054,,0.4373008906841278,,0.23196224868297577,
157,,,3.999999989900971e-06,0.0,,141.21615600585938,,129.80105590820312,,116.21128845214844,,111.09197235107422,,78.02439880371094,,2398,157.0,1.6925302743911743,,1.2573031187057495,,0.9359941482543945,,0.760330319404602,,0.6756502985954285,,0.7556001543998718,,0.668637752532959,,0.49334123730659485,,0.3710551857948303,,0.3106233477592468,,0.278682142496109,,0.31292158365249634,,0.09803958237171173,,0.23567679524421692,,0.050715334713459015,,0.2729380130767822,,0.5708138942718506,,0.7282431125640869,
157,,,3.999999989900971e-06,0.0,,137.55630493164062,,122.4927978515625,,124.31492614746094,,109.36062622070312,,92.07649993896484,,2399,157.0,1.6782482862472534,,1.2524393796920776,,0.9337942004203796,,0.760847270488739,,0.6731058955192566,,0.7566521167755127,,0.6706699728965759,,0.49497559666633606,,0.3722648620605469,,0.3132675588130951,,0.2800293564796448,,0.3110165596008301,,0.0005503898137249053,,0.09184164553880692,,0.00707878777757287,,0.5077168941497803,,0.9274126887321472,,0.45110592246055603,
157,,,3.999999989900971e-06,0.0,,141.82550048828125,,128.75704956054688,,119.72151184082031,,113.93960571289062,,87.48382568359375,,2400,157.0,1.673479676246643,,1.2474974393844604,,0.9336078763008118,,0.7628954648971558,,0.6776299476623535,,0.7554511427879333,,0.6742916107177734,,0.4981021583080292,,0.3731284737586975,,0.3115001320838928,,0.2766740620136261,,0.3078039884567261,,0.03300146013498306,,0.0020259940065443516,,0.00044450783752836287,,0.25906383991241455,,0.2580697238445282,,0.20861655473709106,
157,,,3.999999989900971e-06,0.0,,144.0597381591797,,121.634765625,,111.9875259399414,,110.51760864257812,,83.11904907226562,,2401,157.0,1.6776326894760132,,1.241775393486023,,0.9283696413040161,,0.7597241401672363,,0.6767764091491699,,0.7642189860343933,,0.6742705702781677,,0.4988138675689697,,0.3730049729347229,,0.30899184942245483,,0.2751025855541229,,0.30876728892326355,,0.014231326058506966,,0.01111671794205904,,0.012335414066910744,,0.17041197419166565,,0.15930236876010895,,0.062177836894989014,
157,,,3.999999989900971e-06,0.0,,136.81057739257812,,132.0459747314453,,122.19731140136719,,107.00969696044922,,87.74776458740234,,2402,157.0,1.6859482526779175,,1.2554912567138672,,0.9358534216880798,,0.760549008846283,,0.678386390209198,,0.7579225897789001,,0.6672472357749939,,0.4959036111831665,,0.37365472316741943,,0.3105246424674988,,0.27654027938842773,,0.30951279401779175,,0.0714062824845314,,0.10064409673213959,,0.002110564149916172,,0.25767019391059875,,0.2197757363319397,,0.2625534236431122,
157,,,3.999999989900971e-06,0.0,,136.5915069580078,,107.74869537353516,,134.12661743164062,,115.99661254882812,,73.8336181640625,,2403,157.0,1.685584306716919,,1.2557591199874878,,0.9304606318473816,,0.7588617205619812,,0.6732829213142395,,0.7533034682273865,,0.6704820990562439,,0.49797576665878296,,0.3745534420013428,,0.30951932072639465,,0.2749815285205841,,0.30626749992370605,,0.01956779882311821,,0.047207657247781754,,0.025006206706166267,,0.23287717998027802,,0.2655746638774872,,0.16300632059574127,
