gene,pooled_mean_lfc_re,combined_pval,x,y,significant,insignificant,pos,neg,sig.pos,sig.neg,insig.pos,insig.neg,group
IQCN,0.032315003179298925,0.0005726165413614128,0.032315003179298925,3.2421361105263955,True,False,True,False,True,False,False,False,sig.pos
JUND,0.1356270681223784,1.618556616374896e-16,0.1356270681223784,15.790872104572093,True,False,True,False,True,False,False,False,sig.pos
UBAC1,-0.03856445365681485,5.171067282612749e-05,-0.03856445365681485,4.2864198114297585,True,False,False,True,False,True,False,False,sig.neg
HELZ2,0.04623551157775796,8.14834798019574e-05,0.04623551157775796,4.088930432463747,True,False,True,False,True,False,False,False,sig.pos
LSP1,-0.024316201674933976,0.009953090263198712,-0.024316201674933976,2.0020420573561606,True,False,False,True,False,True,False,False,sig.neg
HBZ,-0.022398716988073414,0.5693658690585198,-0.022398716988073414,0.24460857042373327,False,True,False,True,False,False,False,True,insig.neg
METTL26,0.0889058517822277,5.782986760060034e-10,0.0889058517822277,9.237847801996846,True,False,True,False,True,False,False,False,sig.pos
TMEM160,-0.13611256300186791,1.7076140684908497e-14,-0.13611256300186791,13.767610275838823,True,False,False,True,False,True,False,False,sig.neg
SESN2,0.018338877017737145,9.223268202035311e-06,0.018338877017737145,5.035115162394381,True,False,True,False,True,False,False,False,sig.pos
EIF3G,-0.005119367757803835,3.9102764269251644e-06,-0.005119367757803835,5.407792540188581,True,False,False,True,False,True,False,False,sig.neg
ZNF426,0.05151477328644978,0.001527587172864786,0.05151477328644978,2.8159939970501147,True,False,True,False,True,False,False,False,sig.pos
SLC6A8,0.08936411020955354,7.0424868834321075e-09,0.08936411020955354,8.152273953210965,True,False,True,False,True,False,False,False,sig.pos
ZNF236,-0.07696224866002574,2.038988789275729e-07,-0.07696224866002574,6.690585162043868,True,False,False,True,False,True,False,False,sig.neg
SYNE1,0.24113415881797745,5.271384901813023e-30,0.24113415881797745,29.278075271656316,True,False,True,False,True,False,False,False,sig.pos
ACSS2,0.09490842211627504,3.2552653059947196e-09,0.09490842211627504,8.487413610403282,True,False,True,False,True,False,False,False,sig.pos
