epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_0.0_training,sinkhorn_0.0_validation,sinkhorn_5.0_training,sinkhorn_5.0_validation,step,total_epochs,velo_f_0.0_training,velo_f_0.0_validation,velo_f_5.0_training,velo_f_5.0_validation,velo_g_0.0_training,velo_g_0.0_validation,velo_g_5.0_training,velo_g_5.0_validation,velo_ratio_0.0_training,velo_ratio_0.0_validation,velo_ratio_5.0_training,velo_ratio_5.0_validation
219,,,4.0000000467443897e-07,0.0,,57.71672821044922,,3292,219.0,1.2992949485778809,,0.6061853766441345,,0.5167694091796875,,0.24947243928909302,,0.020347153767943382,,0.49183326959609985,
219,,,4.0000000467443897e-07,0.0,,56.82884216308594,,3293,219.0,1.2971676588058472,,0.6001648306846619,,0.5133686065673828,,0.24619106948375702,,0.07169710099697113,,0.3868730068206787,
219,,,4.0000000467443897e-07,0.0,,66.23834991455078,,3294,219.0,1.293607234954834,,0.6028741002082825,,0.5159991979598999,,0.24789413809776306,,0.0048926169984042645,,0.4626442790031433,
219,,,4.0000000467443897e-07,0.0,,58.8662109375,,3295,219.0,1.2931101322174072,,0.6029588580131531,,0.5211594700813293,,0.24772974848747253,,0.0352768748998642,,0.43641844391822815,
219,,,4.0000000467443897e-07,0.0,,52.3789176940918,,3296,219.0,1.2973251342773438,,0.6040019392967224,,0.5165637135505676,,0.2482661008834839,,0.013115284964442253,,0.4504912495613098,
219,,,4.0000000467443897e-07,0.0,,65.48435974121094,,3297,219.0,1.297228217124939,,0.6029161810874939,,0.5131281614303589,,0.2468482106924057,,0.07883919030427933,,0.3311173915863037,
219,,,4.0000000467443897e-07,0.0,,48.126007080078125,,3298,219.0,1.2966607809066772,,0.6016528010368347,,0.521048903465271,,0.2473318725824356,,0.01309017650783062,,0.4546421468257904,
219,,,4.0000000467443897e-07,0.0,,53.56397247314453,,3299,219.0,1.294533610343933,,0.5978660583496094,,0.5172953009605408,,0.24428923428058624,,0.0006270568701438606,,0.2769961357116699,
219,,59.6365966796875,4.0000000467443897e-07,,0.0,,60.464988708496094,3299,219.0,,1.3170584440231323,,0.5912327766418457,,0.5189641118049622,,0.19916754961013794,,0.1592654585838318,,21.98385238647461
219,56.70137023925781,,,,,,,3299,,,,,,,,,,,,,
220,,,4.0000000467443897e-07,0.0,,48.136409759521484,,3300,220.0,1.2895116806030273,,0.6056727766990662,,0.5205539464950562,,0.24023428559303284,,0.05202409252524376,,0.04483968764543533,
220,,,4.0000000467443897e-07,0.0,,48.22496795654297,,3301,220.0,1.2950035333633423,,0.6107044816017151,,0.51670241355896,,0.24398139119148254,,0.003950062673538923,,0.0009475452243350446,
220,,,4.0000000467443897e-07,0.0,,63.66654968261719,,3302,220.0,1.2973670959472656,,0.6147502064704895,,0.5153905153274536,,0.24289101362228394,,0.02975810505449772,,0.0959220752120018,
220,,,4.0000000467443897e-07,0.0,,45.6447639465332,,3303,220.0,1.292903184890747,,0.6109291315078735,,0.5204281210899353,,0.24472835659980774,,0.02462761476635933,,0.0013278659898787737,
220,,,4.0000000467443897e-07,0.0,,52.83409881591797,,3304,220.0,1.290805697441101,,0.6076897978782654,,0.5188259482383728,,0.24227780103683472,,0.014554537832736969,,0.006782271433621645,
220,,,4.0000000467443897e-07,0.0,,60.9322509765625,,3305,220.0,1.2938770055770874,,0.6108806133270264,,0.5196117162704468,,0.24093329906463623,,0.009831893257796764,,0.12585443258285522,
220,,,4.0000000467443897e-07,0.0,,57.63557815551758,,3306,220.0,1.2942403554916382,,0.6062487959861755,,0.5167626142501831,,0.24046136438846588,,0.0020395382307469845,,0.04490130394697189,
220,,,4.0000000467443897e-07,0.0,,52.46797180175781,,3307,220.0,1.293596863746643,,0.6127381324768066,,0.515343189239502,,0.24165096879005432,,0.010334612801671028,,0.12696999311447144,
220,,,4.0000000467443897e-07,0.0,,57.72744369506836,,3308,220.0,1.289770245552063,,0.6091932654380798,,0.524622917175293,,0.24268585443496704,,0.1724652796983719,,0.010431303642690182,
220,,,4.0000000467443897e-07,0.0,,48.0147819519043,,3309,220.0,1.2934640645980835,,0.6098557114601135,,0.5184265971183777,,0.24394363164901733,,0.002519942820072174,,1.9122126104775816e-08,
220,,,4.0000000467443897e-07,0.0,,50.64326858520508,,3310,220.0,1.2923390865325928,,0.6097741723060608,,0.5146799087524414,,0.2424817532300949,,0.012005590833723545,,0.021673347800970078,
220,,,4.0000000467443897e-07,0.0,,46.23661804199219,,3311,220.0,1.292917251586914,,0.6076385378837585,,0.5192784070968628,,0.24359574913978577,,0.010334128513932228,,0.0030751212034374475,
220,,,4.0000000467443897e-07,0.0,,46.32490539550781,,3312,220.0,1.293096899986267,,0.608134388923645,,0.5189648866653442,,0.24340490996837616,,0.006914462428539991,,0.00024105102056637406,
220,,,4.0000000467443897e-07,0.0,,63.71735382080078,,3313,220.0,1.2929222583770752,,0.6105222702026367,,0.5203996896743774,,0.24260570108890533,,0.02408955805003643,,0.027293479070067406,
220,,,4.0000000467443897e-07,0.0,,46.989341735839844,,3314,220.0,1.2957195043563843,,0.6110082864761353,,0.5175227522850037,,0.2454768419265747,,0.0013658393872901797,,0.011953400447964668,
220,,51.411434173583984,4.0000000467443897e-07,,0.0,,51.798675537109375,3314,220.0,,1.3135626316070557,,0.5508877038955688,,0.4185594320297241,,0.22856241464614868,,40.7431755065918,,0.8062476515769958
220,52.61308670043945,,,,,,,3314,,,,,,,,,,,,,
221,,,4.0000000467443897e-07,0.0,,50.51300048828125,,3315,221.0,1.288784384727478,,0.6115461587905884,,0.5164865255355835,,0.2458643913269043,,0.0022170240990817547,,0.01604996994137764,
221,,,4.0000000467443897e-07,0.0,,50.20446014404297,,3316,221.0,1.292406678199768,,0.6152701377868652,,0.5164231061935425,,0.24168428778648376,,0.0006823139265179634,,0.20939481258392334,
221,,,4.0000000467443897e-07,0.0,,72.32464599609375,,3317,221.0,1.289438247680664,,0.6125990748405457,,0.5167664289474487,,0.24102255702018738,,0.0022990452125668526,,0.1736137568950653,
221,,,4.0000000467443897e-07,0.0,,48.91083908081055,,3318,221.0,1.2874590158462524,,0.6092677116394043,,0.5174577236175537,,0.24441006779670715,,0.014287697151303291,,0.00517062284052372,
221,,,4.0000000467443897e-07,0.0,,63.09512710571289,,3319,221.0,1.2855339050292969,,0.6076458096504211,,0.5167340040206909,,0.24258796870708466,,0.014869744889438152,,0.002349620219320059,
221,,,4.0000000467443897e-07,0.0,,50.644439697265625,,3320,221.0,1.28673255443573,,0.6055244207382202,,0.517437756061554,,0.24156999588012695,,0.017585624009370804,,0.004383610561490059,
221,,,4.0000000467443897e-07,0.0,,47.78490447998047,,3321,221.0,1.2883085012435913,,0.6126394271850586,,0.5206412076950073,,0.2426225244998932,,0.06520294398069382,,0.06286220252513885,
221,,,4.0000000467443897e-07,0.0,,63.63349914550781,,3322,221.0,1.2904531955718994,,0.6149145364761353,,0.5167666673660278,,0.24278664588928223,,0.0008019860833883286,,0.10716654360294342,
221,,,4.0000000467443897e-07,0.0,,49.899173736572266,,3323,221.0,1.292087197303772,,0.6132211089134216,,0.5144041776657104,,0.2427876591682434,,0.01395508460700512,,0.06630953401327133,
221,,,4.0000000467443897e-07,0.0,,55.43562698364258,,3324,221.0,1.2897861003875732,,0.6122943758964539,,0.517276406288147,,0.24409890174865723,,0.004332928918302059,,0.007033125963062048,
221,,,4.0000000467443897e-07,0.0,,46.28813934326172,,3325,221.0,1.2893033027648926,,0.6087024807929993,,0.516271710395813,,0.24361233413219452,,0.0007103724055923522,,0.00018165115034207702,
221,,,4.0000000467443897e-07,0.0,,68.47792053222656,,3326,221.0,1.2933892011642456,,0.6167246103286743,,0.5149002075195312,,0.24282488226890564,,0.01421369705349207,,0.15833701193332672,
221,,,4.0000000467443897e-07,0.0,,59.94550323486328,,3327,221.0,1.2917506694793701,,0.6125520467758179,,0.5157173871994019,,0.24132226407527924,,0.002270100172609091,,0.14680802822113037,
221,,,4.0000000467443897e-07,0.0,,59.33791732788086,,3328,221.0,1.2896614074707031,,0.6085453033447266,,0.5149925947189331,,0.2412315011024475,,0.0017917301738634706,,0.05135195702314377,
221,,,4.0000000467443897e-07,0.0,,68.25822448730469,,3329,221.0,1.2894887924194336,,0.6115226149559021,,0.5188140273094177,,0.24216067790985107,,0.02115629054605961,,0.0638885498046875,
221,,63.93370819091797,4.0000000467443897e-07,,0.0,,65.89997863769531,3329,221.0,,1.3112872838974,,0.5838924050331116,,0.5115805864334106,,0.2424970269203186,,0.4211179316043854,,0.8729562759399414
221,56.98356628417969,,,,,,,3329,,,,,,,,,,,,,
222,,,4.0000000467443897e-07,0.0,,50.7891731262207,,3330,222.0,1.29482901096344,,0.6136628985404968,,0.5297289490699768,,0.2516740560531616,,0.3099841773509979,,0.38039320707321167,
222,,,4.0000000467443897e-07,0.0,,69.33749389648438,,3331,222.0,1.2859617471694946,,0.6088829636573792,,0.5313875675201416,,0.25257617235183716,,0.639884352684021,,0.7976179122924805,
222,,,4.0000000467443897e-07,0.0,,58.821502685546875,,3332,222.0,1.285988688468933,,0.613192617893219,,0.539387583732605,,0.2511863112449646,,1.3417901992797852,,0.3459036350250244,
222,,,4.0000000467443897e-07,0.0,,43.75254821777344,,3333,222.0,1.2933133840560913,,0.6091340184211731,,0.5274180769920349,,0.24907007813453674,,0.2288699895143509,,0.29557520151138306,
222,,,4.0000000467443897e-07,0.0,,54.028968811035156,,3334,222.0,1.293040156364441,,0.6122898459434509,,0.5292768478393555,,0.25034207105636597,,0.3245377242565155,,0.2936263382434845,
222,,,4.0000000467443897e-07,0.0,,46.409339904785156,,3335,222.0,1.292120099067688,,0.6191316246986389,,0.532812237739563,,0.2516506314277649,,0.5610818266868591,,0.15774935483932495,
222,,,4.0000000467443897e-07,0.0,,56.23997497558594,,3336,222.0,1.291393518447876,,0.6146554350852966,,0.5273565649986267,,0.24879485368728638,,0.26208940148353577,,0.08684086799621582,
222,,,4.0000000467443897e-07,0.0,,56.823463439941406,,3337,222.0,1.287168025970459,,0.6077777743339539,,0.5248581171035767,,0.24785934388637543,,0.22646735608577728,,0.22936753928661346,
222,,,4.0000000467443897e-07,0.0,,50.9791145324707,,3338,222.0,1.2908796072006226,,0.6127103567123413,,0.52791428565979,,0.24826249480247498,,0.29981333017349243,,0.10243856906890869,
222,,,4.0000000467443897e-07,0.0,,50.51232147216797,,3339,222.0,1.291931390762329,,0.6153302788734436,,0.5274748802185059,,0.2503894865512848,,0.2572951316833496,,0.18068799376487732,
222,,,4.0000000467443897e-07,0.0,,66.30137634277344,,3340,222.0,1.2953500747680664,,0.6120303273200989,,0.5266273021697998,,0.2497565746307373,,0.1623331904411316,,0.24495171010494232,
222,,,4.0000000467443897e-07,0.0,,70.38385009765625,,3341,222.0,1.2935856580734253,,0.6120781302452087,,0.5270586609840393,,0.24828511476516724,,0.20840536057949066,,0.12094511091709137,
222,,,4.0000000467443897e-07,0.0,,53.17579650878906,,3342,222.0,1.2902781963348389,,0.6132015585899353,,0.5281709432601929,,0.24789443612098694,,0.32583746314048767,,0.069485142827034,
222,,,4.0000000467443897e-07,0.0,,55.64426803588867,,3343,222.0,1.2920018434524536,,0.613526463508606,,0.5242068767547607,,0.2495049387216568,,0.12475559115409851,,0.1683024764060974,
222,,,4.0000000467443897e-07,0.0,,55.2597770690918,,3344,222.0,1.2925664186477661,,0.6086971163749695,,0.5216737985610962,,0.24538740515708923,,0.049598317593336105,,0.03780779615044594,
222,,63.093971252441406,4.0000000467443897e-07,,0.0,,62.62168502807617,3344,222.0,,1.321256399154663,,0.6439927220344543,,0.5392160415649414,,0.25463634729385376,,0.25250059366226196,,0.10031435638666153
222,55.897274017333984,,,,,,,3344,,,,,,,,,,,,,
223,,,4.0000000467443897e-07,0.0,,67.60971069335938,,3345,223.0,1.290785312652588,,0.5988688468933105,,0.5148824453353882,,0.24160289764404297,,0.004832433070987463,,0.045232318341732025,
223,,,4.0000000467443897e-07,0.0,,47.319664001464844,,3346,223.0,1.2937644720077515,,0.6035063862800598,,0.5119086503982544,,0.24319659173488617,,0.07471852749586105,,0.03401130437850952,
223,,,4.0000000467443897e-07,0.0,,48.691810607910156,,3347,223.0,1.2906502485275269,,0.6015352010726929,,0.5151498317718506,,0.2421342432498932,,0.002903077518567443,,0.02463509701192379,
223,,,4.0000000467443897e-07,0.0,,50.346656799316406,,3348,223.0,1.2919889688491821,,0.6029094457626343,,0.512963056564331,,0.2398655265569687,,0.034888360649347305,,0.018308714032173157,
223,,,4.0000000467443897e-07,0.0,,64.55342102050781,,3349,223.0,1.2898329496383667,,0.6035217642784119,,0.5149729251861572,,0.24140477180480957,,0.0021730142179876566,,1.6621584109088872e-07,
223,,,4.0000000467443897e-07,0.0,,47.37640380859375,,3350,223.0,1.2935212850570679,,0.6036954522132874,,0.5120919942855835,,0.2420053482055664,,0.06736600399017334,,0.0029655853286385536,
223,,,4.0000000467443897e-07,0.0,,68.07774353027344,,3351,223.0,1.2896286249160767,,0.6028470993041992,,0.5133121013641357,,0.2424081414937973,,0.015295472927391529,,0.017136408016085625,
223,,,4.0000000467443897e-07,0.0,,59.64740753173828,,3352,223.0,1.2875608205795288,,0.5983786582946777,,0.5142439007759094,,0.2417687177658081,,0.0014394093304872513,,0.062477827072143555,
223,,,4.0000000467443897e-07,0.0,,42.191917419433594,,3353,223.0,1.2934638261795044,,0.5995720028877258,,0.5122023820877075,,0.24007651209831238,,0.0640006884932518,,0.0006653565214946866,
223,,,4.0000000467443897e-07,0.0,,47.35542297363281,,3354,223.0,1.2957218885421753,,0.6025856137275696,,0.5131630897521973,,0.24021686613559723,,0.062355127185583115,,0.007236521691083908,
223,,,4.0000000467443897e-07,0.0,,87.0057601928711,,3355,223.0,1.2930397987365723,,0.6006640791893005,,0.5117155909538269,,0.24095046520233154,,0.07221000641584396,,0.0050489394925534725,
223,,,4.0000000467443897e-07,0.0,,47.3633918762207,,3356,223.0,1.2883044481277466,,0.6008048057556152,,0.5183732509613037,,0.24264273047447205,,0.021657906472682953,,0.05717700719833374,
223,,,4.0000000467443897e-07,0.0,,49.989742279052734,,3357,223.0,1.2890974283218384,,0.6033655405044556,,0.5144627094268799,,0.24249857664108276,,0.0032673634123057127,,0.014113818295300007,
223,,,4.0000000467443897e-07,0.0,,51.4491081237793,,3358,223.0,1.2925459146499634,,0.6027442812919617,,0.513401448726654,,0.24137601256370544,,0.03101986274123192,,0.000830869423225522,
223,,,4.0000000467443897e-07,0.0,,63.313812255859375,,3359,223.0,1.2924071550369263,,0.6031572222709656,,0.515236496925354,,0.24123039841651917,,0.007016739808022976,,1.1333122529322281e-05,
223,,62.60808181762695,4.0000000467443897e-07,,0.0,,62.77836990356445,3359,223.0,,1.293115496635437,,0.589570164680481,,0.4739789664745331,,0.21742230653762817,,5.218262672424316,,4.513136863708496
223,56.15279769897461,,,,,,,3359,,,,,,,,,,,,,
224,,,4.0000000467443897e-07,0.0,,48.15769577026367,,3360,224.0,1.2893389463424683,,0.6113716959953308,,0.5227634310722351,,0.24613302946090698,,0.11295750737190247,,0.025896981358528137,
224,,,4.0000000467443897e-07,0.0,,55.822181701660156,,3361,224.0,1.2902950048446655,,0.6162290573120117,,0.525506317615509,,0.24778303503990173,,0.1994800567626953,,0.016976982355117798,
224,,,4.0000000467443897e-07,0.0,,44.47885513305664,,3362,224.0,1.2912176847457886,,0.6098604202270508,,0.5233429670333862,,0.24401940405368805,,0.10725866258144379,,5.941438575973734e-05,
224,,,4.0000000467443897e-07,0.0,,54.25745391845703,,3363,224.0,1.2923717498779297,,0.6099860072135925,,0.5223715305328369,,0.246658593416214,,0.06735610216856003,,0.07291518151760101,
224,,,4.0000000467443897e-07,0.0,,50.559226989746094,,3364,224.0,1.2896660566329956,,0.6122270226478577,,0.5299224257469177,,0.2489769160747528,,0.43972277641296387,,0.16833770275115967,
224,,,4.0000000467443897e-07,0.0,,79.86251831054688,,3365,224.0,1.2945095300674438,,0.6136292815208435,,0.5212198495864868,,0.2455880045890808,,0.026846298947930336,,0.00019247613090556115,
224,,,4.0000000467443897e-07,0.0,,50.043251037597656,,3366,224.0,1.2879340648651123,,0.6107062697410583,,0.5258506536483765,,0.24731549620628357,,0.25766533613204956,,0.09399864822626114,
224,,,4.0000000467443897e-07,0.0,,65.38408660888672,,3367,224.0,1.2953588962554932,,0.6163706183433533,,0.5291663408279419,,0.24966248869895935,,0.2711920440196991,,0.09724690020084381,
224,,,4.0000000467443897e-07,0.0,,60.64257049560547,,3368,224.0,1.2862129211425781,,0.6146361231803894,,0.5290831327438354,,0.25045815110206604,,0.4757908582687378,,0.21116596460342407,
224,,,4.0000000467443897e-07,0.0,,96.12452697753906,,3369,224.0,1.2880369424819946,,0.6167163848876953,,0.5254494547843933,,0.24855594336986542,,0.23711882531642914,,0.03535303846001625,
224,,,4.0000000467443897e-07,0.0,,48.984230041503906,,3370,224.0,1.288236379623413,,0.6126288771629333,,0.5272578001022339,,0.24761863052845,,0.32175934314727783,,0.067173071205616,
224,,,4.0000000467443897e-07,0.0,,46.08162307739258,,3371,224.0,1.2911689281463623,,0.6128011345863342,,0.5190636515617371,,0.24730414152145386,,0.01563406176865101,,0.048730287700891495,
224,,,4.0000000467443897e-07,0.0,,60.8630256652832,,3372,224.0,1.2889035940170288,,0.6126458048820496,,0.5266618728637695,,0.2464117407798767,,0.27764904499053955,,0.018854698166251183,
224,,,4.0000000467443897e-07,0.0,,47.986083984375,,3373,224.0,1.2913912534713745,,0.6142904162406921,,0.5244150161743164,,0.24925196170806885,,0.14034904539585114,,0.12576986849308014,
224,,,4.0000000467443897e-07,0.0,,50.64807891845703,,3374,224.0,1.2903954982757568,,0.6122224926948547,,0.5237558484077454,,0.2486640065908432,,0.1315159946680069,,0.1440422534942627,
224,,63.284568786621094,4.0000000467443897e-07,,0.0,,62.49900817871094,3374,224.0,,1.3573423624038696,,0.6743085384368896,,0.5425419211387634,,0.23588356375694275,,0.005652647465467453,,12.88896369934082
224,57.326358795166016,,,,,,,3374,,,,,,,,,,,,,
225,,,4.0000000467443897e-07,0.0,,49.04673767089844,,3375,225.0,1.289462924003601,,0.6056035161018372,,0.5179556608200073,,0.24197089672088623,,0.010975392535328865,,0.0007810585666447878,
225,,,4.0000000467443897e-07,0.0,,62.883358001708984,,3376,225.0,1.2894327640533447,,0.6079135537147522,,0.5193204283714294,,0.2434985339641571,,0.029161473736166954,,0.001169718336313963,
225,,,4.0000000467443897e-07,0.0,,49.86515426635742,,3377,225.0,1.2914247512817383,,0.6126267313957214,,0.5221264958381653,,0.24563756585121155,,0.07078582793474197,,0.00356750818900764,
225,,,4.0000000467443897e-07,0.0,,44.68927001953125,,3378,225.0,1.2925910949707031,,0.6105136871337891,,0.5168134570121765,,0.24443703889846802,,0.00011633901158347726,,0.0005609556101262569,
225,,,4.0000000467443897e-07,0.0,,47.577247619628906,,3379,225.0,1.289636492729187,,0.6104384064674377,,0.5241022706031799,,0.24712538719177246,,0.15477871894836426,,0.08906243741512299,
225,,,4.0000000467443897e-07,0.0,,48.470462799072266,,3380,225.0,1.2938991785049438,,0.6105394959449768,,0.518829345703125,,0.24390773475170135,,0.003743064822629094,,0.0009970536921173334,
225,,,4.0000000467443897e-07,0.0,,50.97859191894531,,3381,225.0,1.290395975112915,,0.6118304133415222,,0.5208345055580139,,0.24588808417320251,,0.0503787063062191,,0.013812373392283916,
225,,,4.0000000467443897e-07,0.0,,55.92646789550781,,3382,225.0,1.2926057577133179,,0.6137046217918396,,0.5216406583786011,,0.24588479101657867,,0.0485672689974308,,0.0016783331520855427,
225,,,4.0000000467443897e-07,0.0,,69.7886962890625,,3383,225.0,1.2922585010528564,,0.6089041829109192,,0.5229806900024414,,0.24566683173179626,,0.0843978226184845,,0.04589390754699707,
225,,,4.0000000467443897e-07,0.0,,65.6378402709961,,3384,225.0,1.2933932542800903,,0.6117294430732727,,0.5155399441719055,,0.2447805404663086,,0.007766728289425373,,8.216832065954804e-05,
225,,,4.0000000467443897e-07,0.0,,63.26469802856445,,3385,225.0,1.2914351224899292,,0.6046836972236633,,0.5184338092803955,,0.24347513914108276,,0.008042708039283752,,0.027046682313084602,
225,,,4.0000000467443897e-07,0.0,,50.058502197265625,,3386,225.0,1.2930725812911987,,0.6077200174331665,,0.5173453688621521,,0.24252349138259888,,3.160587220918387e-05,,0.003386171767488122,
225,,,4.0000000467443897e-07,0.0,,54.24264144897461,,3387,225.0,1.295063853263855,,0.6079751253128052,,0.5170960426330566,,0.2429768145084381,,0.002019560197368264,,0.00048133189557120204,
225,,,4.0000000467443897e-07,0.0,,54.49298095703125,,3388,225.0,1.2917492389678955,,0.6149851083755493,,0.5245782732963562,,0.2454996109008789,,0.14097855985164642,,0.002535045612603426,
225,,,4.0000000467443897e-07,0.0,,52.69008255004883,,3389,225.0,1.2896515130996704,,0.6060673594474792,,0.5194586515426636,,0.24263247847557068,,0.029985569417476654,,0.00044853828148916364,
225,,54.328346252441406,4.0000000467443897e-07,,0.0,,55.37629318237305,3389,225.0,,1.272160291671753,,0.5885709524154663,,0.56050044298172,,0.23462973535060883,,5.306329727172852,,0.025665394961833954
225,54.64085006713867,,,,,,,3389,,,,,,,,,,,,,
226,,,4.0000000467443897e-07,0.0,,63.7742919921875,,3390,226.0,1.2917414903640747,,0.6119830012321472,,0.5200333595275879,,0.24567905068397522,,0.025731496512889862,,0.008125883527100086,
226,,,4.0000000467443897e-07,0.0,,49.34740447998047,,3391,226.0,1.2939503192901611,,0.6126629114151001,,0.5178326368331909,,0.24335116147994995,,0.00014860443479847163,,0.03100559115409851,
226,,,4.0000000467443897e-07,0.0,,49.288230895996094,,3392,226.0,1.2876836061477661,,0.6094806790351868,,0.5203217267990112,,0.24608168005943298,,0.06358758360147476,,0.05409664660692215,
226,,,4.0000000467443897e-07,0.0,,55.46255111694336,,3393,226.0,1.2873445749282837,,0.6065155267715454,,0.5158218145370483,,0.2393374890089035,,0.0018355927895754576,,0.11657749861478806,
226,,,4.0000000467443897e-07,0.0,,62.17149353027344,,3394,226.0,1.2899295091629028,,0.6099640130996704,,0.5159190893173218,,0.24487988650798798,,6.520172973978333e-06,,0.008335256017744541,
226,,,4.0000000467443897e-07,0.0,,62.77843475341797,,3395,226.0,1.2916698455810547,,0.6104525923728943,,0.515282154083252,,0.24404384195804596,,0.004520416259765625,,0.000197536704945378,
226,,,4.0000000467443897e-07,0.0,,71.82402801513672,,3396,226.0,1.2926546335220337,,0.6108083128929138,,0.5167690515518188,,0.2418016642332077,,0.0002006315771723166,,0.0679725632071495,
226,,,4.0000000467443897e-07,0.0,,71.1231460571289,,3397,226.0,1.2921802997589111,,0.6072618365287781,,0.5173852443695068,,0.2448936253786087,,0.0006147001986391842,,0.04122412949800491,
226,,,4.0000000467443897e-07,0.0,,64.41200256347656,,3398,226.0,1.2899874448776245,,0.6070965528488159,,0.5185595154762268,,0.24298250675201416,,0.015286038629710674,,0.0002191409294027835,
226,,,4.0000000467443897e-07,0.0,,49.879676818847656,,3399,226.0,1.2869395017623901,,0.6081500053405762,,0.5155042409896851,,0.24502182006835938,,0.001247960259206593,,0.03231382369995117,
226,,,4.0000000467443897e-07,0.0,,50.880706787109375,,3400,226.0,1.2842038869857788,,0.6037924885749817,,0.5177017450332642,,0.24403679370880127,,0.0376892127096653,,0.06663531810045242,
226,,,4.0000000467443897e-07,0.0,,53.593997955322266,,3401,226.0,1.2896751165390015,,0.6095245480537415,,0.5193818807601929,,0.24671775102615356,,0.028574105352163315,,0.0868254080414772,
226,,,4.0000000467443897e-07,0.0,,53.219078063964844,,3402,226.0,1.289683222770691,,0.6058048009872437,,0.5152242183685303,,0.24191595613956451,,0.000991940964013338,,0.001759981387294829,
226,,,4.0000000467443897e-07,0.0,,49.308475494384766,,3403,226.0,1.284517765045166,,0.601280927658081,,0.5195406675338745,,0.24340735375881195,,0.07611837983131409,,0.08841045945882797,
226,,,4.0000000467443897e-07,0.0,,49.648040771484375,,3404,226.0,1.2892580032348633,,0.6080557703971863,,0.5149341821670532,,0.24418465793132782,,0.001394003047607839,,0.009707466699182987,
226,,78.05717468261719,4.0000000467443897e-07,,0.0,,82.31869506835938,3404,226.0,,1.2117005586624146,,0.5447017550468445,,0.5502774119377136,,0.25916483998298645,,8.881733894348145,,15.861307144165039
226,57.11410903930664,,,,,,,3404,,,,,,,,,,,,,
227,,,4.0000000467443897e-07,0.0,,63.56683349609375,,3405,227.0,1.29042387008667,,0.6087803840637207,,0.5139238834381104,,0.24451115727424622,,0.01193359773606062,,0.010433251038193703,
227,,,4.0000000467443897e-07,0.0,,53.41465759277344,,3406,227.0,1.2928667068481445,,0.6093761920928955,,0.5106045007705688,,0.24410215020179749,,0.10260193049907684,,0.0012972888071089983,
227,,,4.0000000467443897e-07,0.0,,48.58378982543945,,3407,227.0,1.292310357093811,,0.6093658208847046,,0.5137419700622559,,0.244513601064682,,0.023979410529136658,,0.006154284346848726,
227,,,4.0000000467443897e-07,0.0,,48.995887756347656,,3408,227.0,1.2958256006240845,,0.6149448752403259,,0.5124781131744385,,0.24459178745746613,,0.08150020986795425,,0.020073290914297104,
227,,,4.0000000467443897e-07,0.0,,68.48682403564453,,3409,227.0,1.2894264459609985,,0.6089395880699158,,0.517087996006012,,0.24604035913944244,,0.004056864883750677,,0.0627092644572258,
227,,,4.0000000467443897e-07,0.0,,51.10843276977539,,3410,227.0,1.2967475652694702,,0.6132018566131592,,0.5126806497573853,,0.2441263049840927,,0.08612850308418274,,0.013976497575640678,
227,,,4.0000000467443897e-07,0.0,,55.41728973388672,,3411,227.0,1.293127417564392,,0.611698567867279,,0.515298068523407,,0.24670293927192688,,0.008976644836366177,,0.04204823821783066,
227,,,4.0000000467443897e-07,0.0,,52.88459014892578,,3412,227.0,1.2947231531143188,,0.6186665892601013,,0.5195611119270325,,0.24777132272720337,,0.0064713675528764725,,0.0009450515499338508,
227,,,4.0000000467443897e-07,0.0,,61.104164123535156,,3413,227.0,1.2930439710617065,,0.6072489023208618,,0.5119508504867554,,0.24458174407482147,,0.06614632159471512,,0.02956511452794075,
227,,,4.0000000467443897e-07,0.0,,52.11681365966797,,3414,227.0,1.2941210269927979,,0.6095327734947205,,0.51472008228302,,0.24665126204490662,,0.020228974521160126,,0.08275328576564789,
227,,,4.0000000467443897e-07,0.0,,59.17625045776367,,3415,227.0,1.2951555252075195,,0.6128459572792053,,0.5134222507476807,,0.24547410011291504,,0.05104554072022438,,0.0011690661776810884,
227,,,4.0000000467443897e-07,0.0,,51.408042907714844,,3416,227.0,1.2923721075057983,,0.6116332411766052,,0.513980507850647,,0.24535466730594635,,0.020845336839556694,,0.005107384640723467,
227,,,4.0000000467443897e-07,0.0,,49.292423248291016,,3417,227.0,1.2900418043136597,,0.6071465015411377,,0.5157523155212402,,0.24646015465259552,,0.0001642853021621704,,0.13346512615680695,
227,,,4.0000000467443897e-07,0.0,,54.43083953857422,,3418,227.0,1.2943801879882812,,0.6119686961174011,,0.5116021633148193,,0.2440078854560852,,0.0903133824467659,,0.00637963367626071,
227,,,4.0000000467443897e-07,0.0,,82.4750747680664,,3419,227.0,1.2964839935302734,,0.6142507195472717,,0.50907963514328,,0.24594326317310333,,0.21828946471214294,,0.0006099803722463548,
227,,75.78398895263672,4.0000000467443897e-07,,0.0,,74.79408264160156,3419,227.0,,1.268887996673584,,0.6466856598854065,,0.5709097385406494,,0.2742196023464203,,7.696902751922607,,2.0086705684661865
227,56.8307991027832,,,,,,,3419,,,,,,,,,,,,,
228,,,4.0000000467443897e-07,0.0,,50.88128662109375,,3420,228.0,1.2913669347763062,,0.6119415163993835,,0.5246901512145996,,0.244264155626297,,0.15055140852928162,,0.0027507212944328785,
