epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_0.0_training,sinkhorn_0.0_validation,sinkhorn_2.0_training,sinkhorn_2.0_validation,sinkhorn_4.0_training,sinkhorn_4.0_validation,step,total_epochs,velo_f_0.0_training,velo_f_0.0_validation,velo_f_2.0_training,velo_f_2.0_validation,velo_f_4.0_training,velo_f_4.0_validation,velo_g_0.0_training,velo_g_0.0_validation,velo_g_2.0_training,velo_g_2.0_validation,velo_g_4.0_training,velo_g_4.0_validation,velo_ratio_0.0_training,velo_ratio_0.0_validation,velo_ratio_2.0_training,velo_ratio_2.0_validation,velo_ratio_4.0_training,velo_ratio_4.0_validation
14,,,3.9999998989515007e-05,0.0,,357.81103515625,,694.14208984375,,84,14.0,0.19361594319343567,,0.18924815952777863,,0.18476593494415283,,2.442444086074829,,2.191596031188965,,1.9782073497772217,,585.9927368164062,,582.5697631835938,,579.1719970703125,
14,,,3.9999998989515007e-05,0.0,,359.76409912109375,,710.5250854492188,,85,14.0,0.19553926587104797,,0.1912827342748642,,0.18670475482940674,,2.455806255340576,,2.2017757892608643,,1.992659091949463,,585.8223876953125,,582.3164672851562,,579.0297241210938,
14,,,3.9999998989515007e-05,0.0,,396.9039001464844,,704.2011108398438,,86,14.0,0.19759808480739594,,0.1930859386920929,,0.1884094476699829,,2.438185691833496,,2.1834840774536133,,1.9760472774505615,,585.1353149414062,,581.56689453125,,578.2357788085938,
14,,,3.9999998989515007e-05,0.0,,417.9335632324219,,694.866455078125,,87,14.0,0.1997445672750473,,0.19529859721660614,,0.1904742568731308,,2.4512112140655518,,2.192507743835449,,1.9762141704559326,,584.9199829101562,,581.2557983398438,,577.7373046875,
14,,,3.9999998989515007e-05,0.0,,367.37286376953125,,692.3240966796875,,88,14.0,0.20191536843776703,,0.1973072588443756,,0.19238068163394928,,2.408135414123535,,2.155094623565674,,1.9408385753631592,,583.7793579101562,,580.0612182617188,,576.4212646484375,
14,,,3.9999998989515007e-05,0.0,,358.9810791015625,,703.8736572265625,,89,14.0,0.20382268726825714,,0.19917862117290497,,0.19409023225307465,,2.426231861114502,,2.1675055027008057,,1.9514579772949219,,583.7017822265625,,579.89794921875,,576.2596435546875,
14,,1415.47802734375,3.9999998989515007e-05,,0.0,,556.5214233398438,,858.9566650390625,89,14.0,,0.2014976292848587,,0.1983739733695984,,0.19354766607284546,,2.1749589443206787,,1.9485511779785156,,1.7801101207733154,,579.5361938476562,,575.1334838867188,,571.8182373046875
14,1076.4498291015625,,,,,,,,,89,,,,,,,,,,,,,,,,,,,
15,,,3.9999998989515007e-05,0.0,,371.6859130859375,,653.7869873046875,,90,15.0,0.20573066174983978,,0.20061849057674408,,0.19500592350959778,,2.3339524269104004,,2.0699758529663086,,1.85347318649292,,581.7034912109375,,577.4801025390625,,573.50146484375,
15,,,3.9999998989515007e-05,0.0,,334.0599365234375,,645.930908203125,,91,15.0,0.20782537758350372,,0.20252203941345215,,0.19670800864696503,,2.308889150619507,,2.0446648597717285,,1.830657720565796,,580.8047485351562,,576.45654296875,,572.4285278320312,
15,,,3.9999998989515007e-05,0.0,,344.0367431640625,,661.6903686523438,,92,15.0,0.20984749495983124,,0.20441702008247375,,0.19842903316020966,,2.2919058799743652,,2.025895833969116,,1.81170654296875,,580.0581665039062,,575.5670776367188,,571.4366455078125,
15,,,3.9999998989515007e-05,0.0,,345.11407470703125,,657.2095947265625,,93,15.0,0.2119017094373703,,0.20647063851356506,,0.2003888338804245,,2.300731658935547,,2.031111717224121,,1.8144643306732178,,579.79736328125,,575.206298828125,,570.9998168945312,
15,,,3.9999998989515007e-05,0.0,,345.0035705566406,,654.2786865234375,,94,15.0,0.21376995742321014,,0.2082662582397461,,0.20197415351867676,,2.297572374343872,,2.026648998260498,,1.810533881187439,,579.3448486328125,,574.674072265625,,570.4669189453125,
