gene,pooled_mean_lfc_re,combined_pval,x,y,significant,insignificant,pos,neg,sig.pos,sig.neg,insig.pos,insig.neg,group
Cd82,-0.16182153562444068,2.8821262647948452e-05,-0.16182153562444068,4.540286996838314,True,False,False,True,False,True,False,False,sig.neg
Cd83,-0.08765517215670966,0.13853545324578045,-0.08765517215670966,0.8584390700748953,False,True,False,True,False,False,False,True,insig.neg
Cd84,-0.1703327776207558,3.802047518234936e-05,-0.1703327776207558,4.4199824595962305,True,False,False,True,False,True,False,False,sig.neg
Cd9,-0.01756874318335386,0.0006495176482232196,-0.01756874318335386,3.187409044095447,True,False,False,True,False,True,False,False,sig.neg
Cd93,-0.009444742961383232,4.1310992253809746e-08,-0.009444742961383232,7.3839343735254985,True,False,False,True,False,True,False,False,sig.neg
Cd96,-0.14156145808584544,0.001941991453908594,-0.14156145808584544,2.71175268561674,True,False,False,True,False,True,False,False,sig.neg
Cdc42ep2,0.14229599955893937,1.0637569870748885e-06,0.14229599955893937,5.973157574321595,True,False,True,False,True,False,False,False,sig.pos
Cdh1,-0.3043232508208952,8.186689375149129e-11,-0.3043232508208952,10.086891687589912,True,False,False,True,False,True,False,False,sig.neg
Cdh17,-0.2406975398059679,2.0936649199441091e-07,-0.2406975398059679,6.679092823642743,True,False,False,True,False,True,False,False,sig.neg
Cdhr1,-0.09570022552048388,0.07911367993503149,-0.09570022552048388,1.1017484140166949,False,True,False,True,False,False,False,True,insig.neg
Cdk15,-0.09957794134463126,0.048484045744409114,-0.09957794134463126,1.3144011476874413,True,False,False,True,False,True,False,False,sig.neg
Cdk18,-0.05002031498844279,0.16012968857279455,-0.05002031498844279,0.795528140985073,False,True,False,True,False,False,False,True,insig.neg
Cdk4,-0.16761403528830263,0.0008161460466287924,-0.16761403528830263,3.0882321187343753,True,False,False,True,False,True,False,False,sig.neg
Cdk6,-0.19534804416823884,1.7945969056981274e-05,-0.19534804416823884,4.746033085408947,True,False,False,True,False,True,False,False,sig.neg
Cdkn1a,0.11366335616515305,5.18934657543333e-05,0.11366335616515305,4.284887323567555,True,False,True,False,True,False,False,False,sig.pos
Cdkn1c,-0.15341484190093657,0.004407187751555553,-0.15341484190093657,2.3558384476231238,True,False,False,True,False,True,False,False,sig.neg
Cdkn2a,-0.16178987472457879,9.317594835937615e-05,-0.16178987472457879,4.030696178234462,True,False,False,True,False,True,False,False,sig.neg
Cdkn2b,-0.13785037019036114,0.007219919750176126,-0.13785037019036114,2.1414676296117143,True,False,False,True,False,True,False,False,sig.neg
Cdx1,-0.06080332358855244,0.15536981709826508,-0.06080332358855244,0.8086333455146864,False,True,False,True,False,False,False,True,insig.neg
Ceacam1,-0.3854766509692708,6.9733111493517475e-15,-0.3854766509692708,14.156560956129987,True,False,False,True,False,True,False,False,sig.neg
Ceacam10,-0.11845353023963251,0.00958516054767595,-0.11845353023963251,2.0184006084629336,True,False,False,True,False,True,False,False,sig.neg
Ceacam15,-0.11448126631939179,0.00930189617791192,-0.11448126631939179,2.031428512127403,True,False,False,True,False,True,False,False,sig.neg
Cebpa,-0.3868876419930499,2.6592785982345323e-16,-0.3868876419930499,15.575236161601199,True,False,False,True,False,True,False,False,sig.neg
Cebpb,0.431415387564987,1.9590287868099863e-19,0.431415387564987,18.70795918224882,True,False,True,False,True,False,False,False,sig.pos
Cebpd,0.033009048215678585,0.096919548498461,0.033009048215678585,1.0135886176988287,False,True,True,False,False,False,True,False,insig.pos
Cebpe,-0.4619708881598703,2.5349118886484514e-17,-0.4619708881598703,16.596037131770018,True,False,False,True,False,True,False,False,sig.neg
Cecr6,-0.07412891731561226,0.11488631536830787,-0.07412891731561226,0.9397316990225515,False,True,False,True,False,False,False,True,insig.neg
Cemip,-0.11952059801441632,0.019345891249473526,-0.11952059801441632,1.7134112578883378,True,False,False,True,False,True,False,False,sig.neg
Cerkl,-0.06545284374005685,0.3504951504057071,-0.06545284374005685,0.45531798673187773,False,True,False,True,False,False,False,True,insig.neg
Ces1d,-0.10475523885014762,0.06579574496118605,-0.10475523885014762,1.1818021914867956,False,True,False,True,False,False,False,True,insig.neg
Ces2c,-0.06561438923577854,0.08140432713213716,-0.06561438923577854,1.089352509119865,False,True,False,True,False,False,False,True,insig.neg
Ces4a,-0.05639779530129998,0.1499677958702824,-0.05639779530129998,0.8240019914603884,False,True,False,True,False,False,False,True,insig.neg
Cfap161,-0.10217470189515811,0.1203280779926509,-0.10217470189515811,0.9196330202541662,False,True,False,True,False,False,False,True,insig.neg
Cfap70,-0.09411281398486356,0.05510819905956458,-0.09411281398486356,1.258783781521678,False,True,False,True,False,False,False,True,insig.neg
Cfb,0.026859988114630605,0.2249656806904393,0.026859988114630605,0.6478837299934751,False,True,True,False,False,False,True,False,insig.pos
Cflar,0.054517495564160426,0.16493938261993707,0.054517495564160426,0.7826756353655663,False,True,True,False,False,False,True,False,insig.pos
Cfp,0.23328037570855747,1.2552950359574429e-08,0.23328037570855747,7.90125418858182,True,False,True,False,True,False,False,False,sig.pos
Ch25h,-0.09548871961897368,0.17934162106498042,-0.09548871961897368,0.7463189089810347,False,True,False,True,False,False,False,True,insig.neg
Chga,-0.11513841499038469,0.01033447216633548,-0.11513841499038469,1.9857117000818663,True,False,False,True,False,True,False,False,sig.neg
Chil1,-0.12521493927879726,0.003621629583315343,-0.12521493927879726,2.4410959709597515,True,False,False,True,False,True,False,False,sig.neg
Chil3,-0.3426747578195341,6.719604453555492e-13,-0.3426747578195341,12.172656290739935,True,False,False,True,False,True,False,False,sig.neg
Chil5,-0.09101463976229295,0.11091401648002693,-0.09101463976229295,0.9550135675092453,False,True,False,True,False,False,False,True,insig.neg
Chit1,-0.18388163837573024,0.0004537979801687495,-0.18388163837573024,3.3431374414689734,True,False,False,True,False,True,False,False,sig.neg
Chl1,-0.051871022690008754,0.31405930520437975,-0.051871022690008754,0.5029883344393491,False,True,False,True,False,False,False,True,insig.neg
Chp1,-0.0665825632716063,0.08675410916505259,-0.0665825632716063,1.0617099454080647,False,True,False,True,False,False,False,True,insig.neg
Chrm1,-0.09280170791391565,0.03852324143300767,-0.09280170791391565,1.4142771774861853,True,False,False,True,False,True,False,False,sig.neg
Chrna1,-0.10891721403265596,0.04101867935187919,-0.10891721403265596,1.3870183264012066,True,False,False,True,False,True,False,False,sig.neg
Chrnb3,-0.11796712394648488,0.006304130716168118,-0.11796712394648488,2.2003747903278366,True,False,False,True,False,True,False,False,sig.neg
Chrnd,-0.10283131572951659,0.04455815556665923,-0.10283131572951659,1.3510727945803038,True,False,False,True,False,True,False,False,sig.neg
Chst15,-0.16211355134204447,0.00041277100377375473,-0.16211355134204447,3.3842908185110665,True,False,False,True,False,True,False,False,sig.neg
Cib3,-0.05367215830288331,0.15815370787565144,-0.05367215830288331,0.8009206216992024,False,True,False,True,False,False,False,True,insig.neg
Cib4,-0.06860844690212708,0.2766147612970487,-0.06860844690212708,0.5581246478753018,False,True,False,True,False,False,False,True,insig.neg
Ciita,0.12712374260512435,3.672717647066894e-05,0.12712374260512435,4.435012458268989,True,False,True,False,True,False,False,False,sig.pos
