epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_0.0_training,sinkhorn_0.0_validation,sinkhorn_1.0_training,sinkhorn_1.0_validation,sinkhorn_10.0_training,sinkhorn_10.0_validation,sinkhorn_2.0_training,sinkhorn_2.0_validation,sinkhorn_3.0_training,sinkhorn_3.0_validation,sinkhorn_4.0_training,sinkhorn_4.0_validation,sinkhorn_5.0_training,sinkhorn_5.0_validation,sinkhorn_6.0_training,sinkhorn_6.0_validation,sinkhorn_7.0_training,sinkhorn_7.0_validation,sinkhorn_8.0_training,sinkhorn_8.0_validation,sinkhorn_9.0_training,sinkhorn_9.0_validation,step,total_epochs,velo_f_0.0_training,velo_f_0.0_validation,velo_f_1.0_training,velo_f_1.0_validation,velo_f_10.0_training,velo_f_10.0_validation,velo_f_2.0_training,velo_f_2.0_validation,velo_f_3.0_training,velo_f_3.0_validation,velo_f_4.0_training,velo_f_4.0_validation,velo_f_5.0_training,velo_f_5.0_validation,velo_f_6.0_training,velo_f_6.0_validation,velo_f_7.0_training,velo_f_7.0_validation,velo_f_8.0_training,velo_f_8.0_validation,velo_f_9.0_training,velo_f_9.0_validation,velo_g_0.0_training,velo_g_0.0_validation,velo_g_1.0_training,velo_g_1.0_validation,velo_g_10.0_training,velo_g_10.0_validation,velo_g_2.0_training,velo_g_2.0_validation,velo_g_3.0_training,velo_g_3.0_validation,velo_g_4.0_training,velo_g_4.0_validation,velo_g_5.0_training,velo_g_5.0_validation,velo_g_6.0_training,velo_g_6.0_validation,velo_g_7.0_training,velo_g_7.0_validation,velo_g_8.0_training,velo_g_8.0_validation,velo_g_9.0_training,velo_g_9.0_validation,velo_ratio_0.0_training,velo_ratio_0.0_validation,velo_ratio_1.0_training,velo_ratio_1.0_validation,velo_ratio_10.0_training,velo_ratio_10.0_validation,velo_ratio_2.0_training,velo_ratio_2.0_validation,velo_ratio_3.0_training,velo_ratio_3.0_validation,velo_ratio_4.0_training,velo_ratio_4.0_validation,velo_ratio_5.0_training,velo_ratio_5.0_validation,velo_ratio_6.0_training,velo_ratio_6.0_validation,velo_ratio_7.0_training,velo_ratio_7.0_validation,velo_ratio_8.0_training,velo_ratio_8.0_validation,velo_ratio_9.0_training,velo_ratio_9.0_validation
819,,,9.999999747378752e-05,0.0,,74.99723815917969,,164.85134887695312,,79.93054962158203,,85.8094253540039,,84.71226501464844,,92.46121215820312,,113.44778442382812,,120.68989562988281,,146.67453002929688,,125.36250305175781,,2458,819.0,0.19700968265533447,,0.18021972477436066,,0.16442173719406128,,0.1503981202840805,,0.1385849565267563,,0.1331130713224411,,0.13923564553260803,,0.1422603279352188,,0.14822439849376678,,0.15048059821128845,,0.15804198384284973,,0.0772320032119751,,0.07033441960811615,,0.0662776529788971,,0.06139782816171646,,0.05611180141568184,,0.054915495216846466,,0.05817395821213722,,0.061511583626270294,,0.0634385198354721,,0.06323052942752838,,0.0641699731349945,,0.2588915526866913,,0.38845545053482056,,0.036856092512607574,,0.25434553623199463,,0.09120114892721176,,0.5781795978546143,,1.135589599609375,,3.5066099166870117,,2.6730713844299316,,1.4430601596832275,,0.1378999799489975,
819,,,9.999999747378752e-05,0.0,,69.20690155029297,,151.05572509765625,,78.03170013427734,,80.09105682373047,,80.93893432617188,,89.27422332763672,,116.25397491455078,,121.00241088867188,,124.30335235595703,,116.54708862304688,,2459,819.0,0.20428423583507538,,0.19081561267375946,,0.16846005618572235,,0.16178269684314728,,0.1463739573955536,,0.13766548037528992,,0.14380840957164764,,0.14735816419124603,,0.15078137814998627,,0.1554422527551651,,0.16200187802314758,,0.08020098507404327,,0.0742102563381195,,0.06864084303379059,,0.06222939118742943,,0.05631590262055397,,0.053585588932037354,,0.05453949049115181,,0.05663042515516281,,0.05912741273641586,,0.060765303671360016,,0.06379657238721848,,0.22234725952148438,,0.5081348419189453,,0.20953665673732758,,0.9955969452857971,,0.9832413196563721,,0.47715678811073303,,1.8707600831985474,,1.042487621307373,,0.2510974407196045,,0.33728107810020447,,0.1548481434583664,
819,,4040.5595703125,9.999999747378752e-05,,0.0,,388.4227600097656,,253.3772430419922,,437.19744873046875,,434.3875732421875,,407.7524108886719,,411.52777099609375,,515.389404296875,,478.98870849609375,,391.8363342285156,,321.68017578125,2459,819.0,,0.21326091885566711,,0.16431401669979095,,0.10189685970544815,,0.12971818447113037,,0.12181119620800018,,0.11746199429035187,,0.11117833107709885,,0.1135420948266983,,0.10938822478055954,,0.10774179548025131,,0.10492941737174988,,0.07811279594898224,,0.06907442212104797,,0.1043286919593811,,0.06311049312353134,,0.06909028440713882,,0.07175389677286148,,0.07318330556154251,,0.07603369653224945,,0.08110084384679794,,0.08645187318325043,,0.09502019733190536,,5.297658920288086,,1.469021201133728,,232.04713439941406,,19.765674591064453,,54.3061637878418,,74.47480773925781,,96.20154571533203,,101.34190368652344,,132.52783203125,,157.18557739257812,,194.80191040039062
819,1063.2718505859375,,,,,,,,,,,,,,,,,,,,,,,,,2459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,,9.999999747378752e-05,0.0,,72.70854187011719,,166.02146911621094,,84.71525573730469,,81.5996322631836,,86.14810943603516,,91.32110595703125,,110.79435729980469,,117.19216918945312,,129.73828125,,129.5594024658203,,2460,820.0,0.19657550752162933,,0.18148909509181976,,0.16446749866008759,,0.15437747538089752,,0.13766692578792572,,0.13200333714485168,,0.13636215031147003,,0.14153163135051727,,0.14810925722122192,,0.1509241908788681,,0.15754413604736328,,0.07919232547283173,,0.07489274442195892,,0.08753208070993423,,0.0654025450348854,,0.06309511512517929,,0.06325902044773102,,0.06632592529058456,,0.07076925039291382,,0.07469166815280914,,0.07797735184431076,,0.08179605007171631,,0.031490258872509,,0.5879814028739929,,38.571598052978516,,1.9482579231262207,,10.119062423706055,,17.080726623535156,,19.718894958496094,,25.00970458984375,,26.734886169433594,,31.867435455322266,,32.9406623840332,
820,,,9.999999747378752e-05,0.0,,78.76116943359375,,157.218505859375,,79.78213500976562,,84.11601257324219,,81.70033264160156,,91.22480010986328,,108.6693115234375,,123.32569885253906,,140.1165008544922,,122.79444885253906,,2461,820.0,0.19778189063072205,,0.1851692497730255,,0.16830502450466156,,0.15745607018470764,,0.14247791469097137,,0.1362096667289734,,0.14226387441158295,,0.14617493748664856,,0.15199457108974457,,0.15482139587402344,,0.16215401887893677,,0.08010509610176086,,0.07357095181941986,,0.061686545610427856,,0.062330733984708786,,0.056001562625169754,,0.05292171984910965,,0.05344749987125397,,0.05495886877179146,,0.05675434693694115,,0.05667673051357269,,0.05879665166139603,,0.09591320902109146,,0.028492754325270653,,5.21625280380249,,0.06832234561443329,,0.19516542553901672,,0.5445713400840759,,2.6163010597229004,,2.550893545150757,,3.1724319458007812,,5.366497993469238,,6.650134086608887,
820,,,9.999999747378752e-05,0.0,,64.84103393554688,,181.52810668945312,,77.01895904541016,,81.29554748535156,,86.8593521118164,,91.63314819335938,,114.8943099975586,,117.74148559570312,,131.52886962890625,,125.09784698486328,,2462,820.0,0.19752632081508636,,0.1844813972711563,,0.1642262190580368,,0.15588033199310303,,0.13948063552379608,,0.13089795410633087,,0.1361643522977829,,0.14359186589717865,,0.14670635759830475,,0.15144740045070648,,0.15795105695724487,,0.07992593944072723,,0.07473848760128021,,0.09213106334209442,,0.06586025655269623,,0.061693187803030014,,0.061275020241737366,,0.06421244889497757,,0.06932628899812698,,0.0763469859957695,,0.07874830812215805,,0.08442017436027527,,0.08198554068803787,,0.10011684149503708,,51.476585388183594,,1.773301362991333,,5.718042850494385,,13.232358932495117,,14.399829864501953,,18.382925033569336,,33.457706451416016,,33.27178955078125,,39.562744140625,
820,,1224.5751953125,9.999999747378752e-05,,,,0.0,,206.68124389648438,,95.46131896972656,,112.09095764160156,,102.36266326904297,,125.17218780517578,,133.6510009765625,,141.07476806640625,,128.40786743164062,,179.6731719970703,2462,820.0,,,,0.19353705644607544,,0.17115052044391632,,0.17279140651226044,,0.16210424900054932,,0.15622732043266296,,0.15586867928504944,,0.15759983658790588,,0.15964776277542114,,0.1633385270833969,,0.16650082170963287,,,,0.465200275182724,,0.3707389831542969,,0.43624308705329895,,0.41616928577423096,,0.40083447098731995,,0.39093995094299316,,0.3837457001209259,,0.37848716974258423,,0.37389951944351196,,0.3708093762397766,,,,434.2933044433594,,415.48828125,,442.6438293457031,,445.4146728515625,,445.3133239746094,,441.545166015625,,436.5223693847656,,431.88946533203125,,425.6581726074219,,420.65191650390625
820,1069.98193359375,,,,,,,,,,,,,,,,,,,,,,,,,2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,,9.999999747378752e-05,0.0,,67.1533203125,,166.81353759765625,,83.58914947509766,,79.86029052734375,,80.57221221923828,,92.96218872070312,,105.08900451660156,,118.08207702636719,,124.3866195678711,,124.29850769042969,,2463,821.0,0.19971607625484467,,0.18608048558235168,,0.16745223104953766,,0.15808753669261932,,0.14164792001247406,,0.13560400903224945,,0.1409318447113037,,0.14356151223182678,,0.15036232769489288,,0.15358589589595795,,0.16054683923721313,,0.0797567367553711,,0.07437900453805923,,0.06435423344373703,,0.0632120817899704,,0.056936778128147125,,0.05396746098995209,,0.05556480959057808,,0.057504571974277496,,0.05911211669445038,,0.059949297457933426,,0.06150147691369057,,0.0016526462277397513,,0.00031965895323082805,,1.0411977767944336,,8.2254788139835e-05,,0.014858118258416653,,0.016127388924360275,,0.13213753700256348,,0.0012086884817108512,,0.19079799950122833,,0.383531779050827,,1.220031499862671,
821,,,9.999999747378752e-05,0.0,,80.8290023803711,,149.27780151367188,,83.39227294921875,,82.74388885498047,,86.69404602050781,,87.61022186279297,,104.05415344238281,,127.2646484375,,132.39849853515625,,132.87652587890625,,2464,821.0,0.20181015133857727,,0.18639029562473297,,0.15954267978668213,,0.15725357830524445,,0.13989651203155518,,0.13363800942897797,,0.1366005539894104,,0.1416216790676117,,0.14487555623054504,,0.14709044992923737,,0.15448938310146332,,0.08152861893177032,,0.07540629059076309,,0.09091052412986755,,0.06500659883022308,,0.06168914586305618,,0.061635591089725494,,0.06590716540813446,,0.07047072798013687,,0.07515855133533478,,0.07989607751369476,,0.08447639644145966,,0.060866206884384155,,0.07944686710834503,,55.51116943359375,,0.655448853969574,,5.393285274505615,,11.00942325592041,,18.26531219482422,,24.044055938720703,,32.7642822265625,,43.4251823425293,,45.0526123046875,
821,,,9.999999747378752e-05,0.0,,77.07984924316406,,160.05006408691406,,91.68380737304688,,95.15642547607422,,91.53073120117188,,99.25281524658203,,110.01387023925781,,128.7191619873047,,146.90699768066406,,108.17005920410156,,2465,821.0,0.20290842652320862,,0.1848730891942978,,0.15864169597625732,,0.15561817586421967,,0.1378866583108902,,0.13261578977108002,,0.13604985177516937,,0.1403685212135315,,0.14505396783351898,,0.14601926505565643,,0.1530870646238327,,0.08024991303682327,,0.07470846176147461,,0.06826265156269073,,0.06379517912864685,,0.05727769806981087,,0.05420329049229622,,0.05569329857826233,,0.05814918503165245,,0.06058736890554428,,0.06263239681720734,,0.06492890417575836,,0.08097831159830093,,0.0645483136177063,,3.0979650020599365,,0.36795637011528015,,0.8586617112159729,,0.2847593426704407,,0.3267199695110321,,0.7406700849533081,,1.1208710670471191,,2.8436198234558105,,2.023094415664673,
821,,2790.22021484375,9.999999747378752e-05,,0.0,,175.60556030273438,,379.8839416503906,,176.8446807861328,,211.09957885742188,,314.0567626953125,,256.10675048828125,,270.1130676269531,,335.21356201171875,,291.5114440917969,,379.7847900390625,2465,821.0,,0.15717269480228424,,0.11785098165273666,,0.15663594007492065,,0.08315572887659073,,0.0727502629160881,,0.06791079044342041,,0.0718015804886818,,0.07126469165086746,,0.07157360762357712,,0.0923079177737236,,0.1252516508102417,,0.050138235092163086,,0.05106104910373688,,0.037942368537187576,,0.046536173671483994,,0.03860031068325043,,0.03491435572504997,,0.03414963558316231,,0.03534998744726181,,0.03757356107234955,,0.041516825556755066,,0.04016390070319176,,40.29546356201172,,3.684849500656128,,265.122802734375,,50.85042190551758,,37.85859298706055,,30.794965744018555,,15.796042442321777,,23.428020477294922,,35.415260314941406,,7.651541233062744,,38.2558479309082
821,1072.8372802734375,,,,,,,,,,,,,,,,,,,,,,,,,2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,,9.999999747378752e-05,0.0,,62.628334045410156,,176.5469512939453,,83.338134765625,,84.15609741210938,,86.06390380859375,,94.47203063964844,,111.68348693847656,,124.30880737304688,,127.93537902832031,,134.33294677734375,,2466,822.0,0.1935589760541916,,0.17896509170532227,,0.16767649352550507,,0.15040487051010132,,0.13669425249099731,,0.13059967756271362,,0.13741545379161835,,0.14182592928409576,,0.15016423165798187,,0.1516706794500351,,0.1611126810312271,,0.07724105566740036,,0.0697411447763443,,0.06460858136415482,,0.05915754660964012,,0.05365215986967087,,0.05195619910955429,,0.053815655410289764,,0.05575874447822571,,0.056760042905807495,,0.05838089436292648,,0.0606607124209404,,0.0034904610365629196,,0.43736398220062256,,0.9075721502304077,,0.18016745150089264,,0.22835470736026764,,0.01863078586757183,,0.285663366317749,,0.1897808462381363,,2.1198618412017822,,0.959433913230896,,2.432481288909912,
822,,,9.999999747378752e-05,0.0,,70.95046997070312,,149.67306518554688,,77.49348449707031,,89.08729553222656,,86.98970031738281,,94.35072326660156,,104.87406921386719,,127.15242004394531,,133.9158477783203,,127.37496948242188,,2467,822.0,0.19851036369800568,,0.18150827288627625,,0.16059207916259766,,0.15279345214366913,,0.13628987967967987,,0.13039739429950714,,0.13490580022335052,,0.1388133019208908,,0.1447884887456894,,0.14691150188446045,,0.1549583375453949,,0.07989193499088287,,0.07440821826457977,,0.08906858414411545,,0.06525585055351257,,0.06269446015357971,,0.0639699399471283,,0.06950293481349945,,0.07499734312295914,,0.0778307318687439,,0.08197013288736343,,0.08557538688182831,,0.023299073800444603,,0.3677481412887573,,48.578678131103516,,2.5137429237365723,,10.63579273223877,,21.30592155456543,,31.247129440307617,,42.1318359375,,40.92164611816406,,50.090091705322266,,47.502201080322266,
822,,,9.999999747378752e-05,0.0,,71.72196960449219,,161.27780151367188,,81.51986694335938,,79.61588287353516,,84.89678955078125,,95.3199462890625,,100.96604919433594,,125.22869873046875,,123.16226196289062,,132.79847717285156,,2468,822.0,0.19836345314979553,,0.18674789369106293,,0.1663520783185959,,0.15865258872509003,,0.14239636063575745,,0.1347433477640152,,0.14017389714717865,,0.1441919505596161,,0.15056873857975006,,0.15268689393997192,,0.16033141314983368,,0.08060689270496368,,0.07365097850561142,,0.0680878609418869,,0.062123797833919525,,0.055275704711675644,,0.05309635400772095,,0.054751574993133545,,0.056945282965898514,,0.05917270481586456,,0.061079241335392,,0.06374973803758621,,0.1530800312757492,,0.12658798694610596,,0.32265523076057434,,0.2895888090133667,,0.5792896151542664,,0.14223282039165497,,0.36216551065444946,,0.10313108563423157,,0.1985950917005539,,3.370246304257307e-06,,0.02253895439207554,
822,,2772.5302734375,9.99999901978299e-05,,0.0,,213.50723266601562,,395.62213134765625,,278.0993957519531,,190.49827575683594,,207.31961059570312,,267.53851318359375,,247.64036560058594,,334.1706237792969,,239.12266540527344,,399.0115661621094,2468,822.0,,0.1728944480419159,,0.17886991798877716,,0.17395858466625214,,0.15371674299240112,,0.16533760726451874,,0.16658030450344086,,0.17737552523612976,,0.1772112250328064,,0.1683148741722107,,0.16807527840137482,,0.17147444188594818,,0.08566760271787643,,0.06948421895503998,,0.060151711106300354,,0.06535471975803375,,0.05987491458654404,,0.05919023975729942,,0.06445864588022232,,0.0662761926651001,,0.0578630156815052,,0.059450168162584305,,0.06101223826408386,,23.213016510009766,,0.5513413548469543,,15.366190910339355,,2.1892921924591064,,6.8321356773376465,,9.879727363586426,,6.338934421539307,,3.021663188934326,,16.71588706970215,,10.703514099121094,,9.640560150146484
822,1067.9453125,,,,,,,,,,,,,,,,,,,,,,,,,2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,,9.999999747378752e-05,0.0,,70.3472671508789,,234.79225158691406,,86.9775619506836,,79.57225036621094,,96.29651641845703,,101.30667877197266,,118.87273406982422,,136.13995361328125,,144.71238708496094,,183.7041473388672,,2469,823.0,0.202718123793602,,0.18943578004837036,,0.16920720040798187,,0.1589733064174652,,0.14267036318778992,,0.13476793467998505,,0.1402241438627243,,0.1443728655576706,,0.15051771700382233,,0.15293923020362854,,0.16158054769039154,,0.08188008517026901,,0.07776378095149994,,0.07302936911582947,,0.06936399638652802,,0.06335557997226715,,0.06028217822313309,,0.06223677471280098,,0.06482274830341339,,0.06587503850460052,,0.06750764697790146,,0.06995835900306702,,0.05859844386577606,,0.40907081961631775,,3.3498282432556152,,4.331785202026367,,6.155410289764404,,6.9897780418396,,6.097177982330322,,7.442281246185303,,4.62690544128418,,5.498574733734131,,3.622642993927002,
823,,,9.999999747378752e-05,0.0,,73.73248291015625,,233.7508087158203,,86.7080078125,,82.06058502197266,,93.39761352539062,,105.93919372558594,,117.84024810791016,,136.46160888671875,,149.80343627929688,,161.87002563476562,,2470,823.0,0.20087309181690216,,0.18728628754615784,,0.1720408946275711,,0.1569918841123581,,0.14174893498420715,,0.13394801318645477,,0.1411428451538086,,0.14467863738536835,,0.15119194984436035,,0.155289426445961,,0.16519270837306976,,0.08018682897090912,,0.07420119643211365,,0.06554868817329407,,0.06453949213027954,,0.05766885727643967,,0.05448818579316139,,0.05547410994768143,,0.05682728439569473,,0.05921424925327301,,0.059734515845775604,,0.06165597587823868,,0.002563937334343791,,0.05775999277830124,,1.5532035827636719,,0.4557134509086609,,0.17656271159648895,,0.17393378913402557,,0.1962602585554123,,0.211012601852417,,0.2841261029243469,,0.993209958076477,,3.2136034965515137,
823,,,9.999999747378752e-05,0.0,,65.68522644042969,,236.31411743164062,,87.45449829101562,,80.34558868408203,,96.949462890625,,100.97909545898438,,112.83132934570312,,137.54620361328125,,158.7496337890625,,181.69024658203125,,2471,823.0,0.19478754699230194,,0.182078018784523,,0.1701326221227646,,0.1516578644514084,,0.13541100919246674,,0.12744443118572235,,0.13619838654994965,,0.14159683883190155,,0.14587712287902832,,0.15102775394916534,,0.162037193775177,,0.07714135944843292,,0.07102465629577637,,0.09863318502902985,,0.06462620198726654,,0.06052554398775101,,0.06216471642255783,,0.06804943829774857,,0.07444798201322556,,0.08207514882087708,,0.08587068319320679,,0.09017200767993927,,0.06286459416151047,,0.4043542742729187,,60.077632904052734,,2.3503024578094482,,6.903550624847412,,20.24022102355957,,24.85399055480957,,35.76558303833008,,52.22079086303711,,54.94051742553711,,49.42387771606445,
823,,1319.504638671875,0.00010000000474974513,,,,0.0,,251.66868591308594,,64.09463500976562,,83.31649780273438,,76.60735321044922,,134.1094512939453,,149.27700805664062,,187.76669311523438,,171.63571166992188,,201.0286407470703,2471,823.0,,,,0.18477140367031097,,0.16937071084976196,,0.1686052531003952,,0.15798893570899963,,0.15516309440135956,,0.1573083996772766,,0.1604640632867813,,0.16523754596710205,,0.16606253385543823,,0.16718685626983643,,,,0.3556789755821228,,0.2968984544277191,,0.33820483088493347,,0.3271821141242981,,0.3164371848106384,,0.30705180764198303,,0.3014289140701294,,0.29493314027786255,,0.29064464569091797,,0.29165780544281006,,,,392.2422790527344,,372.3098449707031,,400.5882873535156,,406.87823486328125,,403.8717346191406,,395.0876770019531,,387.1667785644531,,376.2613220214844,,371.9654541015625,,371.24444580078125
823,1250.9437255859375,,,,,,,,,,,,,,,,,,,,,,,,,2471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,,9.999999747378752e-05,0.0,,76.6096420288086,,163.1141357421875,,81.97145080566406,,74.91523742675781,,83.6695556640625,,87.22564697265625,,107.81605529785156,,120.47542572021484,,137.11557006835938,,132.41915893554688,,2472,824.0,0.2009609043598175,,0.18789663910865784,,0.16188357770442963,,0.157959446310997,,0.14100080728530884,,0.13502155244350433,,0.13876788318157196,,0.14215238392353058,,0.1475914567708969,,0.14948096871376038,,0.1572427749633789,,0.08133520931005478,,0.07385607808828354,,0.07080861181020737,,0.06247586011886597,,0.05576426163315773,,0.05416317656636238,,0.05742461234331131,,0.0600653812289238,,0.0625012218952179,,0.06426721066236496,,0.06705480068922043,,0.08541768044233322,,0.19440782070159912,,4.570481300354004,,0.08024588227272034,,0.08131381124258041,,0.005088999401777983,,0.6968452334403992,,1.7788234949111938,,1.9205232858657837,,3.030073881149292,,2.402839183807373,
824,,,9.999999747378752e-05,0.0,,75.70504760742188,,161.32432556152344,,79.46905517578125,,80.60557556152344,,87.39559173583984,,89.34016418457031,,114.44380187988281,,123.18206787109375,,147.03562927246094,,126.41455078125,,2473,824.0,0.2003888189792633,,0.18412373960018158,,0.16288726031780243,,0.1546071618795395,,0.13787277042865753,,0.13242217898368835,,0.13807912170886993,,0.14096713066101074,,0.14532695710659027,,0.14815425872802734,,0.15656733512878418,,0.08046522736549377,,0.07425586879253387,,0.07002317905426025,,0.06383657455444336,,0.05815386399626732,,0.055700208991765976,,0.05678725987672806,,0.059264540672302246,,0.06085633486509323,,0.06368888914585114,,0.06633587181568146,,0.00925847515463829,,0.04167750105261803,,3.0209670066833496,,0.6096290946006775,,1.6685551404953003,,1.5028557777404785,,0.46900674700737,,1.473596215248108,,1.2536522150039673,,3.020005702972412,,1.9538127183914185,
824,,,9.999999747378752e-05,0.0,,72.58161926269531,,193.41055297851562,,70.54232788085938,,76.91094970703125,,84.57379150390625,,88.37037658691406,,98.32532501220703,,124.69635009765625,,141.38446044921875,,122.64617919921875,,2474,824.0,0.19681018590927124,,0.18155431747436523,,0.16561347246170044,,0.1531125158071518,,0.13833369314670563,,0.13131366670131683,,0.1366281360387802,,0.13978588581085205,,0.14419978857040405,,0.14878380298614502,,0.15792183578014374,,0.0783558189868927,,0.07161930203437805,,0.06506188213825226,,0.06045369431376457,,0.053526200354099274,,0.0512523390352726,,0.053179074078798294,,0.055209193378686905,,0.057687461376190186,,0.058816295117139816,,0.06164758279919624,,0.013805089518427849,,0.12244052439928055,,0.20680846273899078,,0.10708539187908173,,0.7125201225280762,,0.38565200567245483,,0.4789833426475525,,0.10196142643690109,,1.0700114216888323e-05,,0.08782728016376495,,0.38053441047668457,
824,,1707.78466796875,9.999999747378752e-05,,,,0.0,,292.9501953125,,75.34811401367188,,79.45036315917969,,180.73863220214844,,122.3626480102539,,135.2183837890625,,329.0096435546875,,184.89007568359375,,307.816650390625,2474,824.0,,,,0.16465412080287933,,0.183661550283432,,0.16225513815879822,,0.15193481743335724,,0.1563575714826584,,0.16507463157176971,,0.17573608458042145,,0.1771988570690155,,0.18189410865306854,,0.183753103017807,,,,0.3781209886074066,,0.24990323185920715,,0.35108259320259094,,0.33057451248168945,,0.3143477141857147,,0.2996481657028198,,0.28093522787094116,,0.26414281129837036,,0.2524428069591522,,0.24614882469177246,,,,426.2352600097656,,311.54693603515625,,415.2805480957031,,416.31982421875,,401.0393981933594,,379.90106201171875,,351.3601989746094,,334.5808410644531,,316.64923095703125,,307.4719543457031
824,1074.5631103515625,,,,,,,,,,,,,,,,,,,,,,,,,2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,,9.999999747378752e-05,0.0,,69.89408874511719,,160.12628173828125,,77.78013610839844,,74.50161743164062,,82.52985382080078,,88.59284973144531,,109.62291717529297,,129.97238159179688,,120.99688720703125,,127.07835388183594,,2475,825.0,0.19669698178768158,,0.1837095469236374,,0.16312767565250397,,0.1544988453388214,,0.14038196206092834,,0.13251030445098877,,0.1385476440191269,,0.14395688474178314,,0.14896205067634583,,0.15060506761074066,,0.15738634765148163,,0.0811212882399559,,0.07475607842206955,,0.0936509370803833,,0.06661415100097656,,0.062405019998550415,,0.06331834197044373,,0.06788074970245361,,0.07276879251003265,,0.07839880883693695,,0.08145357668399811,,0.08723494410514832,,0.5666030049324036,,0.18102461099624634,,57.47624588012695,,3.2648980617523193,,6.2735185623168945,,16.58416175842285,,21.063995361328125,,27.219406127929688,,35.99339294433594,,42.384246826171875,,48.41844940185547,
825,,,9.999999747378752e-05,0.0,,82.2337646484375,,149.55374145507812,,81.94143676757812,,79.59822082519531,,90.26465606689453,,89.12461853027344,,105.95995330810547,,130.8878173828125,,138.43858337402344,,124.29824829101562,,2476,825.0,0.19960688054561615,,0.18526683747768402,,0.16437381505966187,,0.15566778182983398,,0.14087550342082977,,0.133767232298851,,0.1391434520483017,,0.14288680255413055,,0.14896570146083832,,0.15091268718242645,,0.15973439812660217,,0.08107776939868927,,0.07393856346607208,,0.06560701131820679,,0.06247766315937042,,0.055902816355228424,,0.05313628911972046,,0.05433386564254761,,0.055862896144390106,,0.05775533989071846,,0.058976881206035614,,0.06161769479513168,,0.14501753449440002,,0.0032333817798644304,,0.002949248533695936,,0.007098058238625526,,0.04002949222922325,,0.030403168871998787,,0.37084874510765076,,0.33422520756721497,,0.6281220316886902,,0.3462710976600647,,0.8527818918228149,
825,,,9.999999747378752e-05,0.0,,79.92598724365234,,152.5518035888672,,81.59161376953125,,81.5240707397461,,84.55142974853516,,104.17462921142578,,112.67744445800781,,124.99728393554688,,131.52801513671875,,118.28668975830078,,2477,825.0,0.20139117538928986,,0.18566088378429413,,0.16076821088790894,,0.15560775995254517,,0.13909070193767548,,0.13101093471050262,,0.1358121633529663,,0.14073175191879272,,0.1456965059041977,,0.1474035233259201,,0.15558861196041107,,0.08028967678546906,,0.07495338469743729,,0.09001556783914566,,0.06592009216547012,,0.06148965284228325,,0.06125872582197189,,0.06517822295427322,,0.06930238753557205,,0.07485923171043396,,0.07913926243782043,,0.08432259410619736,,0.006900988053530455,,0.052816689014434814,,50.97895431518555,,1.9445923566818237,,5.66354513168335,,13.05742073059082,,17.330177307128906,,22.02507972717285,,30.66135025024414,,40.62991714477539,,42.881649017333984,
825,,1824.437255859375,9.999999747378752e-05,,,,0.0,,330.24517822265625,,124.49635314941406,,162.7808837890625,,110.62181091308594,,131.64950561523438,,183.40170288085938,,192.33502197265625,,272.46429443359375,,316.44256591796875,2477,825.0,,,,0.15693141520023346,,0.1802387684583664,,0.14516980946063995,,0.13897693157196045,,0.14013557136058807,,0.14483694732189178,,0.15090660750865936,,0.16160070896148682,,0.16879402101039886,,0.175787553191185,,,,0.34135279059410095,,0.29812484979629517,,0.32637134194374084,,0.31544429063796997,,0.30564406514167786,,0.29851463437080383,,0.2924395501613617,,0.2897716462612152,,0.2879064977169037,,0.2912009358406067,,,,416.2686767578125,,359.263671875,,422.3849182128906,,424.1231384277344,,416.7751770019531,,405.945068359375,,393.614990234375,,377.2595520019531,,366.2321472167969,,359.60894775390625
825,1061.7352294921875,,,,,,,,,,,,,,,,,,,,,,,,,2477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
